4710.0,468.0,2203.0,1524.0,3329.0,502.0,519.0,659.0,3281.0,309.0,149.0,1020.0,1381.0,2513.0,4246.0,1678.0,43.0,4211.0,2017.0,1364.0,967.0,509.0,56.0,156.0,635.0,154.0,250.0,386.0,41.0,432.0,30.0,10.0
468.0,83.0,257.0,143.0,363.0,51.0,61.0,62.0,345.0,23.0,13.0,92.0,145.0,279.0,429.0,136.0,4.0,448.0,217.0,120.0,96.0,57.0,5.0,8.0,69.0,15.0,24.0,35.0,1.0,40.0,4.0,0.0
2203.0,257.0,1288.0,756.0,1691.0,242.0,248.0,265.0,1581.0,108.0,64.0,463.0,687.0,1222.0,2238.0,802.0,27.0,2202.0,943.0,686.0,440.0,270.0,26.0,54.0,320.0,105.0,106.0,180.0,16.0,193.0,17.0,2.0
1524.0,143.0,756.0,652.0,1197.0,152.0,175.0,218.0,1062.0,67.0,48.0,357.0,492.0,810.0,1555.0,564.0,17.0,1422.0,661.0,495.0,312.0,162.0,20.0,51.0,230.0,72.0,60.0,109.0,11.0,128.0,12.0,7.0
3329.0,363.0,1691.0,1197.0,2933.0,398.0,370.0,471.0,2312.0,176.0,72.0,739.0,1065.0,1947.0,3311.0,1199.0,27.0,3226.0,1562.0,1068.0,692.0,396.0,45.0,136.0,493.0,121.0,148.0,221.0,32.0,281.0,22.0,11.0
502.0,51.0,242.0,152.0,398.0,92.0,59.0,88.0,402.0,31.0,11.0,99.0,164.0,310.0,504.0,173.0,3.0,480.0,236.0,171.0,122.0,54.0,5.0,35.0,62.0,20.0,23.0,37.0,7.0,42.0,2.0,0.0
519.0,61.0,248.0,175.0,370.0,59.0,77.0,78.0,391.0,30.0,21.0,117.0,165.0,288.0,505.0,172.0,4.0,485.0,222.0,142.0,105.0,70.0,10.0,17.0,80.0,18.0,28.0,48.0,2.0,40.0,3.0,1.0
659.0,62.0,265.0,218.0,471.0,88.0,78.0,170.0,555.0,39.0,26.0,154.0,190.0,387.0,600.0,217.0,2.0,542.0,309.0,182.0,181.0,60.0,9.0,41.0,95.0,18.0,26.0,50.0,4.0,53.0,4.0,1.0
3281.0,345.0,1581.0,1062.0,2312.0,402.0,391.0,555.0,2657.0,186.0,107.0,686.0,976.0,1885.0,3055.0,1135.0,31.0,3078.0,1466.0,990.0,769.0,361.0,41.0,132.0,466.0,131.0,170.0,272.0,29.0,294.0,18.0,4.0
309.0,23.0,108.0,67.0,176.0,31.0,30.0,39.0,186.0,45.0,9.0,66.0,73.0,149.0,215.0,122.0,1.0,237.0,128.0,74.0,68.0,30.0,3.0,11.0,28.0,2.0,26.0,37.0,2.0,36.0,1.0,0.0
