5372.0,510.0,2926.0,1876.0,4150.0,479.0,537.0,597.0,3400.0,270.0,145.0,1114.0,1746.0,2823.0,5233.0,2011.0,78.0,4977.0,2261.0,1679.0,997.0,615.0,79.0,105.0,751.0,270.0,207.0,350.0,50.0,492.0,25.0,10.0
510.0,85.0,308.0,173.0,407.0,42.0,58.0,46.0,320.0,19.0,14.0,99.0,178.0,281.0,519.0,167.0,8.0,480.0,231.0,149.0,95.0,60.0,8.0,2.0,71.0,24.0,16.0,30.0,2.0,49.0,3.0,0.0
2926.0,308.0,1892.0,1074.0,2353.0,262.0,319.0,290.0,1998.0,128.0,79.0,589.0,999.0,1611.0,3193.0,1114.0,55.0,2920.0,1205.0,1025.0,517.0,387.0,47.0,45.0,425.0,194.0,107.0,208.0,25.0,264.0,15.0,2.0
1876.0,173.0,1074.0,823.0,1575.0,162.0,199.0,228.0,1209.0,71.0,43.0,407.0,653.0,979.0,2019.0,711.0,26.0,1757.0,779.0,641.0,338.0,222.0,32.0,42.0,286.0,114.0,53.0,121.0,11.0,151.0,10.0,7.0
4150.0,407.0,2353.0,1575.0,3779.0,416.0,421.0,487.0,2614.0,188.0,89.0,950.0,1417.0,2298.0,4354.0,1607.0,52.0,3993.0,1847.0,1408.0,731.0,528.0,63.0,107.0,611.0,224.0,136.0,242.0,38.0,357.0,20.0,11.0
479.0,42.0,262.0,162.0,416.0,82.0,41.0,51.0,304.0,22.0,7.0,95.0,171.0,271.0,512.0,188.0,6.0,474.0,211.0,174.0,91.0,53.0,5.0,18.0,63.0,29.0,17.0,34.0,5.0,39.0,2.0,0.0
537.0,58.0,319.0,199.0,421.0,41.0,77.0,57.0,358.0,26.0,22.0,117.0,193.0,292.0,587.0,194.0,10.0,527.0,224.0,164.0,100.0,81.0,11.0,9.0,78.0,31.0,22.0,44.0,1.0,44.0,2.0,1.0
597.0,46.0,290.0,228.0,487.0,51.0,57.0,131.0,416.0,31.0,16.0,136.0,188.0,318.0,564.0,213.0,3.0,521.0,269.0,164.0,152.0,58.0,11.0,24.0,90.0,22.0,16.0,42.0,2.0,45.0,3.0,1.0
3400.0,320.0,1998.0,1209.0,2614.0,304.0,358.0,416.0,2432.0,153.0,96.0,659.0,1125.0,1905.0,3486.0,1274.0,52.0,3318.0,1427.0,1131.0,682.0,401.0,55.0,73.0,499.0,195.0,134.0,246.0,32.0,317.0,14.0,4.0
270.0,19.0,128.0,71.0,188.0,22.0,26.0,31.0,153.0,34.0,9.0,56.0,72.0,135.0,218.0,110.0,1.0,232.0,109.0,72.0,55.0,33.0,3.0,7.0,30.0,7.0,17.0,24.0,1.0,31.0,1.0,0.0
145.0,14.0,79.0,43.0,89.0,7.0,22.0,16.0,96.0,9.0,16.0,42.0,47.0,71.0,149.0,55.0,2.0,123.0,62.0,30.0,27.0,22.0,0.0,2.0,17.0,6.0,5.0,12.0,0.0,17.0,0.0,0.0
1114.0,99.0,589.0,407.0,950.0,95.0,117.0,136.0,659.0,56.0,42.0,322.0,370.0,557.0,1124.0,442.0,14.0,1023.0,492.0,319.0,204.0,152.0,15.0,22.0,146.0,54.0,32.0,65.0,8.0,102.0,3.0,4.0
1746.0,178.0,999.0,653.0,1417.0,171.0,193.0,188.0,1125.0,72.0,47.0,370.0,661.0,962.0,1849.0,655.0,27.0,1669.0,750.0,578.0,311.0,217.0,35.0,27.0,256.0,100.0,56.0,117.0,10.0,155.0,10.0,5.0
2823.0,281.0,1611.0,979.0,2298.0,271.0,292.0,318.0,1905.0,135.0,71.0,557.0,962.0,1686.0,2899.0,1065.0,39.0,2648.0,1243.0,946.0,515.0,334.0,49.0,56.0,404.0,133.0,113.0,199.0,29.0,275.0,14.0,4.0
5233.0,519.0,3193.0,2019.0,4354.0,512.0,587.0,564.0,3486.0,218.0,149.0,1124.0,1849.0,2899.0,5903.0,2046.0,98.0,5146.0,2225.0,1825.0,953.0,695.0,89.0,113.0,751.0,333.0,180.0,399.0,41.0,442.0,23.0,7.0
2011.0,167.0,1114.0,711.0,1607.0,188.0,194.0,213.0,1274.0,110.0,55.0,442.0,655.0,1065.0,2046.0,870.0,32.0,1913.0,862.0,653.0,356.0,241.0,30.0,41.0,274.0,119.0,83.0,143.0,23.0,201.0,8.0,4.0
78.0,8.0,55.0,26.0,52.0,6.0,10.0,3.0,52.0,1.0,2.0,14.0,27.0,39.0,98.0,32.0,7.0,91.0,30.0,31.0,19.0,11.0,1.0,0.0,10.0,11.0,5.0,6.0,2.0,4.0,0.0,0.0
4977.0,480.0,2920.0,1757.0,3993.0,474.0,527.0,521.0,3318.0,232.0,123.0,1023.0,1669.0,2648.0,5146.0,1913.0,91.0,5093.0,2081.0,1651.0,949.0,631.0,77.0,98.0,724.0,319.0,196.0,333.0,48.0,424.0,22.0,5.0
2261.0,231.0,1205.0,779.0,1847.0,211.0,224.0,269.0,1427.0,109.0,62.0,492.0,750.0,1243.0,2225.0,862.0,30.0,2081.0,1075.0,687.0,451.0,257.0,28.0,49.0,319.0,107.0,81.0,131.0,26.0,221.0,9.0,4.0
1679.0,149.0,1025.0,641.0,1408.0,174.0,164.0,164.0,1131.0,72.0,30.0,319.0,578.0,946.0,1825.0,653.0,31.0,1651.0,687.0,667.0,293.0,199.0,28.0,42.0,242.0,109.0,64.0,111.0,22.0,147.0,9.0,3.0
997.0,95.0,517.0,338.0,731.0,91.0,100.0,152.0,682.0,55.0,27.0,204.0,311.0,515.0,953.0,356.0,19.0,949.0,451.0,293.0,273.0,103.0,11.0,28.0,133.0,55.0,41.0,70.0,8.0,84.0,2.0,1.0
615.0,60.0,387.0,222.0,528.0,53.0,81.0,58.0,401.0,33.0,22.0,152.0,217.0,334.0,695.0,241.0,11.0,631.0,257.0,199.0,103.0,117.0,12.0,9.0,87.0,38.0,28.0,51.0,2.0,50.0,1.0,1.0
79.0,8.0,47.0,32.0,63.0,5.0,11.0,11.0,55.0,3.0,0.0,15.0,35.0,49.0,89.0,30.0,1.0,77.0,28.0,28.0,11.0,12.0,6.0,0.0,14.0,3.0,2.0,8.0,0.0,5.0,1.0,0.0
105.0,2.0,45.0,42.0,107.0,18.0,9.0,24.0,73.0,7.0,2.0,22.0,27.0,56.0,113.0,41.0,0.0,98.0,49.0,42.0,28.0,9.0,0.0,16.0,8.0,4.0,2.0,8.0,3.0,7.0,0.0,0.0
