5263.0,577.0,2592.0,1754.0,4117.0,479.0,588.0,577.0,3315.0,257.0,101.0,1206.0,1522.0,2781.0,4576.0,1910.0,42.0,4765.0,2012.0,1674.0,946.0,523.0,87.0,95.0,582.0,181.0,212.0,368.0,53.0,446.0,25.0,10.0
577.0,102.0,310.0,196.0,489.0,55.0,66.0,58.0,380.0,20.0,9.0,125.0,172.0,319.0,508.0,189.0,5.0,539.0,230.0,184.0,102.0,63.0,11.0,2.0,64.0,19.0,19.0,35.0,5.0,44.0,3.0,0.0
2592.0,310.0,1505.0,898.0,2069.0,245.0,283.0,270.0,1716.0,106.0,51.0,575.0,793.0,1419.0,2508.0,976.0,26.0,2510.0,1015.0,853.0,469.0,282.0,42.0,38.0,290.0,114.0,100.0,198.0,24.0,227.0,15.0,2.0
1754.0,196.0,898.0,810.0,1478.0,157.0,195.0,198.0,1144.0,54.0,33.0,405.0,562.0,905.0,1694.0,654.0,13.0,1571.0,681.0,583.0,317.0,183.0,29.0,36.0,210.0,73.0,55.0,117.0,15.0,139.0,10.0,7.0
4117.0,489.0,2069.0,1478.0,3815.0,384.0,480.0,456.0,2629.0,182.0,57.0,984.0,1263.0,2360.0,3784.0,1541.0,27.0,3888.0,1661.0,1415.0,694.0,421.0,73.0,87.0,499.0,147.0,141.0,261.0,47.0,324.0,20.0,11.0
479.0,55.0,245.0,157.0,384.0,76.0,44.0,56.0,315.0,21.0,6.0,97.0,150.0,264.0,452.0,176.0,3.0,455.0,200.0,175.0,101.0,47.0,7.0,16.0,47.0,23.0,16.0,32.0,5.0,37.0,2.0,0.0
588.0,66.0,283.0,195.0,480.0,44.0,112.0,57.0,384.0,25.0,13.0,146.0,175.0,322.0,534.0,184.0,6.0,560.0,203.0,182.0,90.0,71.0,13.0,8.0,76.0,24.0,28.0,48.0,6.0,43.0,2.0,1.0
577.0,58.0,270.0,198.0,456.0,56.0,57.0,120.0,404.0,30.0,14.0,128.0,162.0,326.0,524.0,207.0,2.0,503.0,242.0,162.0,148.0,49.0,13.0,21.0,67.0,14.0,18.0,47.0,5.0,46.0,3.0,1.0
3315.0,380.0,1716.0,1144.0,2629.0,315.0,384.0,404.0,2367.0,141.0,66.0,717.0,986.0,1890.0,3026.0,1212.0,30.0,3146.0,1273.0,1100.0,664.0,320.0,58.0,67.0,383.0,132.0,129.0,253.0,41.0,290.0,14.0,4.0
257.0,20.0,106.0,54.0,182.0,21.0,25.0,30.0,141.0,36.0,6.0,57.0,62.0,139.0,189.0,110.0,1.0,219.0,97.0,69.0,52.0,22.0,5.0,6.0,22.0,2.0,16.0,28.0,3.0,29.0,1.0,0.0
101.0,9.0,51.0,33.0,57.0,6.0,13.0,14.0,66.0,6.0,11.0,30.0,29.0,44.0,102.0,40.0,1.0,80.0,39.0,19.0,18.0,14.0,0.0,2.0,12.0,3.0,4.0,11.0,0.0,10.0,0.0,0.0
1206.0,125.0,575.0,405.0,984.0,97.0,146.0,128.0,717.0,57.0,30.0,389.0,338.0,621.0,1086.0,455.0,9.0,1052.0,454.0,381.0,211.0,125.0,24.0,17.0,122.0,38.0,34.0,78.0,14.0,103.0,3.0,4.0
1522.0,172.0,793.0,562.0,1263.0,150.0,175.0,162.0,986.0,62.0,29.0,338.0,532.0,860.0,1452.0,555.0,13.0,1438.0,603.0,512.0,264.0,160.0,27.0,24.0,185.0,60.0,52.0,109.0,12.0,132.0,10.0,5.0
2781.0,319.0,1419.0,905.0,2360.0,264.0,322.0,326.0,1890.0,139.0,44.0,621.0,860.0,1753.0,2583.0,1031.0,23.0,2586.0,1087.0,955.0,507.0,257.0,63.0,51.0,320.0,87.0,104.0,223.0,40.0,261.0,14.0,4.0
4576.0,508.0,2508.0,1694.0,3784.0,452.0,534.0,524.0,3026.0,189.0,102.0,1086.0,1452.0,2583.0,4745.0,1764.0,54.0,4382.0,1837.0,1541.0,855.0,506.0,83.0,100.0,542.0,204.0,160.0,380.0,52.0,380.0,23.0,7.0
1910.0,189.0,976.0,654.0,1541.0,176.0,184.0,207.0,1212.0,110.0,40.0,455.0,555.0,1031.0,1764.0,866.0,19.0,1764.0,766.0,625.0,345.0,189.0,38.0,36.0,201.0,78.0,77.0,162.0,26.0,188.0,8.0,4.0
42.0,5.0,26.0,13.0,27.0,3.0,6.0,2.0,30.0,1.0,1.0,9.0,13.0,23.0,54.0,19.0,4.0,47.0,16.0,14.0,12.0,4.0,0.0,0.0,6.0,5.0,2.0,4.0,2.0,3.0,0.0,0.0
