7322.0,698.0,3746.0,2510.0,5474.0,688.0,720.0,880.0,4638.0,416.0,202.0,1496.0,2242.0,3870.0,6926.0,2742.0,70.0,6764.0,3056.0,2128.0,1414.0,794.0,96.0,190.0,966.0,288.0,340.0,568.0,64.0,694.0,50.0,20.0
698.0,118.0,416.0,226.0,554.0,60.0,80.0,70.0,454.0,28.0,18.0,136.0,230.0,396.0,682.0,212.0,8.0,682.0,314.0,190.0,134.0,84.0,10.0,4.0,100.0,26.0,28.0,48.0,2.0,64.0,6.0,0.0
3746.0,416.0,2268.0,1318.0,2874.0,376.0,390.0,402.0,2522.0,168.0,102.0,758.0,1206.0,2046.0,3950.0,1422.0,48.0,3740.0,1562.0,1172.0,698.0,446.0,48.0,76.0,512.0,202.0,158.0,314.0,28.0,346.0,30.0,4.0
2510.0,226.0,1318.0,1114.0,2048.0,234.0,264.0,322.0,1602.0,92.0,66.0,556.0,848.0,1312.0,2666.0,960.0,24.0,2350.0,1056.0,796.0,476.0,266.0,34.0,72.0,362.0,132.0,84.0,186.0,16.0,212.0,20.0,14.0
5474.0,554.0,2874.0,2048.0,4844.0,562.0,548.0,682.0,3426.0,260.0,114.0,1228.0,1792.0,3078.0,5588.0,2096.0,40.0,5234.0,2492.0,1744.0,1028.0,630.0,74.0,174.0,782.0,234.0,214.0,370.0,46.0,484.0,40.0,22.0
688.0,60.0,376.0,234.0,562.0,102.0,68.0,80.0,464.0,38.0,12.0,124.0,230.0,402.0,722.0,268.0,6.0,694.0,304.0,244.0,144.0,72.0,8.0,32.0,84.0,36.0,28.0,54.0,8.0,62.0,4.0,0.0
720.0,80.0,390.0,264.0,548.0,68.0,96.0,84.0,472.0,34.0,26.0,152.0,246.0,384.0,760.0,260.0,8.0,702.0,298.0,200.0,134.0,98.0,14.0,16.0,106.0,32.0,34.0,70.0,2.0,56.0,4.0,2.0
880.0,70.0,402.0,322.0,682.0,80.0,84.0,194.0,632.0,48.0,28.0,182.0,254.0,488.0,824.0,314.0,2.0,760.0,394.0,228.0,232.0,76.0,14.0,42.0,126.0,24.0,30.0,74.0,4.0,72.0,6.0,2.0
4638.0,454.0,2522.0,1602.0,3426.0,464.0,472.0,632.0,3340.0,216.0,132.0,878.0,1440.0,2594.0,4588.0,1728.0,46.0,4516.0,1952.0,1400.0,1002.0,490.0,62.0,134.0,636.0,218.0,212.0,392.0,40.0,440.0,28.0,8.0
416.0,28.0,168.0,92.0,260.0,38.0,34.0,48.0,216.0,60.0,12.0,82.0,98.0,200.0,296.0,174.0,0.0,338.0,166.0,98.0,90.0,44.0,4.0,12.0,38.0,4.0,32.0,44.0,2.0,50.0,2.0,0.0
202.0,18.0,102.0,66.0,114.0,12.0,26.0,28.0,132.0,12.0,22.0,60.0,58.0,88.0,204.0,80.0,2.0,160.0,78.0,38.0,36.0,28.0,0.0,4.0,24.0,6.0,8.0,22.0,0.0,20.0,0.0,0.0
1496.0,136.0,758.0,556.0,1228.0,124.0,152.0,182.0,878.0,82.0,60.0,444.0,464.0,734.0,1502.0,606.0,12.0,1360.0,648.0,404.0,274.0,198.0,18.0,34.0,188.0,60.0,50.0,104.0,10.0,144.0,6.0,8.0
2242.0,230.0,1206.0,848.0,1792.0,230.0,246.0,254.0,1440.0,98.0,58.0,464.0,818.0,1248.0,2322.0,840.0,22.0,2164.0,960.0,698.0,400.0,262.0,42.0,48.0,322.0,106.0,84.0,172.0,14.0,204.0,20.0,10.0
3870.0,396.0,2046.0,1312.0,3078.0,402.0,384.0,488.0,2594.0,200.0,88.0,734.0,1248.0,2318.0,3822.0,1448.0,30.0,3616.0,1704.0,1204.0,742.0,410.0,60.0,102.0,530.0,142.0,182.0,312.0,34.0,374.0,28.0,8.0
6926.0,682.0,3950.0,2666.0,5588.0,722.0,760.0,824.0,4588.0,296.0,204.0,1502.0,2322.0,3822.0,7686.0,2728.0,88.0,6802.0,2980.0,2230.0,1322.0,844.0,100.0,200.0,952.0,366.0,266.0,616.0,54.0,590.0,46.0,14.0
2742.0,212.0,1422.0,960.0,2096.0,268.0,260.0,314.0,1728.0,174.0,80.0,606.0,840.0,1448.0,2728.0,1226.0,30.0,2580.0,1186.0,828.0,512.0,314.0,34.0,72.0,352.0,142.0,134.0,234.0,28.0,290.0,16.0,8.0
70.0,8.0,48.0,24.0,40.0,6.0,8.0,2.0,46.0,0.0,2.0,12.0,22.0,30.0,88.0,30.0,6.0,84.0,28.0,24.0,18.0,8.0,0.0,0.0,10.0,10.0,4.0,6.0,2.0,4.0,0.0,0.0
6764.0,682.0,3740.0,2350.0,5234.0,694.0,702.0,760.0,4516.0,338.0,160.0,1360.0,2164.0,3616.0,6802.0,2580.0,84.0,6940.0,2854.0,2068.0,1364.0,800.0,94.0,170.0,942.0,360.0,298.0,530.0,60.0,594.0,44.0,10.0
3056.0,314.0,1562.0,1056.0,2492.0,304.0,298.0,394.0,1952.0,166.0,78.0,648.0,960.0,1704.0,2980.0,1186.0,28.0,2854.0,1456.0,890.0,632.0,336.0,34.0,90.0,418.0,124.0,136.0,212.0,34.0,300.0,18.0,8.0
2128.0,190.0,1172.0,796.0,1744.0,244.0,200.0,228.0,1400.0,98.0,38.0,404.0,698.0,1204.0,2230.0,828.0,24.0,2068.0,890.0,800.0,398.0,214.0,28.0,76.0,278.0,108.0,92.0,158.0,28.0,196.0,18.0,6.0
1414.0,134.0,698.0,476.0,1028.0,144.0,134.0,232.0,1002.0,90.0,36.0,274.0,400.0,742.0,1322.0,512.0,18.0,1364.0,632.0,398.0,410.0,136.0,12.0,54.0,180.0,64.0,68.0,118.0,12.0,124.0,4.0,2.0
794.0,84.0,446.0,266.0,630.0,72.0,98.0,76.0,490.0,44.0,28.0,198.0,262.0,410.0,844.0,314.0,8.0,800.0,336.0,214.0,136.0,144.0,14.0,12.0,108.0,36.0,42.0,76.0,2.0,66.0,2.0,2.0
96.0,10.0,48.0,34.0,74.0,8.0,14.0,14.0,62.0,4.0,0.0,18.0,42.0,60.0,100.0,34.0,0.0,94.0,34.0,28.0,12.0,14.0,8.0,0.0,18.0,2.0,2.0,10.0,0.0,6.0,2.0,0.0
190.0,4.0,76.0,72.0,174.0,32.0,16.0,42.0,134.0,12.0,4.0,34.0,48.0,102.0,200.0,72.0,0.0,170.0,90.0,76.0,54.0,12.0,0.0,30.0,12.0,6.0,4.0,16.0,6.0,14.0,0.0,0.0
966.0,100.0,512.0,362.0,782.0,84.0,106.0,126.0,636.0,38.0,24.0,188.0,322.0,530.0,952.0,352.0,10.0,942.0,418.0,278.0,180.0,108.0,18.0,12.0,180.0,46.0,44.0,62.0,4.0,76.0,10.0,4.0
288.0,26.0,202.0,132.0,234.0,36.0,32.0,24.0,218.0,4.0,6.0,60.0,106.0,142.0,366.0,142.0,10.0,360.0,124.0,108.0,64.0,36.0,2.0,6.0,46.0,44.0,8.0,20.0,2.0,26.0,2.0,0.0
