5702.0,485.0,2488.0,1698.0,4167.0,526.0,610.0,778.0,3669.0,322.0,133.0,1144.0,1743.0,2946.0,4971.0,1963.0,45.0,5288.0,2512.0,1662.0,1145.0,642.0,146.0,130.0,839.0,148.0,253.0,365.0,81.0,452.0,42.0,10.0
485.0,81.0,252.0,146.0,386.0,42.0,54.0,61.0,325.0,19.0,12.0,99.0,158.0,265.0,444.0,149.0,5.0,471.0,230.0,146.0,106.0,58.0,11.0,3.0,78.0,13.0,19.0,27.0,3.0,44.0,6.0,0.0
2488.0,252.0,1409.0,836.0,1945.0,260.0,280.0,303.0,1739.0,108.0,62.0,523.0,806.0,1337.0,2516.0,910.0,33.0,2518.0,1105.0,799.0,524.0,289.0,58.0,43.0,378.0,103.0,116.0,177.0,27.0,218.0,19.0,2.0
1698.0,146.0,836.0,725.0,1366.0,162.0,202.0,253.0,1195.0,63.0,48.0,390.0,563.0,882.0,1716.0,618.0,16.0,1597.0,770.0,530.0,374.0,183.0,45.0,47.0,271.0,70.0,64.0,108.0,12.0,135.0,14.0,7.0
4167.0,386.0,1945.0,1366.0,3683.0,446.0,433.0,602.0,2742.0,180.0,80.0,912.0,1408.0,2333.0,3935.0,1486.0,37.0,4123.0,1947.0,1394.0,879.0,482.0,101.0,115.0,671.0,120.0,164.0,243.0,51.0,349.0,29.0,11.0
526.0,42.0,260.0,162.0,446.0,83.0,57.0,69.0,377.0,22.0,8.0,105.0,190.0,309.0,513.0,192.0,4.0,550.0,236.0,195.0,118.0,53.0,15.0,19.0,77.0,18.0,25.0,34.0,6.0,46.0,3.0,0.0
610.0,54.0,280.0,202.0,433.0,57.0,98.0,84.0,449.0,31.0,20.0,132.0,186.0,313.0,569.0,203.0,5.0,572.0,284.0,169.0,128.0,82.0,28.0,11.0,94.0,16.0,28.0,42.0,7.0,41.0,4.0,1.0
778.0,61.0,303.0,253.0,602.0,69.0,84.0,179.0,590.0,40.0,26.0,159.0,237.0,414.0,672.0,253.0,3.0,700.0,385.0,220.0,207.0,82.0,25.0,30.0,123.0,13.0,26.0,52.0,11.0,54.0,4.0,1.0
3669.0,325.0,1739.0,1195.0,2742.0,377.0,449.0,590.0,2914.0,169.0,113.0,751.0,1131.0,1992.0,3360.0,1269.0,36.0,3525.0,1768.0,1151.0,876.0,422.0,129.0,90.0,545.0,114.0,164.0,237.0,47.0,311.0,21.0,4.0
322.0,19.0,108.0,63.0,180.0,22.0,31.0,40.0,169.0,47.0,7.0,57.0,73.0,145.0,216.0,117.0,0.0,248.0,155.0,69.0,63.0,37.0,7.0,6.0,28.0,3.0,20.0,25.0,5.0,29.0,1.0,0.0
133.0,12.0,62.0,48.0,80.0,8.0,20.0,26.0,113.0,7.0,17.0,39.0,35.0,59.0,135.0,46.0,1.0,98.0,64.0,29.0,29.0,20.0,3.0,4.0,18.0,3.0,4.0,12.0,0.0,11.0,0.0,0.0
1144.0,99.0,523.0,390.0,912.0,105.0,132.0,159.0,751.0,57.0,39.0,343.0,363.0,563.0,1067.0,422.0,10.0,1040.0,544.0,324.0,251.0,137.0,35.0,20.0,161.0,30.0,39.0,63.0,9.0,96.0,8.0,4.0
1743.0,158.0,806.0,563.0,1408.0,190.0,186.0,237.0,1131.0,73.0,35.0,363.0,660.0,964.0,1653.0,616.0,14.0,1731.0,770.0,564.0,351.0,194.0,50.0,34.0,277.0,55.0,69.0,115.0,19.0,137.0,14.0,5.0
2946.0,265.0,1337.0,882.0,2333.0,309.0,313.0,414.0,1992.0,145.0,59.0,563.0,964.0,1736.0,2672.0,1030.0,21.0,2795.0,1317.0,947.0,606.0,331.0,78.0,73.0,452.0,74.0,132.0,199.0,37.0,255.0,20.0,4.0
4971.0,444.0,2516.0,1716.0,3935.0,513.0,569.0,672.0,3360.0,216.0,135.0,1067.0,1653.0,2672.0,5148.0,1851.0,56.0,4912.0,2220.0,1586.0,1018.0,594.0,125.0,128.0,762.0,188.0,208.0,380.0,63.0,376.0,35.0,7.0
1963.0,149.0,910.0,618.0,1486.0,192.0,203.0,253.0,1269.0,117.0,46.0,422.0,616.0,1030.0,1851.0,821.0,20.0,1885.0,874.0,606.0,393.0,228.0,52.0,44.0,277.0,74.0,97.0,144.0,32.0,180.0,13.0,4.0
45.0,5.0,33.0,16.0,37.0,4.0,5.0,3.0,36.0,0.0,1.0,10.0,14.0,21.0,56.0,20.0,5.0,59.0,25.0,19.0,16.0,6.0,0.0,0.0,7.0,5.0,3.0,3.0,1.0,3.0,0.0,0.0
5288.0,471.0,2518.0,1597.0,4123.0,550.0,572.0,700.0,3525.0,248.0,98.0,1040.0,1731.0,2795.0,4912.0,1885.0,59.0,5469.0,2309.0,1664.0,1113.0,621.0,134.0,120.0,833.0,183.0,240.0,352.0,80.0,407.0,37.0,5.0
2512.0,230.0,1105.0,770.0,1947.0,236.0,284.0,385.0,1768.0,155.0,64.0,544.0,770.0,1317.0,2220.0,874.0,25.0,2309.0,1360.0,740.0,574.0,289.0,76.0,52.0,352.0,65.0,105.0,132.0,39.0,209.0,14.0,4.0
1662.0,146.0,799.0,530.0,1394.0,195.0,169.0,220.0,1151.0,69.0,29.0,324.0,564.0,947.0,1586.0,606.0,19.0,1664.0,740.0,651.0,358.0,181.0,43.0,48.0,245.0,54.0,74.0,102.0,28.0,147.0,14.0,3.0
