127.0,93.0,130.0,84.0,86.0,46.0,115.0,43.0,32.0,47.0,24.0,53.0,72.0,17.0,35.0,29.0,61.0,81.0,52.0,34.0,93.0,54.0,28.0,30.0,20.0,44.0,52.0,35.0,15.0,47.0,19.0,68.0,70.0,74.0,33.0,15.0,114.0,58.0,41.0,43.0,41.0,35.0,31.0,22.0,14.0,43.0,48.0,53.0,33.0
93.0,200.0,182.0,109.0,92.0,53.0,165.0,49.0,30.0,76.0,36.0,76.0,103.0,22.0,49.0,56.0,85.0,122.0,70.0,45.0,133.0,71.0,64.0,55.0,32.0,58.0,68.0,55.0,29.0,63.0,33.0,88.0,135.0,100.0,63.0,13.0,177.0,79.0,63.0,39.0,60.0,47.0,48.0,25.0,11.0,59.0,56.0,65.0,37.0
130.0,182.0,580.0,222.0,202.0,120.0,355.0,74.0,70.0,195.0,85.0,138.0,194.0,44.0,97.0,124.0,160.0,227.0,147.0,69.0,234.0,159.0,149.0,141.0,58.0,126.0,173.0,128.0,66.0,115.0,66.0,161.0,259.0,189.0,89.0,44.0,333.0,145.0,95.0,65.0,109.0,69.0,83.0,76.0,25.0,96.0,136.0,112.0,90.0
84.0,109.0,222.0,192.0,111.0,67.0,155.0,56.0,44.0,66.0,34.0,80.0,112.0,22.0,50.0,39.0,94.0,119.0,70.0,36.0,128.0,74.0,48.0,53.0,26.0,40.0,64.0,54.0,22.0,47.0,34.0,95.0,119.0,103.0,36.0,22.0,146.0,87.0,54.0,41.0,63.0,51.0,38.0,35.0,10.0,46.0,63.0,65.0,34.0
86.0,92.0,202.0,111.0,233.0,93.0,206.0,60.0,48.0,82.0,39.0,83.0,117.0,41.0,67.0,66.0,80.0,140.0,80.0,45.0,157.0,82.0,101.0,70.0,39.0,57.0,89.0,69.0,32.0,58.0,52.0,120.0,138.0,98.0,65.0,27.0,177.0,78.0,63.0,59.0,58.0,39.0,50.0,46.0,17.0,98.0,75.0,76.0,53.0
46.0,53.0,120.0,67.0,93.0,93.0,126.0,35.0,26.0,64.0,11.0,47.0,65.0,18.0,44.0,28.0,45.0,66.0,42.0,25.0,92.0,56.0,60.0,46.0,22.0,34.0,43.0,38.0,19.0,28.0,31.0,45.0,77.0,62.0,27.0,23.0,90.0,47.0,33.0,29.0,35.0,24.0,32.0,25.0,6.0,29.0,54.0,47.0,28.0
115.0,165.0,355.0,155.0,206.0,126.0,540.0,88.0,71.0,161.0,58.0,149.0,194.0,49.0,105.0,112.0,127.0,233.0,139.0,67.0,244.0,154.0,145.0,129.0,54.0,118.0,154.0,115.0,58.0,113.0,82.0,128.0,219.0,205.0,97.0,58.0,359.0,133.0,99.0,85.0,100.0,74.0,84.0,76.0,22.0,103.0,132.0,116.0,92.0
43.0,49.0,74.0,56.0,60.0,35.0,88.0,72.0,34.0,25.0,18.0,40.0,54.0,10.0,28.0,16.0,44.0,58.0,36.0,17.0,58.0,30.0,20.0,17.0,13.0,31.0,29.0,13.0,15.0,29.0,16.0,46.0,34.0,40.0,17.0,9.0,52.0,26.0,39.0,17.0,18.0,18.0,11.0,19.0,8.0,29.0,32.0,36.0,18.0
32.0,30.0,70.0,44.0,48.0,26.0,71.0,34.0,51.0,22.0,14.0,31.0,40.0,9.0,19.0,7.0,35.0,39.0,26.0,12.0,46.0,24.0,17.0,17.0,10.0,24.0,18.0,21.0,11.0,18.0,15.0,28.0,29.0,25.0,8.0,7.0,37.0,15.0,25.0,14.0,13.0,13.0,9.0,13.0,4.0,22.0,24.0,23.0,12.0
47.0,76.0,195.0,66.0,82.0,64.0,161.0,25.0,22.0,156.0,30.0,52.0,83.0,19.0,44.0,63.0,72.0,99.0,61.0,30.0,95.0,86.0,105.0,75.0,27.0,65.0,75.0,62.0,35.0,48.0,29.0,58.0,142.0,87.0,35.0,29.0,168.0,67.0,29.0,30.0,62.0,32.0,47.0,32.0,14.0,53.0,60.0,59.0,37.0
