52.0,70.0,147.0,70.0,80.0,42.0,139.0,36.0,26.0,61.0,53.0,50.0,75.0,26.0,33.0,57.0,73.0,94.0,114.0,27.0,119.0,81.0,57.0,47.0,20.0,50.0,65.0,65.0,28.0,16.0,37.0,70.0,71.0,78.0,21.0,89.0,59.0,16.0,15.0,32.0,51.0,30.0
34.0,45.0,69.0,36.0,45.0,25.0,67.0,17.0,12.0,30.0,19.0,25.0,36.0,12.0,17.0,26.0,34.0,45.0,27.0,64.0,55.0,25.0,24.0,19.0,15.0,17.0,32.0,27.0,17.0,11.0,16.0,31.0,31.0,21.0,27.0,44.0,25.0,15.0,7.0,17.0,32.0,17.0
93.0,133.0,234.0,128.0,157.0,92.0,244.0,58.0,46.0,95.0,76.0,81.0,143.0,59.0,62.0,97.0,127.0,151.0,119.0,55.0,324.0,125.0,119.0,93.0,51.0,70.0,106.0,101.0,60.0,30.0,70.0,119.0,109.0,104.0,45.0,237.0,112.0,42.0,27.0,51.0,90.0,48.0
54.0,71.0,159.0,74.0,82.0,56.0,154.0,30.0,24.0,86.0,38.0,69.0,94.0,23.0,41.0,56.0,86.0,90.0,81.0,25.0,125.0,160.0,81.0,63.0,32.0,66.0,66.0,80.0,27.0,15.0,37.0,69.0,68.0,78.0,34.0,99.0,79.0,20.0,13.0,43.0,57.0,37.0
28.0,64.0,149.0,48.0,101.0,60.0,145.0,20.0,17.0,105.0,30.0,43.0,69.0,34.0,50.0,59.0,69.0,88.0,57.0,24.0,119.0,81.0,198.0,102.0,34.0,58.0,86.0,69.0,34.0,22.0,43.0,50.0,56.0,58.0,28.0,97.0,153.0,53.0,19.0,35.0,70.0,36.0
30.0,55.0,141.0,53.0,70.0,46.0,129.0,17.0,17.0,75.0,22.0,43.0,63.0,17.0,38.0,51.0,54.0,81.0,47.0,19.0,93.0,63.0,102.0,106.0,23.0,43.0,53.0,47.0,22.0,12.0,37.0,45.0,57.0,37.0,18.0,81.0,91.0,44.0,11.0,30.0,46.0,23.0
20.0,32.0,58.0,26.0,39.0,22.0,54.0,13.0,10.0,27.0,18.0,15.0,39.0,12.0,27.0,23.0,30.0,26.0,20.0,15.0,51.0,32.0,34.0,23.0,44.0,16.0,20.0,27.0,13.0,7.0,16.0,25.0,17.0,23.0,11.0,40.0,23.0,15.0,22.0,12.0,20.0,15.0
44.0,58.0,126.0,40.0,57.0,34.0,118.0,31.0,24.0,65.0,34.0,47.0,57.0,11.0,30.0,39.0,55.0,73.0,50.0,17.0,70.0,66.0,58.0,43.0,16.0,97.0,74.0,55.0,12.0,17.0,25.0,42.0,48.0,38.0,13.0,59.0,62.0,10.0,15.0,34.0,56.0,28.0
52.0,68.0,173.0,64.0,89.0,43.0,154.0,29.0,18.0,75.0,40.0,47.0,73.0,22.0,32.0,65.0,65.0,102.0,65.0,32.0,106.0,66.0,86.0,53.0,20.0,74.0,158.0,69.0,24.0,30.0,49.0,51.0,74.0,48.0,28.0,80.0,70.0,21.0,14.0,52.0,115.0,36.0
35.0,55.0,128.0,54.0,69.0,38.0,115.0,13.0,21.0,62.0,49.0,42.0,61.0,19.0,22.0,60.0,84.0,94.0,65.0,27.0,101.0,80.0,69.0,47.0,27.0,55.0,69.0,132.0,22.0,10.0,39.0,76.0,65.0,67.0,31.0,98.0,76.0,15.0,17.0,45.0,47.0,38.0
21.0,32.0,53.0,36.0,39.0,18.0,53.0,12.0,8.0,23.0,21.0,16.0,47.0,32.0,19.0,20.0,34.0,36.0,28.0,17.0,60.0,27.0,34.0,22.0,13.0,12.0,24.0,22.0,41.0,7.0,15.0,34.0,24.0,23.0,13.0,50.0,27.0,14.0,7.0,15.0,21.0,9.0
27.0,23.0,47.0,25.0,38.0,22.0,51.0,19.0,13.0,18.0,5.0,17.0,21.0,7.0,22.0,8.0,19.0,24.0,16.0,11.0,30.0,15.0,22.0,12.0,7.0,17.0,30.0,10.0,7.0,36.0,7.0,17.0,19.0,11.0,6.0,24.0,17.0,5.0,4.0,11.0,25.0,8.0
28.0,42.0,96.0,31.0,45.0,20.0,86.0,10.0,5.0,46.0,31.0,27.0,38.0,14.0,16.0,78.0,34.0,88.0,37.0,16.0,70.0,37.0,43.0,37.0,16.0,25.0,49.0,39.0,15.0,7.0,71.0,31.0,63.0,39.0,16.0,72.0,30.0,13.0,12.0,33.0,43.0,25.0
57.0,74.0,135.0,91.0,76.0,38.0,124.0,42.0,32.0,52.0,57.0,59.0,89.0,26.0,38.0,51.0,159.0,110.0,70.0,31.0,119.0,69.0,50.0,45.0,25.0,42.0,51.0,76.0,34.0,17.0,31.0,169.0,76.0,48.0,24.0,110.0,61.0,17.0,19.0,39.0,38.0,30.0
60.0,92.0,157.0,91.0,104.0,56.0,174.0,49.0,28.0,66.0,33.0,77.0,87.0,16.0,38.0,82.0,75.0,213.0,71.0,31.0,109.0,68.0,56.0,57.0,17.0,48.0,74.0,65.0,24.0,19.0,63.0,76.0,194.0,38.0,21.0,86.0,56.0,27.0,9.0,49.0,51.0,37.0
28.0,36.0,107.0,33.0,59.0,32.0,94.0,19.0,16.0,56.0,53.0,30.0,47.0,27.0,23.0,56.0,57.0,63.0,78.0,21.0,104.0,78.0,58.0,37.0,23.0,38.0,48.0,67.0,23.0,11.0,39.0,48.0,38.0,109.0,27.0,107.0,57.0,11.0,18.0,34.0,46.0,34.0
16.0,21.0,52.0,25.0,36.0,23.0,59.0,10.0,10.0,28.0,20.0,16.0,24.0,13.0,8.0,24.0,34.0,31.0,21.0,27.0,45.0,34.0,28.0,18.0,11.0,13.0,28.0,31.0,13.0,6.0,16.0,24.0,21.0,27.0,45.0,38.0,34.0,8.0,5.0,11.0,23.0,13.0
70.0,98.0,197.0,105.0,123.0,61.0,178.0,31.0,39.0,81.0,73.0,67.0,112.0,43.0,48.0,98.0,111.0,133.0,89.0,44.0,237.0,99.0,97.0,81.0,40.0,59.0,80.0,98.0,50.0,24.0,72.0,110.0,86.0,107.0,38.0,278.0,97.0,31.0,28.0,54.0,72.0,39.0
36.0,64.0,141.0,54.0,84.0,54.0,142.0,29.0,27.0,93.0,34.0,45.0,69.0,28.0,35.0,48.0,79.0,84.0,59.0,25.0,112.0,79.0,153.0,91.0,23.0,62.0,70.0,76.0,27.0,17.0,30.0,61.0,56.0,57.0,34.0,97.0,180.0,35.0,18.0,27.0,55.0,34.0
10.0,27.0,54.0,22.0,37.0,22.0,56.0,9.0,5.0,28.0,3.0,14.0,34.0,11.0,22.0,18.0,18.0,30.0,16.0,15.0,42.0,20.0,53.0,44.0,15.0,10.0,21.0,15.0,14.0,5.0,13.0,17.0,27.0,11.0,8.0,31.0,35.0,45.0,4.0,12.0,21.0,9.0
11.0,18.0,35.0,9.0,18.0,6.0,25.0,7.0,4.0,17.0,17.0,8.0,19.0,7.0,9.0,19.0,21.0,17.0,15.0,7.0,27.0,13.0,19.0,11.0,22.0,15.0,14.0,17.0,7.0,4.0,12.0,19.0,9.0,18.0,5.0,28.0,18.0,4.0,21.0,8.0,13.0,8.0
30.0,44.0,81.0,43.0,26.0,18.0,67.0,13.0,9.0,42.0,25.0,33.0,38.0,10.0,14.0,42.0,42.0,72.0,32.0,17.0,51.0,43.0,35.0,30.0,12.0,34.0,52.0,45.0,15.0,11.0,33.0,39.0,49.0,34.0,11.0,54.0,27.0,12.0,8.0,63.0,40.0,29.0
42.0,58.0,134.0,43.0,77.0,37.0,133.0,22.0,13.0,62.0,30.0,42.0,60.0,21.0,31.0,56.0,46.0,74.0,51.0,32.0,90.0,57.0,70.0,46.0,20.0,56.0,115.0,47.0,21.0,25.0,43.0,38.0,51.0,46.0,23.0,72.0,55.0,21.0,13.0,40.0,127.0,32.0
31.0,40.0,66.0,26.0,33.0,20.0,58.0,10.0,8.0,39.0,23.0,25.0,32.0,10.0,19.0,34.0,35.0,55.0,30.0,17.0,48.0,37.0,36.0,23.0,15.0,28.0,36.0,38.0,9.0,8.0,25.0,30.0,37.0,34.0,13.0,39.0,34.0,9.0,8.0,29.0,32.0,44.0
