24.0,36.0,85.0,34.0,39.0,11.0,58.0,18.0,14.0,30.0,68.0,16.0,33.0,19.0,13.0,53.0,61.0,61.0,53.0,19.0,76.0,38.0,30.0,22.0,18.0,34.0,40.0,49.0,6.0,18.0,14.0,9.0,13.0,40.0,39.0,4.0,13.0,2.0,22.0,6.0,1.0,7.0,13.0,30.0,5.0,19.0,5.0,22.0,30.0,18.0,45.0,8.0,20.0,10.0,9.0,7.0,9.0,8.0,11.0,16.0,53.0,29.0,14.0,17.0,7.0,8.0
53.0,76.0,138.0,80.0,83.0,47.0,149.0,40.0,31.0,52.0,16.0,111.0,75.0,10.0,35.0,35.0,59.0,100.0,50.0,25.0,81.0,69.0,43.0,43.0,15.0,47.0,47.0,42.0,4.0,17.0,35.0,26.0,20.0,87.0,66.0,17.0,42.0,14.0,58.0,10.0,14.0,11.0,26.0,67.0,11.0,32.0,19.0,76.0,68.0,23.0,68.0,13.0,26.0,13.0,14.0,17.0,22.0,18.0,16.0,25.0,90.0,51.0,27.0,45.0,19.0,18.0
72.0,103.0,194.0,112.0,117.0,65.0,194.0,54.0,40.0,83.0,33.0,75.0,185.0,40.0,59.0,54.0,90.0,110.0,75.0,36.0,143.0,94.0,69.0,63.0,39.0,57.0,73.0,61.0,13.0,28.0,36.0,44.0,24.0,106.0,105.0,24.0,60.0,15.0,67.0,20.0,31.0,19.0,45.0,84.0,19.0,48.0,32.0,116.0,88.0,43.0,72.0,21.0,43.0,16.0,29.0,36.0,25.0,23.0,21.0,31.0,125.0,80.0,38.0,84.0,26.0,22.0
17.0,22.0,44.0,22.0,41.0,18.0,49.0,10.0,9.0,19.0,19.0,10.0,40.0,39.0,16.0,18.0,27.0,26.0,26.0,12.0,59.0,23.0,34.0,17.0,12.0,11.0,22.0,19.0,3.0,7.0,13.0,8.0,6.0,23.0,32.0,7.0,15.0,3.0,18.0,9.0,11.0,4.0,22.0,18.0,4.0,19.0,7.0,23.0,21.0,10.0,21.0,5.0,11.0,4.0,4.0,7.0,6.0,6.0,7.0,7.0,37.0,18.0,13.0,20.0,6.0,5.0
35.0,49.0,97.0,50.0,67.0,44.0,105.0,28.0,19.0,44.0,13.0,35.0,59.0,16.0,58.0,23.0,42.0,50.0,33.0,17.0,62.0,41.0,50.0,38.0,27.0,30.0,32.0,22.0,5.0,14.0,20.0,23.0,12.0,50.0,44.0,12.0,26.0,12.0,42.0,9.0,12.0,8.0,18.0,49.0,10.0,28.0,19.0,64.0,44.0,25.0,30.0,10.0,25.0,10.0,13.0,18.0,20.0,13.0,9.0,16.0,61.0,35.0,21.0,48.0,12.0,6.0
29.0,56.0,124.0,39.0,66.0,28.0,112.0,16.0,7.0,63.0,53.0,35.0,54.0,18.0,23.0,122.0,55.0,114.0,57.0,26.0,97.0,56.0,59.0,51.0,23.0,39.0,65.0,60.0,13.0,43.0,31.0,20.0,18.0,75.0,69.0,11.0,31.0,11.0,55.0,10.0,4.0,12.0,27.0,58.0,8.0,33.0,19.0,75.0,59.0,31.0,60.0,22.0,35.0,16.0,19.0,19.0,24.0,19.0,24.0,22.0,77.0,48.0,26.0,42.0,18.0,15.0
61.0,85.0,160.0,94.0,80.0,45.0,127.0,44.0,35.0,72.0,61.0,59.0,90.0,27.0,42.0,55.0,192.0,112.0,73.0,34.0,127.0,86.0,69.0,54.0,30.0,55.0,65.0,84.0,8.0,30.0,27.0,28.0,29.0,111.0,78.0,16.0,45.0,11.0,59.0,16.0,11.0,15.0,33.0,86.0,17.0,46.0,14.0,57.0,93.0,51.0,74.0,31.0,39.0,16.0,27.0,20.0,18.0,13.0,21.0,24.0,111.0,77.0,34.0,38.0,16.0,27.0
81.0,122.0,227.0,119.0,140.0,66.0,233.0,58.0,39.0,99.0,61.0,100.0,110.0,26.0,50.0,114.0,112.0,272.0,94.0,45.0,151.0,90.0,88.0,81.0,26.0,73.0,102.0,94.0,14.0,63.0,53.0,43.0,38.0,166.0,107.0,21.0,70.0,23.0,96.0,22.0,18.0,21.0,51.0,119.0,10.0,61.0,25.0,127.0,126.0,52.0,102.0,35.0,59.0,27.0,30.0,31.0,41.0,38.0,39.0,36.0,154.0,99.0,58.0,86.0,34.0,26.0
52.0,70.0,147.0,70.0,80.0,42.0,139.0,36.0,26.0,61.0,53.0,50.0,75.0,26.0,33.0,57.0,73.0,94.0,114.0,27.0,119.0,81.0,57.0,47.0,20.0,50.0,65.0,65.0,10.0,28.0,25.0,22.0,17.0,86.0,70.0,13.0,37.0,6.0,50.0,8.0,15.0,13.0,25.0,53.0,10.0,32.0,15.0,67.0,57.0,26.0,68.0,15.0,31.0,16.0,21.0,19.0,27.0,18.0,12.0,23.0,102.0,58.0,29.0,44.0,18.0,10.0
34.0,45.0,69.0,36.0,45.0,25.0,67.0,17.0,12.0,30.0,19.0,25.0,36.0,12.0,17.0,26.0,34.0,45.0,27.0,64.0,55.0,25.0,24.0,19.0,15.0,17.0,32.0,27.0,3.0,7.0,14.0,15.0,5.0,40.0,29.0,20.0,24.0,4.0,33.0,10.0,8.0,3.0,19.0,31.0,6.0,25.0,13.0,47.0,26.0,17.0,34.0,6.0,17.0,8.0,8.0,14.0,16.0,9.0,5.0,8.0,53.0,27.0,10.0,28.0,8.0,6.0
93.0,133.0,234.0,128.0,157.0,92.0,244.0,58.0,46.0,95.0,76.0,81.0,143.0,59.0,62.0,97.0,127.0,151.0,119.0,55.0,324.0,125.0,119.0,93.0,51.0,70.0,106.0,101.0,14.0,38.0,44.0,48.0,37.0,148.0,120.0,41.0,76.0,19.0,99.0,29.0,42.0,22.0,66.0,108.0,24.0,69.0,42.0,131.0,103.0,46.0,105.0,35.0,62.0,26.0,39.0,38.0,38.0,33.0,31.0,43.0,169.0,99.0,50.0,94.0,22.0,20.0
54.0,71.0,159.0,74.0,82.0,56.0,154.0,30.0,24.0,86.0,38.0,69.0,94.0,23.0,41.0,56.0,86.0,90.0,81.0,25.0,125.0,160.0,81.0,63.0,32.0,66.0,66.0,80.0,6.0,27.0,32.0,33.0,23.0,117.0,86.0,23.0,46.0,18.0,71.0,13.0,15.0,23.0,42.0,82.0,17.0,39.0,31.0,73.0,84.0,42.0,76.0,24.0,42.0,19.0,24.0,30.0,31.0,19.0,20.0,24.0,114.0,72.0,32.0,55.0,19.0,19.0
28.0,64.0,149.0,48.0,101.0,60.0,145.0,20.0,17.0,105.0,30.0,43.0,69.0,34.0,50.0,59.0,69.0,88.0,57.0,24.0,119.0,81.0,198.0,102.0,34.0,58.0,86.0,69.0,14.0,35.0,43.0,29.0,18.0,108.0,99.0,26.0,28.0,16.0,73.0,16.0,14.0,24.0,44.0,95.0,13.0,48.0,35.0,102.0,104.0,48.0,61.0,28.0,42.0,20.0,18.0,25.0,42.0,25.0,12.0,17.0,96.0,56.0,57.0,57.0,21.0,16.0
30.0,55.0,141.0,53.0,70.0,46.0,129.0,17.0,17.0,75.0,22.0,43.0,63.0,17.0,38.0,51.0,54.0,81.0,47.0,19.0,93.0,63.0,102.0,106.0,23.0,43.0,53.0,47.0,11.0,31.0,27.0,26.0,21.0,91.0,73.0,13.0,29.0,17.0,57.0,9.0,11.0,13.0,34.0,75.0,17.0,38.0,25.0,100.0,71.0,38.0,50.0,18.0,37.0,16.0,20.0,21.0,24.0,17.0,15.0,18.0,85.0,53.0,43.0,57.0,19.0,13.0
20.0,32.0,58.0,26.0,39.0,22.0,54.0,13.0,10.0,27.0,18.0,15.0,39.0,12.0,27.0,23.0,30.0,26.0,20.0,15.0,51.0,32.0,34.0,23.0,44.0,16.0,20.0,27.0,10.0,11.0,9.0,14.0,9.0,20.0,30.0,15.0,20.0,10.0,18.0,8.0,7.0,5.0,18.0,38.0,7.0,18.0,20.0,48.0,27.0,18.0,33.0,9.0,15.0,8.0,9.0,18.0,7.0,11.0,5.0,11.0,33.0,26.0,8.0,33.0,8.0,8.0
44.0,58.0,126.0,40.0,57.0,34.0,118.0,31.0,24.0,65.0,34.0,47.0,57.0,11.0,30.0,39.0,55.0,73.0,50.0,17.0,70.0,66.0,58.0,43.0,16.0,97.0,74.0,55.0,6.0,24.0,30.0,22.0,16.0,72.0,62.0,12.0,15.0,7.0,43.0,5.0,6.0,14.0,15.0,67.0,7.0,24.0,20.0,63.0,57.0,41.0,51.0,7.0,29.0,16.0,12.0,27.0,24.0,15.0,11.0,22.0,87.0,38.0,33.0,33.0,20.0,10.0
52.0,68.0,173.0,64.0,89.0,43.0,154.0,29.0,18.0,75.0,40.0,47.0,73.0,22.0,32.0,65.0,65.0,102.0,65.0,32.0,106.0,66.0,86.0,53.0,20.0,74.0,158.0,69.0,15.0,37.0,47.0,26.0,22.0,88.0,96.0,28.0,25.0,13.0,60.0,12.0,5.0,24.0,33.0,73.0,5.0,31.0,28.0,94.0,74.0,46.0,50.0,17.0,40.0,20.0,12.0,35.0,28.0,17.0,11.0,34.0,113.0,53.0,36.0,47.0,24.0,16.0
35.0,55.0,128.0,54.0,69.0,38.0,115.0,13.0,21.0,62.0,49.0,42.0,61.0,19.0,22.0,60.0,84.0,94.0,65.0,27.0,101.0,80.0,69.0,47.0,27.0,55.0,69.0,132.0,8.0,29.0,27.0,24.0,14.0,65.0,70.0,16.0,23.0,10.0,46.0,9.0,4.0,15.0,34.0,56.0,11.0,30.0,19.0,63.0,69.0,34.0,67.0,22.0,35.0,19.0,20.0,18.0,24.0,16.0,18.0,22.0,78.0,46.0,25.0,33.0,18.0,17.0
7.0,15.0,33.0,13.0,14.0,5.0,20.0,4.0,3.0,11.0,6.0,4.0,13.0,3.0,5.0,13.0,8.0,14.0,10.0,3.0,14.0,6.0,14.0,11.0,10.0,6.0,15.0,8.0,12.0,8.0,6.0,4.0,2.0,9.0,18.0,4.0,6.0,2.0,9.0,3.0,2.0,3.0,6.0,15.0,0.0,3.0,7.0,20.0,12.0,6.0,10.0,3.0,5.0,4.0,3.0,6.0,4.0,5.0,2.0,5.0,22.0,10.0,5.0,10.0,3.0,2.0
14.0,25.0,70.0,17.0,32.0,10.0,76.0,11.0,10.0,34.0,18.0,17.0,28.0,7.0,14.0,43.0,30.0,63.0,28.0,7.0,38.0,27.0,35.0,31.0,11.0,24.0,37.0,29.0,8.0,57.0,13.0,13.0,10.0,49.0,42.0,6.0,15.0,6.0,24.0,5.0,2.0,8.0,13.0,35.0,0.0,20.0,11.0,48.0,30.0,20.0,19.0,14.0,19.0,10.0,9.0,10.0,13.0,15.0,12.0,21.0,49.0,25.0,20.0,21.0,16.0,7.0
25.0,42.0,82.0,28.0,44.0,20.0,95.0,10.0,9.0,45.0,14.0,35.0,36.0,13.0,20.0,31.0,27.0,53.0,25.0,14.0,44.0,32.0,43.0,27.0,9.0,30.0,47.0,27.0,6.0,13.0,59.0,13.0,9.0,42.0,43.0,11.0,14.0,5.0,42.0,7.0,7.0,10.0,18.0,47.0,4.0,13.0,14.0,51.0,40.0,24.0,35.0,9.0,23.0,12.0,10.0,13.0,24.0,13.0,11.0,23.0,46.0,28.0,18.0,33.0,15.0,11.0
32.0,41.0,81.0,44.0,35.0,24.0,94.0,19.0,12.0,31.0,9.0,26.0,44.0,8.0,23.0,20.0,28.0,43.0,22.0,15.0,48.0,33.0,29.0,26.0,14.0,22.0,26.0,24.0,4.0,13.0,13.0,45.0,7.0,36.0,33.0,10.0,25.0,8.0,29.0,10.0,13.0,5.0,20.0,30.0,7.0,20.0,12.0,31.0,36.0,21.0,35.0,10.0,26.0,6.0,10.0,16.0,8.0,9.0,6.0,13.0,38.0,29.0,9.0,34.0,8.0,11.0
22.0,27.0,44.0,19.0,31.0,22.0,44.0,16.0,13.0,19.0,13.0,20.0,24.0,6.0,12.0,18.0,29.0,38.0,17.0,5.0,37.0,23.0,18.0,21.0,9.0,16.0,22.0,14.0,2.0,10.0,9.0,7.0,37.0,38.0,24.0,6.0,13.0,11.0,18.0,8.0,2.0,5.0,12.0,26.0,4.0,13.0,5.0,21.0,25.0,17.0,18.0,5.0,11.0,6.0,5.0,8.0,5.0,5.0,14.0,10.0,38.0,21.0,12.0,18.0,4.0,6.0
80.0,106.0,195.0,99.0,121.0,62.0,194.0,50.0,36.0,108.0,40.0,87.0,106.0,23.0,50.0,75.0,111.0,166.0,86.0,40.0,148.0,117.0,108.0,91.0,20.0,72.0,88.0,65.0,9.0,49.0,42.0,36.0,38.0,250.0,102.0,33.0,78.0,20.0,99.0,22.0,20.0,28.0,48.0,115.0,12.0,66.0,29.0,119.0,127.0,54.0,97.0,35.0,57.0,23.0,34.0,36.0,51.0,29.0,31.0,25.0,155.0,103.0,57.0,75.0,24.0,18.0
45.0,80.0,202.0,72.0,92.0,59.0,178.0,31.0,26.0,106.0,39.0,66.0,105.0,32.0,44.0,69.0,78.0,107.0,70.0,29.0,120.0,86.0,99.0,73.0,30.0,62.0,96.0,70.0,18.0,42.0,43.0,33.0,24.0,102.0,171.0,22.0,34.0,22.0,76.0,14.0,15.0,22.0,49.0,82.0,11.0,47.0,33.0,113.0,94.0,45.0,64.0,23.0,49.0,24.0,20.0,29.0,32.0,25.0,18.0,36.0,134.0,62.0,43.0,60.0,27.0,22.0
17.0,24.0,42.0,21.0,26.0,24.0,60.0,11.0,8.0,27.0,4.0,17.0,24.0,7.0,12.0,11.0,16.0,21.0,13.0,20.0,41.0,23.0,26.0,13.0,15.0,12.0,28.0,16.0,4.0,6.0,11.0,10.0,6.0,33.0,22.0,45.0,20.0,6.0,17.0,16.0,7.0,2.0,18.0,33.0,4.0,18.0,18.0,28.0,26.0,18.0,18.0,5.0,11.0,4.0,6.0,14.0,6.0,8.0,3.0,10.0,28.0,19.0,8.0,20.0,4.0,5.0
46.0,68.0,87.0,65.0,58.0,33.0,78.0,29.0,15.0,39.0,13.0,42.0,60.0,15.0,26.0,31.0,45.0,70.0,37.0,24.0,76.0,46.0,28.0,29.0,20.0,15.0,25.0,23.0,6.0,15.0,14.0,25.0,13.0,78.0,34.0,20.0,77.0,9.0,45.0,17.0,18.0,7.0,28.0,59.0,8.0,43.0,17.0,55.0,47.0,15.0,55.0,18.0,18.0,2.0,17.0,26.0,17.0,17.0,16.0,11.0,58.0,49.0,17.0,50.0,9.0,6.0
9.0,13.0,32.0,14.0,19.0,21.0,32.0,7.0,5.0,19.0,2.0,14.0,15.0,3.0,12.0,11.0,11.0,23.0,6.0,4.0,19.0,18.0,16.0,17.0,10.0,7.0,13.0,10.0,2.0,6.0,5.0,8.0,11.0,20.0,22.0,6.0,9.0,18.0,15.0,3.0,2.0,3.0,13.0,20.0,3.0,8.0,8.0,22.0,19.0,14.0,13.0,3.0,11.0,7.0,2.0,8.0,3.0,5.0,3.0,4.0,19.0,11.0,6.0,18.0,4.0,7.0
53.0,83.0,170.0,71.0,85.0,54.0,128.0,20.0,16.0,88.0,22.0,58.0,67.0,18.0,42.0,55.0,59.0,96.0,50.0,33.0,99.0,71.0,73.0,57.0,18.0,43.0,60.0,46.0,9.0,24.0,42.0,29.0,18.0,99.0,76.0,17.0,45.0,15.0,134.0,16.0,15.0,18.0,44.0,89.0,7.0,40.0,32.0,94.0,87.0,41.0,59.0,18.0,43.0,18.0,21.0,22.0,39.0,21.0,19.0,15.0,111.0,61.0,35.0,62.0,18.0,19.0
15.0,21.0,30.0,16.0,23.0,18.0,36.0,9.0,4.0,18.0,6.0,10.0,20.0,9.0,9.0,10.0,16.0,22.0,8.0,10.0,29.0,13.0,16.0,9.0,8.0,5.0,12.0,9.0,3.0,5.0,7.0,10.0,8.0,22.0,14.0,16.0,17.0,3.0,16.0,28.0,5.0,2.0,15.0,24.0,6.0,10.0,10.0,9.0,20.0,12.0,13.0,4.0,10.0,0.0,4.0,7.0,3.0,5.0,7.0,5.0,21.0,19.0,4.0,16.0,1.0,5.0
16.0,28.0,30.0,21.0,23.0,17.0,49.0,11.0,6.0,13.0,1.0,14.0,31.0,11.0,12.0,4.0,11.0,18.0,15.0,8.0,42.0,15.0,14.0,11.0,7.0,6.0,5.0,4.0,2.0,2.0,7.0,13.0,2.0,20.0,15.0,7.0,18.0,2.0,15.0,5.0,25.0,1.0,10.0,16.0,5.0,12.0,5.0,17.0,10.0,5.0,15.0,5.0,10.0,1.0,8.0,7.0,4.0,7.0,2.0,7.0,15.0,17.0,7.0,21.0,4.0,1.0
9.0,14.0,44.0,10.0,24.0,11.0,29.0,8.0,7.0,19.0,7.0,11.0,19.0,4.0,8.0,12.0,15.0,21.0,13.0,3.0,22.0,23.0,24.0,13.0,5.0,14.0,24.0,15.0,3.0,8.0,10.0,5.0,5.0,28.0,22.0,2.0,7.0,3.0,18.0,2.0,1.0,20.0,9.0,14.0,2.0,4.0,7.0,29.0,18.0,8.0,13.0,9.0,9.0,6.0,4.0,5.0,9.0,5.0,5.0,6.0,30.0,17.0,7.0,11.0,3.0,2.0
26.0,39.0,88.0,43.0,45.0,35.0,73.0,14.0,11.0,47.0,13.0,26.0,45.0,22.0,18.0,27.0,33.0,51.0,25.0,19.0,66.0,42.0,44.0,34.0,18.0,15.0,33.0,34.0,6.0,13.0,18.0,20.0,12.0,48.0,49.0,18.0,28.0,13.0,44.0,15.0,10.0,9.0,63.0,43.0,8.0,25.0,19.0,55.0,55.0,23.0,44.0,14.0,24.0,12.0,14.0,16.0,16.0,13.0,11.0,8.0,69.0,38.0,13.0,44.0,9.0,12.0
56.0,98.0,185.0,81.0,89.0,53.0,162.0,38.0,23.0,103.0,30.0,67.0,84.0,18.0,49.0,58.0,86.0,119.0,53.0,31.0,108.0,82.0,95.0,75.0,38.0,67.0,73.0,56.0,15.0,35.0,47.0,30.0,26.0,115.0,82.0,33.0,59.0,20.0,89.0,24.0,16.0,14.0,43.0,174.0,12.0,51.0,45.0,110.0,103.0,52.0,79.0,22.0,48.0,23.0,22.0,35.0,39.0,26.0,22.0,29.0,126.0,77.0,50.0,74.0,27.0,20.0
7.0,10.0,28.0,13.0,18.0,13.0,31.0,3.0,4.0,15.0,5.0,11.0,19.0,4.0,10.0,8.0,17.0,10.0,10.0,6.0,24.0,17.0,13.0,17.0,7.0,7.0,5.0,11.0,0.0,0.0,4.0,7.0,4.0,12.0,11.0,4.0,8.0,3.0,7.0,6.0,5.0,2.0,8.0,12.0,18.0,6.0,4.0,14.0,12.0,5.0,11.0,4.0,8.0,2.0,8.0,4.0,2.0,3.0,4.0,3.0,16.0,13.0,1.0,13.0,2.0,4.0
31.0,51.0,81.0,51.0,55.0,29.0,80.0,28.0,14.0,39.0,19.0,32.0,48.0,19.0,28.0,33.0,46.0,61.0,32.0,25.0,69.0,39.0,48.0,38.0,18.0,24.0,31.0,30.0,3.0,20.0,13.0,20.0,13.0,66.0,47.0,18.0,43.0,8.0,40.0,10.0,12.0,4.0,25.0,51.0,6.0,74.0,16.0,51.0,47.0,21.0,38.0,15.0,21.0,7.0,12.0,17.0,15.0,14.0,9.0,15.0,59.0,37.0,24.0,37.0,9.0,5.0
14.0,26.0,68.0,21.0,30.0,24.0,67.0,8.0,5.0,38.0,5.0,19.0,32.0,7.0,19.0,19.0,14.0,25.0,15.0,13.0,42.0,31.0,35.0,25.0,20.0,20.0,28.0,19.0,7.0,11.0,14.0,12.0,5.0,29.0,33.0,18.0,17.0,8.0,32.0,10.0,5.0,7.0,19.0,45.0,4.0,16.0,35.0,49.0,27.0,16.0,21.0,8.0,17.0,8.0,7.0,14.0,11.0,9.0,4.0,9.0,45.0,27.0,11.0,29.0,8.0,6.0
47.0,98.0,215.0,81.0,123.0,69.0,194.0,32.0,26.0,104.0,22.0,76.0,116.0,23.0,64.0,75.0,57.0,127.0,67.0,47.0,131.0,73.0,102.0,100.0,48.0,63.0,94.0,63.0,20.0,48.0,51.0,31.0,21.0,119.0,113.0,28.0,55.0,22.0,94.0,9.0,17.0,29.0,55.0,110.0,14.0,51.0,49.0,270.0,92.0,47.0,93.0,30.0,53.0,26.0,33.0,45.0,51.0,34.0,23.0,35.0,135.0,86.0,48.0,117.0,39.0,14.0
56.0,88.0,158.0,89.0,99.0,51.0,157.0,41.0,22.0,100.0,30.0,68.0,88.0,21.0,44.0,59.0,93.0,126.0,57.0,26.0,103.0,84.0,104.0,71.0,27.0,57.0,74.0,69.0,12.0,30.0,40.0,36.0,25.0,127.0,94.0,26.0,47.0,19.0,87.0,20.0,10.0,18.0,55.0,103.0,12.0,47.0,27.0,92.0,188.0,59.0,76.0,22.0,45.0,21.0,26.0,29.0,39.0,26.0,19.0,20.0,127.0,64.0,46.0,52.0,25.0,25.0
32.0,38.0,84.0,29.0,38.0,26.0,84.0,20.0,17.0,55.0,18.0,23.0,43.0,10.0,25.0,31.0,51.0,52.0,26.0,17.0,46.0,42.0,48.0,38.0,18.0,41.0,46.0,34.0,6.0,20.0,24.0,21.0,17.0,54.0,45.0,18.0,15.0,14.0,41.0,12.0,5.0,8.0,23.0,52.0,5.0,21.0,16.0,47.0,59.0,73.0,31.0,7.0,26.0,12.0,7.0,21.0,19.0,9.0,8.0,14.0,60.0,33.0,21.0,29.0,11.0,15.0
58.0,76.0,142.0,73.0,74.0,38.0,138.0,33.0,31.0,67.0,45.0,68.0,72.0,21.0,30.0,60.0,74.0,102.0,68.0,34.0,105.0,76.0,61.0,50.0,33.0,51.0,50.0,67.0,10.0,19.0,35.0,35.0,18.0,97.0,64.0,18.0,55.0,13.0,59.0,13.0,15.0,13.0,44.0,79.0,11.0,38.0,21.0,93.0,76.0,31.0,176.0,22.0,39.0,17.0,34.0,29.0,35.0,24.0,30.0,17.0,83.0,70.0,23.0,67.0,18.0,24.0
8.0,16.0,39.0,17.0,21.0,13.0,41.0,5.0,3.0,17.0,8.0,13.0,21.0,5.0,10.0,22.0,31.0,35.0,15.0,6.0,35.0,24.0,28.0,18.0,9.0,7.0,17.0,22.0,3.0,14.0,9.0,10.0,5.0,35.0,23.0,5.0,18.0,3.0,18.0,4.0,5.0,9.0,14.0,22.0,4.0,15.0,8.0,30.0,22.0,7.0,22.0,24.0,13.0,5.0,12.0,7.0,8.0,10.0,8.0,10.0,25.0,29.0,8.0,20.0,5.0,7.0
22.0,40.0,121.0,41.0,40.0,28.0,101.0,13.0,11.0,53.0,20.0,26.0,43.0,11.0,25.0,35.0,39.0,59.0,31.0,17.0,62.0,42.0,42.0,37.0,15.0,29.0,40.0,35.0,5.0,19.0,23.0,26.0,11.0,57.0,49.0,11.0,18.0,11.0,43.0,10.0,10.0,9.0,24.0,48.0,8.0,21.0,17.0,53.0,45.0,26.0,39.0,13.0,55.0,19.0,13.0,15.0,16.0,12.0,11.0,14.0,56.0,43.0,16.0,44.0,13.0,12.0
