3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,28.0,26.0,28.0,2.0,2.0,8.0,1.0,0.0,3.0,0.0,8.0,2.0,12.0,2.0,14.0,84.0,1.0,8.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0,5.0,2.0,7.0,14.0,4.0,1.0,0.0,0.0,24.0,2.0,11.0,1.0,38.0,1.0,31.0,3.0,5.0,6.0,1.0,2.0,0.0,8.0,0.0,12.0,0.0,7.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,10.0,1.0,6.0,2.0,1.0,3.0,1.0,2.0,2.0,5.0,34.0,1.0,7.0,0.0,45.0,34.0,0.0,1.0,2.0,3.0,0.0,4.0,3.0,2.0,0.0,1.0,10.0,1.0,5.0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0,7.0,3.0,12.0,0.0,2.0,1.0,6.0,1.0,8.0,13.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,6.0,9.0,23.0,8.0,1.0,10.0,7.0,4.0,3.0,6.0,1.0,16.0,10.0,0.0,3.0,1.0,1.0,2.0,10.0,1.0,1.0,8.0,0.0,4.0,2.0,3.0,1.0,9.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,19.0,2.0,13.0,12.0,6.0,10.0,1.0,0.0,3.0,0.0,18.0,5.0,2.0,13.0,0.0,7.0,6.0,1.0,1.0,6.0,2.0,15.0,4.0,1.0,15.0,21.0,1.0,2.0,4.0,4.0,1.0,0.0,10.0,2.0,18.0,12.0,9.0,5.0,1.0,11.0,2.0,2.0,2.0,7.0,21.0,30.0,1.0,11.0,3.0,27.0,6.0,5.0,2.0,6.0,0.0,0.0,7.0,1.0,11.0,2.0,24.0,3.0,6.0,11.0,9.0,1.0,3.0,3.0,3.0,28.0,0.0,15.0,2.0,36.0,2.0,2.0,1.0,22.0,4.0,2.0,13.0,5.0,25.0,15.0,13.0,7.0,3.0,5.0,10.0,0.0,0.0,3.0,4.0,6.0,20.0,20.0,8.0,1.0,10.0,7.0,3.0,5.0,7.0,11.0,1.0,15.0,17.0,0.0,14.0,13.0,5.0,0.0,2.0,4.0,3.0,3.0,1.0,6.0,0.0,2.0,6.0,2.0,3.0,11.0,1.0,1.0,1.0,11.0,1.0,9.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,7.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,3.0,1.0,2.0,8.0,2.0,2.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0
3.0,26.0,113.0,75.0,9.0,5.0,7.0,2.0,1.0,4.0,0.0,27.0,11.0,27.0,0.0,41.0,212.0,12.0,25.0,0.0,1.0,7.0,6.0,5.0,6.0,7.0,7.0,4.0,8.0,23.0,10.0,5.0,1.0,0.0,89.0,8.0,22.0,3.0,98.0,0.0,85.0,6.0,15.0,12.0,3.0,3.0,4.0,33.0,2.0,31.0,1.0,24.0,91.0,5.0,12.0,2.0,4.0,2.0,2.0,30.0,1.0,12.0,20.0,8.0,6.0,6.0,2.0,3.0,6.0,5.0,9.0,23.0,79.0,7.0,27.0,3.0,106.0,57.0,4.0,2.0,2.0,9.0,0.0,8.0,0.0,10.0,0.0,5.0,11.0,4.0,29.0,3.0,3.0,1.0,4.0,2.0,3.0,10.0,4.0,7.0,2.0,9.0,11.0,2.0,2.0,0.0,9.0,4.0,47.0,5.0,0.0,2.0,15.0,2.0,33.0,63.0,21.0,5.0,18.0,2.0,2.0,0.0,2.0,11.0,28.0,45.0,26.0,7.0,31.0,19.0,14.0,14.0,7.0,0.0,50.0,22.0,0.0,7.0,4.0,2.0,7.0,24.0,0.0,0.0,34.0,1.0,14.0,4.0,4.0,5.0,11.0,1.0,2.0,10.0,9.0,2.0,6.0,2.0,52.0,8.0,28.0,35.0,14.0,42.0,2.0,2.0,6.0,1.0,45.0,9.0,12.0,37.0,3.0,13.0,10.0,2.0,2.0,7.0,4.0,48.0,12.0,7.0,39.0,50.0,3.0,8.0,12.0,8.0,4.0,1.0,20.0,9.0,45.0,29.0,19.0,12.0,3.0,23.0,4.0,2.0,6.0,18.0,53.0,93.0,3.0,36.0,3.0,68.0,30.0,13.0,4.0,10.0,1.0,0.0,28.0,7.0,49.0,3.0,43.0,11.0,31.0,44.0,40.0,3.0,7.0,9.0,6.0,89.0,13.0,46.0,5.0,62.0,7.0,6.0,6.0,54.0,7.0,3.0,39.0,12.0,69.0,30.0,39.0,14.0,10.0,10.0,21.0,0.0,1.0,12.0,7.0,15.0,21.0,34.0,28.0,9.0,28.0,19.0,6.0,14.0,32.0,28.0,1.0,31.0,51.0,3.0,45.0,43.0,19.0,0.0,11.0,13.0,5.0,10.0,2.0,9.0,4.0,3.0,15.0,6.0,8.0,24.0,7.0,2.0,3.0,26.0,10.0,17.0,10.0,2.0,1.0,4.0,4.0,1.0,2.0,0.0,5.0,0.0,18.0,0.0,7.0,3.0,2.0,2.0,12.0,0.0,1.0,1.0,3.0,0.0,7.0,2.0,4.0,15.0,3.0,8.0,0.0,7.0,0.0,1.0,8.0,9.0,9.0,3.0,9.0,18.0,4.0,5.0,2.0,3.0,3.0,1.0,61.0,4.0,4.0,0.0
5.0,28.0,75.0,158.0,11.0,0.0,16.0,5.0,1.0,0.0,0.0,29.0,5.0,38.0,4.0,35.0,187.0,20.0,21.0,1.0,0.0,5.0,12.0,1.0,3.0,10.0,5.0,0.0,12.0,22.0,11.0,12.0,6.0,0.0,102.0,4.0,18.0,4.0,80.0,2.0,69.0,6.0,14.0,15.0,2.0,2.0,4.0,59.0,3.0,57.0,0.0,24.0,141.0,4.0,9.0,1.0,4.0,3.0,12.0,38.0,0.0,21.0,31.0,10.0,7.0,11.0,0.0,2.0,9.0,4.0,7.0,36.0,86.0,7.0,12.0,0.0,120.0,101.0,8.0,0.0,2.0,6.0,2.0,15.0,2.0,7.0,0.0,10.0,11.0,2.0,31.0,2.0,1.0,0.0,4.0,2.0,2.0,16.0,5.0,7.0,2.0,8.0,12.0,1.0,3.0,3.0,7.0,4.0,46.0,4.0,5.0,2.0,8.0,1.0,24.0,63.0,25.0,7.0,14.0,3.0,0.0,2.0,3.0,14.0,39.0,45.0,17.0,9.0,19.0,26.0,9.0,14.0,7.0,2.0,29.0,12.0,0.0,7.0,5.0,2.0,7.0,30.0,1.0,0.0,47.0,0.0,18.0,0.0,7.0,3.0,13.0,0.0,2.0,14.0,11.0,4.0,2.0,0.0,62.0,10.0,26.0,34.0,15.0,55.0,2.0,1.0,9.0,0.0,56.0,10.0,8.0,38.0,2.0,9.0,5.0,0.0,0.0,5.0,2.0,55.0,8.0,2.0,33.0,49.0,1.0,3.0,13.0,2.0,4.0,1.0,17.0,15.0,46.0,37.0,26.0,13.0,6.0,22.0,12.0,0.0,7.0,24.0,59.0,70.0,3.0,51.0,4.0,78.0,36.0,22.0,0.0,10.0,0.0,2.0,31.0,8.0,30.0,2.0,70.0,9.0,37.0,40.0,30.0,1.0,6.0,8.0,4.0,72.0,9.0,36.0,14.0,60.0,10.0,6.0,4.0,54.0,4.0,2.0,38.0,10.0,79.0,28.0,37.0,13.0,8.0,4.0,25.0,4.0,1.0,7.0,4.0,12.0,26.0,69.0,35.0,11.0,30.0,14.0,15.0,15.0,22.0,32.0,3.0,29.0,57.0,1.0,50.0,47.0,9.0,2.0,10.0,10.0,7.0,6.0,2.0,9.0,0.0,7.0,17.0,1.0,9.0,28.0,10.0,0.0,2.0,33.0,17.0,12.0,11.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,7.0,2.0,22.0,2.0,4.0,4.0,3.0,3.0,11.0,2.0,6.0,1.0,4.0,0.0,7.0,8.0,4.0,13.0,2.0,4.0,0.0,4.0,2.0,0.0,2.0,11.0,7.0,2.0,8.0,14.0,2.0,1.0,2.0,0.0,3.0,1.0,45.0,4.0,4.0,3.0
0.0,2.0,9.0,11.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,10.0,20.0,4.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,12.0,1.0,5.0,2.0,12.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,4.0,15.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,13.0,1.0,2.0,0.0,19.0,8.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,9.0,1.0,0.0,1.0,3.0,0.0,4.0,6.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,5.0,8.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,2.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,8.0,6.0,6.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,6.0,9.0,0.0,4.0,0.0,10.0,5.0,3.0,0.0,2.0,0.0,1.0,3.0,2.0,8.0,0.0,7.0,0.0,5.0,3.0,5.0,0.0,3.0,2.0,0.0,13.0,2.0,8.0,2.0,11.0,0.0,1.0,2.0,4.0,2.0,0.0,4.0,1.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,5.0,0.0,4.0,9.0,0.0,3.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0
0.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,14.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,8.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,4.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0.0,8.0,7.0,16.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,3.0,56.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,7.0,5.0,2.0,0.0,1.0,9.0,0.0,6.0,0.0,21.0,2.0,18.0,1.0,1.0,7.0,1.0,0.0,0.0,6.0,0.0,8.0,0.0,6.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,8.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,18.0,0.0,0.0,0.0,19.0,23.0,0.0,0.0,2.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,8.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,4.0,0.0,6.0,10.0,5.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,4.0,18.0,4.0,0.0,5.0,1.0,7.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,6.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,12.0,1.0,9.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,20.0,6.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,10.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,10.0,13.0,2.0,7.0,2.0,17.0,1.0,4.0,0.0,3.0,1.0,1.0,10.0,1.0,3.0,0.0,9.0,1.0,2.0,4.0,3.0,0.0,2.0,1.0,2.0,19.0,1.0,5.0,5.0,23.0,3.0,1.0,0.0,10.0,0.0,3.0,7.0,3.0,20.0,7.0,10.0,5.0,0.0,0.0,9.0,1.0,0.0,1.0,4.0,2.0,11.0,11.0,4.0,0.0,6.0,5.0,1.0,0.0,5.0,8.0,0.0,12.0,7.0,0.0,9.0,9.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,1.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0
0.0,1.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,7.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
