0.32098764,0.028806584,0.020576132,0.03292181,0.057613168,0.024691358,0.037037037,0.012345679,0.016460905,0.008230452,0.0,0.012345679,0.012345679,0.0,0.012345679,0.0,0.0,0.012345679,0.020576132,0.0,0.0,0.004115226,0.0,0.0,0.0,0.012345679,0.016460905,0.0,0.32098764,0.028806584,0.020576132,0.03292181,0.057613168,0.024691358,0.037037037,0.012345679,0.016460905,0.008230452,0.0,0.012345679,0.012345679,0.0,0.012345679,0.0,0.0,0.012345679,0.020576132,0.0,0.0,0.004115226,0.0,0.0,0.0,0.012345679,0.016460905,0.0
0.028806584,0.44032922,0.028806584,0.049382716,0.028806584,0.020576132,0.024691358,0.012345679,0.016460905,0.020576132,0.0,0.037037037,0.016460905,0.0,0.016460905,0.004115226,0.0,0.024691358,0.020576132,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679,0.020576132,0.004115226,0.028806584,0.44032922,0.028806584,0.049382716,0.028806584,0.020576132,0.024691358,0.012345679,0.016460905,0.020576132,0.0,0.037037037,0.016460905,0.0,0.016460905,0.004115226,0.0,0.024691358,0.020576132,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679,0.020576132,0.004115226
0.020576132,0.028806584,1.0,0.053497944,0.03292181,0.012345679,0.057613168,0.016460905,0.024691358,0.028806584,0.008230452,0.024691358,0.024691358,0.0,0.024691358,0.024691358,0.008230452,0.057613168,0.037037037,0.0,0.008230452,0.008230452,0.012345679,0.020576132,0.004115226,0.008230452,0.037037037,0.008230452,0.020576132,0.028806584,1.0,0.053497944,0.03292181,0.012345679,0.057613168,0.016460905,0.024691358,0.028806584,0.008230452,0.024691358,0.024691358,0.0,0.024691358,0.024691358,0.008230452,0.057613168,0.037037037,0.0,0.008230452,0.008230452,0.012345679,0.020576132,0.004115226,0.008230452,0.037037037,0.008230452
0.03292181,0.049382716,0.053497944,0.41563785,0.074074075,0.086419754,0.053497944,0.049382716,0.028806584,0.008230452,0.016460905,0.037037037,0.041152265,0.0,0.041152265,0.0,0.024691358,0.03292181,0.04526749,0.0,0.03292181,0.012345679,0.004115226,0.0,0.0,0.004115226,0.024691358,0.008230452,0.03292181,0.049382716,0.053497944,0.41563785,0.074074075,0.086419754,0.053497944,0.049382716,0.028806584,0.008230452,0.016460905,0.037037037,0.041152265,0.0,0.041152265,0.0,0.024691358,0.03292181,0.04526749,0.0,0.03292181,0.012345679,0.004115226,0.0,0.0,0.004115226,0.024691358,0.008230452
0.057613168,0.028806584,0.03292181,0.074074075,0.5185185,0.0781893,0.09053498,0.041152265,0.028806584,0.008230452,0.004115226,0.03292181,0.08230453,0.008230452,0.086419754,0.012345679,0.008230452,0.037037037,0.037037037,0.0,0.012345679,0.020576132,0.012345679,0.008230452,0.012345679,0.004115226,0.004115226,0.008230452,0.057613168,0.028806584,0.03292181,0.074074075,0.5185185,0.0781893,0.09053498,0.041152265,0.028806584,0.008230452,0.004115226,0.03292181,0.08230453,0.008230452,0.086419754,0.012345679,0.008230452,0.037037037,0.037037037,0.0,0.012345679,0.020576132,0.012345679,0.008230452,0.012345679,0.004115226,0.004115226,0.008230452
0.024691358,0.020576132,0.012345679,0.086419754,0.0781893,0.26337448,0.041152265,0.037037037,0.020576132,0.028806584,0.0,0.024691358,0.03292181,0.0,0.03292181,0.0,0.0,0.020576132,0.024691358,0.0,0.012345679,0.020576132,0.008230452,0.0,0.0,0.008230452,0.0,0.020576132,0.024691358,0.020576132,0.012345679,0.086419754,0.0781893,0.26337448,0.041152265,0.037037037,0.020576132,0.028806584,0.0,0.024691358,0.03292181,0.0,0.03292181,0.0,0.0,0.020576132,0.024691358,0.0,0.012345679,0.020576132,0.008230452,0.0,0.0,0.008230452,0.0,0.020576132
0.037037037,0.024691358,0.057613168,0.053497944,0.09053498,0.041152265,0.8436214,0.03292181,0.028806584,0.028806584,0.004115226,0.09465021,0.06584362,0.012345679,0.053497944,0.037037037,0.016460905,0.12345679,0.037037037,0.008230452,0.049382716,0.008230452,0.008230452,0.008230452,0.0,0.012345679,0.016460905,0.020576132,0.037037037,0.024691358,0.057613168,0.053497944,0.09053498,0.041152265,0.8436214,0.03292181,0.028806584,0.028806584,0.004115226,0.09465021,0.06584362,0.012345679,0.053497944,0.037037037,0.016460905,0.12345679,0.037037037,0.008230452,0.049382716,0.008230452,0.008230452,0.008230452,0.0,0.012345679,0.016460905,0.020576132
0.012345679,0.012345679,0.016460905,0.049382716,0.041152265,0.037037037,0.03292181,0.17695473,0.03292181,0.004115226,0.0,0.012345679,0.03292181,0.0,0.028806584,0.0,0.0,0.012345679,0.016460905,0.0,0.0,0.004115226,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679,0.012345679,0.016460905,0.049382716,0.041152265,0.037037037,0.03292181,0.17695473,0.03292181,0.004115226,0.0,0.012345679,0.03292181,0.0,0.028806584,0.0,0.0,0.012345679,0.016460905,0.0,0.0,0.004115226,0.0,0.0,0.0,0.0,0.0,0.0
0.016460905,0.016460905,0.024691358,0.028806584,0.028806584,0.020576132,0.028806584,0.03292181,0.16460906,0.012345679,0.0,0.028806584,0.016460905,0.0,0.016460905,0.0,0.0,0.020576132,0.016460905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016460905,0.016460905,0.024691358,0.028806584,0.028806584,0.020576132,0.028806584,0.03292181,0.16460906,0.012345679,0.0,0.028806584,0.016460905,0.0,0.016460905,0.0,0.0,0.020576132,0.016460905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008230452,0.020576132,0.028806584,0.008230452,0.008230452,0.028806584,0.028806584,0.004115226,0.012345679,0.3415638,0.0,0.016460905,0.004115226,0.0,0.004115226,0.012345679,0.0,0.008230452,0.041152265,0.0,0.028806584,0.057613168,0.020576132,0.004115226,0.0,0.012345679,0.008230452,0.016460905,0.008230452,0.020576132,0.028806584,0.008230452,0.008230452,0.028806584,0.028806584,0.004115226,0.012345679,0.3415638,0.0,0.016460905,0.004115226,0.0,0.004115226,0.012345679,0.0,0.008230452,0.041152265,0.0,0.028806584,0.057613168,0.020576132,0.004115226,0.0,0.012345679,0.008230452,0.016460905
0.0,0.0,0.008230452,0.016460905,0.004115226,0.0,0.004115226,0.0,0.0,0.0,0.16049382,0.0,0.004115226,0.008230452,0.004115226,0.049382716,0.041152265,0.008230452,0.053497944,0.008230452,0.053497944,0.008230452,0.008230452,0.004115226,0.008230452,0.008230452,0.016460905,0.020576132,0.0,0.0,0.008230452,0.016460905,0.004115226,0.0,0.004115226,0.0,0.0,0.0,0.16049382,0.0,0.004115226,0.008230452,0.004115226,0.049382716,0.041152265,0.008230452,0.053497944,0.008230452,0.053497944,0.008230452,0.008230452,0.004115226,0.008230452,0.008230452,0.016460905,0.020576132
