0.15087163,0.20855784,0.35879555,0.17717908,0.20253566,0.110935025,0.2985737,0.091600634,0.0725832,0.14770205,0.065293185,0.1274168,0.18827258,0.06053883,0.0836767,0.10681458,0.18161649,0.20633915,0.12266244,0.08779715,0.26180667,0.16450079,0.15974644,0.11980983,0.06022187,0.11283677,0.14992076,0.13090333,0.06465927,0.13819334,0.118858956,0.18637083,0.09508716,0.10396197,0.10903328,0.1866878,0.2044374,0.120126784,0.14548336,0.0792393,0.08177496,0.10332805,0.08431062,0.093819335,0.13787639,0.051664025,0.03961965,0.09318542,0.14167987,0.055467512
0.20855784,0.33946118,0.53090334,0.26275754,0.30237716,0.162916,0.47290015,0.13692552,0.10681458,0.22313787,0.08748019,0.2,0.2931854,0.08684628,0.13502377,0.15625991,0.2732171,0.31885895,0.18098256,0.13312203,0.38541996,0.24057053,0.23137876,0.17527734,0.097305864,0.16006339,0.20570523,0.19270998,0.08494453,0.20570523,0.17749603,0.27290016,0.1451664,0.15340729,0.16767037,0.25895405,0.30776545,0.19049129,0.21711569,0.10618067,0.13312203,0.16323297,0.12171157,0.14801902,0.20031695,0.07543582,0.06687797,0.12551506,0.20126782,0.080190174
0.35879555,0.53090334,1.0,0.47385103,0.5540412,0.30903327,0.90047544,0.22567354,0.1955626,0.42313787,0.1740095,0.3445325,0.525832,0.16069731,0.23740095,0.31061807,0.49667194,0.58573693,0.34421554,0.21648178,0.7318542,0.45546752,0.44786054,0.36164817,0.1784469,0.29984152,0.40507132,0.38510302,0.17369255,0.39302695,0.32551506,0.50554675,0.25673535,0.27606973,0.2969889,0.4599049,0.555626,0.33280507,0.40665612,0.21679874,0.24247226,0.29508716,0.23328051,0.2659271,0.37369254,0.13438986,0.122345485,0.2614897,0.38985738,0.14611727
0.17717908,0.26275754,0.47385103,0.2608558,0.26117274,0.1518225,0.4133122,0.107448496,0.096038036,0.18954042,0.08177496,0.16640253,0.25610143,0.08209192,0.11251981,0.13914421,0.24088748,0.27004755,0.15530904,0.10713154,0.35309035,0.21299525,0.20031695,0.16038035,0.08684628,0.124564186,0.18415214,0.18066561,0.084627576,0.18320127,0.16798732,0.24722663,0.12329636,0.13819334,0.13977814,0.22155309,0.26561013,0.14801902,0.19049129,0.09286846,0.114421554,0.12646593,0.105863705,0.12329636,0.16386688,0.05134707,0.05800317,0.12329636,0.17812996,0.08050713
0.20253566,0.30237716,0.5540412,0.26117274,0.33977813,0.17971474,0.5004754,0.13058637,0.11283677,0.24025357,0.10047544,0.1911252,0.29572108,0.094453245,0.13755943,0.17971474,0.27448493,0.32678288,0.19461173,0.12868463,0.41521394,0.25007924,0.26751187,0.20602219,0.10142631,0.17083994,0.23232964,0.21965134,0.09572108,0.21458003,0.18827258,0.28652933,0.14326467,0.15942948,0.1622821,0.2532488,0.30142632,0.1911252,0.23074485,0.12171157,0.13914421,0.17020603,0.1318542,0.15245642,0.20919175,0.08557845,0.07321712,0.14706814,0.22282092,0.08114105
0.110935025,0.162916,0.30903327,0.1518225,0.17971474,0.10776545,0.281458,0.07226624,0.06339144,0.12995246,0.05134707,0.105863705,0.16164818,0.050079238,0.0770206,0.09223455,0.1518225,0.17432646,0.10459588,0.06973059,0.23232964,0.14263074,0.14326467,0.110935025,0.058637083,0.08969889,0.12805071,0.12329636,0.055784468,0.12266244,0.103645004,0.16038035,0.07765452,0.09191759,0.08526149,0.14548336,0.16006339,0.10332805,0.12773375,0.06782884,0.07575277,0.09223455,0.07290016,0.081458,0.11125198,0.04088748,0.040253565,0.083042786,0.12202853,0.048494454
0.2985737,0.47290015,0.90047544,0.4133122,0.5004754,0.281458,0.9125198,0.2,0.18098256,0.38637084,0.15087163,0.31505546,0.503645,0.14484945,0.2244057,0.28209192,0.4472266,0.52393025,0.32773376,0.19270998,0.673851,0.4155309,0.39429477,0.33438987,0.16608557,0.27226624,0.3749604,0.34896988,0.15721078,0.36545166,0.29508716,0.44405705,0.21679874,0.2348653,0.25451663,0.39049128,0.4725832,0.3103011,0.37147385,0.19239302,0.22884311,0.26244056,0.21521394,0.24247226,0.333439,0.12202853,0.12709984,0.2399366,0.3429477,0.12773375
0.091600634,0.13692552,0.22567354,0.107448496,0.13058637,0.07226624,0.2,0.06434231,0.050079238,0.093819335,0.040570524,0.08209192,0.12044374,0.03740095,0.055784468,0.06561014,0.114421554,0.13217115,0.0770206,0.0570523,0.1673534,0.10142631,0.10047544,0.07511886,0.038351823,0.07511886,0.096038036,0.080190174,0.03993661,0.085895404,0.0725832,0.1141046,0.055467512,0.06339144,0.06719493,0.118858956,0.120760694,0.080190174,0.09286846,0.048494454,0.055467512,0.06782884,0.055150554,0.06244057,0.08779715,0.037083995,0.029160064,0.05673534,0.08938193,0.03169572
0.0725832,0.10681458,0.1955626,0.096038036,0.11283677,0.06339144,0.18098256,0.050079238,0.04881141,0.0770206,0.038034864,0.06909667,0.10491284,0.033597466,0.046909668,0.05673534,0.09825674,0.1096672,0.06497623,0.04754358,0.14992076,0.08557845,0.08431062,0.06782884,0.03518225,0.060855784,0.08209192,0.07226624,0.039302696,0.0725832,0.06624406,0.097305864,0.044057053,0.0548336,0.05103011,0.09318542,0.09540412,0.0659271,0.08114105,0.040253565,0.04754358,0.05324881,0.04786054,0.05451664,0.06846276,0.026941363,0.028209193,0.05103011,0.07797147,0.027575277
0.14770205,0.22313787,0.42313787,0.18954042,0.24025357,0.12995246,0.38637084,0.093819335,0.0770206,0.20253566,0.076703645,0.14453249,0.22028527,0.06909667,0.105229795,0.14167987,0.21901743,0.2576862,0.15752773,0.09413629,0.31093502,0.20126782,0.21521394,0.16481775,0.074484944,0.13438986,0.1755943,0.17242472,0.06941363,0.1755943,0.14009508,0.21711569,0.116640255,0.11759113,0.13343899,0.18732171,0.24469097,0.14865293,0.16988906,0.09318542,0.10998415,0.140729,0.10142631,0.11537243,0.16767037,0.06782884,0.051980983,0.11537243,0.17591125,0.05673534
