0.15087163,0.20855784,0.35879555,0.17717908,0.20253566,0.110935025,0.2985737,0.091600634,0.0725832,0.14770205,0.065293185,0.1274168,0.18827258,0.06053883,0.0836767,0.10681458,0.18161649,0.20633915,0.12266244,0.08779715,0.26180667,0.16450079,0.15974644,0.11980983,0.06022187,0.11283677,0.14992076,0.13090333,0.15087163,0.16925515,0.26244056,0.11822504,0.122979395,0.122979395,0.21204437,0.10459588,0.08938193,0.14992076,0.03740095,0.15911251,0.1784469,0.046275754,0.103011094,0.10206022,0.14801902,0.1667195,0.12678288,0.068779714,0.13122028,0.16893819,0.12424722,0.14580032,0.083042786,0.12836768,0.1118859
0.20855784,0.33946118,0.53090334,0.26275754,0.30237716,0.162916,0.47290015,0.13692552,0.10681458,0.22313787,0.08748019,0.2,0.2931854,0.08684628,0.13502377,0.15625991,0.2732171,0.31885895,0.18098256,0.13312203,0.38541996,0.24057053,0.23137876,0.17527734,0.097305864,0.16006339,0.20570523,0.19270998,0.23740095,0.25293186,0.3857369,0.18478605,0.18827258,0.19809826,0.32361332,0.16957211,0.120760694,0.23042789,0.055467512,0.24881141,0.27131537,0.0637084,0.15657686,0.14263074,0.2237718,0.25578448,0.18922345,0.09984152,0.1977813,0.24025357,0.1784469,0.22123614,0.1251981,0.18858954,0.17971474
0.35879555,0.53090334,1.0,0.47385103,0.5540412,0.30903327,0.90047544,0.22567354,0.1955626,0.42313787,0.1740095,0.3445325,0.525832,0.16069731,0.23740095,0.31061807,0.49667194,0.58573693,0.34421554,0.21648178,0.7318542,0.45546752,0.44786054,0.36164817,0.1784469,0.29984152,0.40507132,0.38510302,0.40095088,0.44659272,0.7274168,0.3296355,0.34009507,0.33787638,0.6123613,0.2614897,0.22187005,0.41394612,0.10554675,0.40824088,0.47004753,0.12044374,0.266561,0.28177497,0.41299525,0.46782884,0.35372424,0.19651347,0.36767036,0.4510301,0.36196512,0.4215531,0.21965134,0.3461173,0.32773376
0.17717908,0.26275754,0.47385103,0.2608558,0.26117274,0.1518225,0.4133122,0.107448496,0.096038036,0.18954042,0.08177496,0.16640253,0.25610143,0.08209192,0.11251981,0.13914421,0.24088748,0.27004755,0.15530904,0.10713154,0.35309035,0.21299525,0.20031695,0.16038035,0.08684628,0.124564186,0.18415214,0.18066561,0.19429477,0.22694136,0.3423138,0.1784469,0.16576862,0.17242472,0.2836767,0.1362916,0.09920761,0.18320127,0.049445324,0.20538828,0.22155309,0.06244057,0.13090333,0.13438986,0.20570523,0.21870047,0.16006339,0.08335975,0.17242472,0.22313787,0.16164818,0.19144216,0.09572108,0.15055467,0.15277338
0.20253566,0.30237716,0.5540412,0.26117274,0.33977813,0.17971474,0.5004754,0.13058637,0.11283677,0.24025357,0.10047544,0.1911252,0.29572108,0.094453245,0.13755943,0.17971474,0.27448493,0.32678288,0.19461173,0.12868463,0.41521394,0.25007924,0.26751187,0.20602219,0.10142631,0.17083994,0.23232964,0.21965134,0.2282092,0.24247226,0.40316957,0.18700476,0.20760697,0.19049129,0.34263074,0.1423138,0.13090333,0.24025357,0.061489698,0.21806656,0.26909667,0.0681458,0.14928685,0.1518225,0.2348653,0.259271,0.19904913,0.12044374,0.20824088,0.24057053,0.21236134,0.2437401,0.12836768,0.20158479,0.17717908
0.110935025,0.162916,0.30903327,0.1518225,0.17971474,0.10776545,0.281458,0.07226624,0.06339144,0.12995246,0.05134707,0.105863705,0.16164818,0.050079238,0.0770206,0.09223455,0.1518225,0.17432646,0.10459588,0.06973059,0.23232964,0.14263074,0.14326467,0.110935025,0.058637083,0.08969889,0.12805071,0.12329636,0.12678288,0.1340729,0.21743265,0.105863705,0.116640255,0.10903328,0.18605389,0.07733756,0.06656101,0.13090333,0.034548335,0.119492866,0.14326467,0.038985737,0.08177496,0.082408875,0.1318542,0.13755943,0.10839937,0.06053883,0.11125198,0.13977814,0.113787636,0.12773375,0.06561014,0.10776545,0.09889065
0.2985737,0.47290015,0.90047544,0.4133122,0.5004754,0.281458,0.9125198,0.2,0.18098256,0.38637084,0.15087163,0.31505546,0.503645,0.14484945,0.2244057,0.28209192,0.4472266,0.52393025,0.32773376,0.19270998,0.673851,0.4155309,0.39429477,0.33438987,0.16608557,0.27226624,0.3749604,0.34896988,0.37527734,0.3873217,0.6478605,0.30206022,0.32139462,0.31378764,0.5876387,0.22091918,0.1828843,0.37908083,0.100158475,0.35055467,0.42250395,0.11473851,0.21901743,0.24183835,0.38129953,0.41362917,0.33534074,0.18922345,0.3429477,0.39144215,0.32995245,0.38320127,0.19144216,0.3163233,0.30713153
0.091600634,0.13692552,0.22567354,0.107448496,0.13058637,0.07226624,0.2,0.06434231,0.050079238,0.093819335,0.040570524,0.08209192,0.12044374,0.03740095,0.055784468,0.06561014,0.114421554,0.13217115,0.0770206,0.0570523,0.1673534,0.10142631,0.10047544,0.07511886,0.038351823,0.07511886,0.096038036,0.080190174,0.09920761,0.096038036,0.16069731,0.07606973,0.08748019,0.076703645,0.13534074,0.06434231,0.057686213,0.094453245,0.025990492,0.09793978,0.110935025,0.030110935,0.061489698,0.057686213,0.09413629,0.10396197,0.080190174,0.04564184,0.08272583,0.09762282,0.076703645,0.090332806,0.056101426,0.08335975,0.07194929
0.0725832,0.10681458,0.1955626,0.096038036,0.11283677,0.06339144,0.18098256,0.050079238,0.04881141,0.0770206,0.038034864,0.06909667,0.10491284,0.033597466,0.046909668,0.05673534,0.09825674,0.1096672,0.06497623,0.04754358,0.14992076,0.08557845,0.08431062,0.06782884,0.03518225,0.060855784,0.08209192,0.07226624,0.085895404,0.08335975,0.13882726,0.06751189,0.07797147,0.06561014,0.12266244,0.04912837,0.048177496,0.07068146,0.025673535,0.0792393,0.08969889,0.02725832,0.04754358,0.047226623,0.08652932,0.08557845,0.0681458,0.04215531,0.07226624,0.084627576,0.06624406,0.07797147,0.046909668,0.068779714,0.06244057
0.14770205,0.22313787,0.42313787,0.18954042,0.24025357,0.12995246,0.38637084,0.093819335,0.0770206,0.20253566,0.076703645,0.14453249,0.22028527,0.06909667,0.105229795,0.14167987,0.21901743,0.2576862,0.15752773,0.09413629,0.31093502,0.20126782,0.21521394,0.16481775,0.074484944,0.13438986,0.1755943,0.17242472,0.16608557,0.18510301,0.3141046,0.13692552,0.140729,0.14104596,0.2570523,0.108082406,0.096038036,0.19492869,0.043740094,0.16798732,0.2022187,0.050396197,0.11790808,0.12488114,0.18034865,0.20982568,0.15625991,0.09572108,0.16038035,0.18985736,0.17179081,0.19397782,0.09857369,0.1518225,0.14580032
0.065293185,0.08748019,0.1740095,0.08177496,0.10047544,0.05134707,0.15087163,0.040570524,0.038034864,0.076703645,0.047226623,0.05800317,0.088114105,0.03201268,0.03613312,0.061806656,0.09508716,0.10713154,0.07068146,0.04342314,0.13977814,0.0792393,0.08494453,0.06656101,0.02947702,0.057686213,0.07385103,0.07606973,0.07004754,0.076703645,0.12836768,0.059270997,0.06339144,0.055150554,0.10839937,0.040253565,0.04215531,0.06973059,0.027575277,0.06561014,0.07987322,0.029160064,0.044057053,0.052614897,0.08557845,0.08938193,0.06656101,0.041521393,0.070998415,0.07860539,0.07004754,0.080190174,0.043740094,0.05800317,0.056418385
0.1274168,0.2,0.3445325,0.16640253,0.1911252,0.105863705,0.31505546,0.08209192,0.06909667,0.14453249,0.05800317,0.12995246,0.18605389,0.052931853,0.08335975,0.10332805,0.17686212,0.20760697,0.11822504,0.080190174,0.24976228,0.15816166,0.1473851,0.120760694,0.06339144,0.10237718,0.13248812,0.13248812,0.1473851,0.16101426,0.25103012,0.116640255,0.117274165,0.12646593,0.21362916,0.10269414,0.07606973,0.1473851,0.037083995,0.15689382,0.16862124,0.04088748,0.09762282,0.09477021,0.14865293,0.16830428,0.12266244,0.06339144,0.12488114,0.15942948,0.11822504,0.14801902,0.0792393,0.1163233,0.11822504
0.18827258,0.2931854,0.525832,0.25610143,0.29572108,0.16164818,0.503645,0.12044374,0.10491284,0.22028527,0.088114105,0.18605389,0.29984152,0.08906498,0.13058637,0.16196513,0.2643423,0.30522978,0.18415214,0.11822504,0.39239302,0.24057053,0.22725832,0.18922345,0.09477021,0.15594295,0.21616481,0.19873217,0.22187005,0.24057053,0.38351822,0.18161649,0.1844691,0.18573692,0.33597463,0.14484945,0.1141046,0.21870047,0.0548336,0.2199683,0.25578448,0.06687797,0.13787639,0.1451664,0.22091918,0.24405706,0.18890649,0.10491284,0.20031695,0.23676704,0.18700476,0.22408874,0.11283677,0.18193343,0.17527734
0.06053883,0.08684628,0.16069731,0.08209192,0.094453245,0.050079238,0.14484945,0.03740095,0.033597466,0.06909667,0.03201268,0.052931853,0.08906498,0.03296355,0.03993661,0.050713155,0.08177496,0.08969889,0.06022187,0.038985737,0.12488114,0.0725832,0.07733756,0.057686213,0.027892234,0.048177496,0.07004754,0.06212361,0.06561014,0.07194929,0.11790808,0.058320127,0.059587955,0.054199684,0.09825674,0.040570524,0.03740095,0.06402536,0.018383518,0.061172742,0.07733756,0.024405705,0.041204438,0.043740094,0.07004754,0.07226624,0.059270997,0.036767036,0.06434231,0.0703645,0.06244057,0.068779714,0.034548335,0.057686213,0.050713155
0.0836767,0.13502377,0.23740095,0.11251981,0.13755943,0.0770206,0.2244057,0.055784468,0.046909668,0.105229795,0.03613312,0.08335975,0.13058637,0.03993661,0.06624406,0.07004754,0.11917591,0.1340729,0.081458,0.05451664,0.17242472,0.11061807,0.113787636,0.08652932,0.044374008,0.07163233,0.09793978,0.08652932,0.10110935,0.10269414,0.17147385,0.08050713,0.08652932,0.0836767,0.1451664,0.06275753,0.05134707,0.10206022,0.023137877,0.09762282,0.115055464,0.028209193,0.06465927,0.060855784,0.09667195,0.10554675,0.08621236,0.052614897,0.08748019,0.10269414,0.088748015,0.09984152,0.052614897,0.08843106,0.08050713
