0.15087163,0.20855784,0.35879555,0.17717908,0.20253566,0.110935025,0.2985737,0.091600634,0.0725832,0.14770205,0.065293185,0.1274168,0.18827258,0.06053883,0.0836767,0.10681458,0.18161649,0.20633915,0.12266244,0.08779715,0.26180667,0.16450079,0.15974644,0.11980983,0.06022187,0.11283677,0.14992076,0.13090333,0.025356578,0.059587955,0.0770206,0.06402536,0.06687797,0.20792393,0.18383518,0.056418385,0.08684628,0.029160064,0.1340729,0.046909668,0.03771791,0.036767036,0.08969889,0.1711569,0.02947702,0.09096672,0.04881141,0.17812996,0.1755943,0.09255151,0.15467513,0.03645008,0.08114105,0.03866878,0.045958795,0.0637084,0.06244057,0.03518225,0.048494454,0.05895404,0.28209192,0.12709984,0.07004754,0.12646593,0.038034864,0.03866878
0.20855784,0.33946118,0.53090334,0.26275754,0.30237716,0.162916,0.47290015,0.13692552,0.10681458,0.22313787,0.08748019,0.2,0.2931854,0.08684628,0.13502377,0.15625991,0.2732171,0.31885895,0.18098256,0.13312203,0.38541996,0.24057053,0.23137876,0.17527734,0.097305864,0.16006339,0.20570523,0.19270998,0.03518225,0.09001585,0.110935025,0.10554675,0.08906498,0.29825673,0.26624405,0.08431062,0.14453249,0.04532488,0.20285262,0.06719493,0.06687797,0.049445324,0.12805071,0.25800318,0.04912837,0.13755943,0.07353407,0.2830428,0.25958794,0.12868463,0.2437401,0.057369255,0.122345485,0.055784468,0.07765452,0.09889065,0.09191759,0.055784468,0.07068146,0.08621236,0.38985738,0.19841522,0.101743266,0.20982568,0.06434231,0.054199684
0.35879555,0.53090334,1.0,0.47385103,0.5540412,0.30903327,0.90047544,0.22567354,0.1955626,0.42313787,0.1740095,0.3445325,0.525832,0.16069731,0.23740095,0.31061807,0.49667194,0.58573693,0.34421554,0.21648178,0.7318542,0.45546752,0.44786054,0.36164817,0.1784469,0.29984152,0.40507132,0.38510302,0.06687797,0.18193343,0.2088748,0.18478605,0.17432646,0.5572108,0.52012676,0.14706814,0.2266244,0.08906498,0.3771791,0.11695721,0.105229795,0.09920761,0.24659272,0.45673534,0.09128368,0.25293186,0.1467512,0.53375596,0.48843107,0.25451663,0.40982568,0.109350234,0.2399366,0.114421554,0.14199683,0.15530904,0.16418384,0.103645004,0.13343899,0.17210777,0.7438986,0.35404122,0.20538828,0.35245642,0.1118859,0.114421554
0.17717908,0.26275754,0.47385103,0.2608558,0.26117274,0.1518225,0.4133122,0.107448496,0.096038036,0.18954042,0.08177496,0.16640253,0.25610143,0.08209192,0.11251981,0.13914421,0.24088748,0.27004755,0.15530904,0.10713154,0.35309035,0.21299525,0.20031695,0.16038035,0.08684628,0.124564186,0.18415214,0.18066561,0.03169572,0.0748019,0.091600634,0.094453245,0.081458,0.24881141,0.2399366,0.0748019,0.11600634,0.04532488,0.17083994,0.06022187,0.055150554,0.040253565,0.11917591,0.20412044,0.040253565,0.119492866,0.06497623,0.2266244,0.22091918,0.11822504,0.19239302,0.04881141,0.109350234,0.04532488,0.05895404,0.07131537,0.07163233,0.042472266,0.05673534,0.08050713,0.33312201,0.16608557,0.088748015,0.17052297,0.044374008,0.055467512
0.20253566,0.30237716,0.5540412,0.26117274,0.33977813,0.17971474,0.5004754,0.13058637,0.11283677,0.24025357,0.10047544,0.1911252,0.29572108,0.094453245,0.13755943,0.17971474,0.27448493,0.32678288,0.19461173,0.12868463,0.41521394,0.25007924,0.26751187,0.20602219,0.10142631,0.17083994,0.23232964,0.21965134,0.03771791,0.10237718,0.11980983,0.10237718,0.09762282,0.31220284,0.29064977,0.081458,0.12393027,0.046275754,0.21299525,0.06751189,0.059270997,0.05895404,0.13502377,0.24944532,0.052614897,0.14484945,0.07797147,0.3045959,0.27575278,0.1429477,0.23740095,0.06244057,0.1296355,0.06053883,0.07765452,0.08716323,0.10396197,0.061806656,0.07797147,0.09667195,0.41014263,0.19397782,0.11854199,0.19302694,0.06339144,0.0637084
0.110935025,0.162916,0.30903327,0.1518225,0.17971474,0.10776545,0.281458,0.07226624,0.06339144,0.12995246,0.05134707,0.105863705,0.16164818,0.050079238,0.0770206,0.09223455,0.1518225,0.17432646,0.10459588,0.06973059,0.23232964,0.14263074,0.14326467,0.110935025,0.058637083,0.08969889,0.12805071,0.12329636,0.01933439,0.05103011,0.06275753,0.059904914,0.053882726,0.16481775,0.16164818,0.049762283,0.06719493,0.030427892,0.11980983,0.03613312,0.033597466,0.033280507,0.07797147,0.1340729,0.027892234,0.08050713,0.04786054,0.16196513,0.14770205,0.08082409,0.12424722,0.034548335,0.07194929,0.03423138,0.040253565,0.04564184,0.05356577,0.032646593,0.03740095,0.05451664,0.22757527,0.10618067,0.061172742,0.103011094,0.029160064,0.035816167
0.2985737,0.47290015,0.90047544,0.4133122,0.5004754,0.281458,0.9125198,0.2,0.18098256,0.38637084,0.15087163,0.31505546,0.503645,0.14484945,0.2244057,0.28209192,0.4472266,0.52393025,0.32773376,0.19270998,0.673851,0.4155309,0.39429477,0.33438987,0.16608557,0.27226624,0.3749604,0.34896988,0.055150554,0.177813,0.18541996,0.18098256,0.14136292,0.4874802,0.47131538,0.14199683,0.19302694,0.07828843,0.32868463,0.097305864,0.10839937,0.08621236,0.20950872,0.39461172,0.09255151,0.22345483,0.13375594,0.50269413,0.42789224,0.23391442,0.34643424,0.096038036,0.2266244,0.108716324,0.13375594,0.13217115,0.14896989,0.09477021,0.11125198,0.17179081,0.6510301,0.3134707,0.1911252,0.30935025,0.11347068,0.105863705
0.091600634,0.13692552,0.22567354,0.107448496,0.13058637,0.07226624,0.2,0.06434231,0.050079238,0.093819335,0.040570524,0.08209192,0.12044374,0.03740095,0.055784468,0.06561014,0.114421554,0.13217115,0.0770206,0.0570523,0.1673534,0.10142631,0.10047544,0.07511886,0.038351823,0.07511886,0.096038036,0.080190174,0.01362916,0.03771791,0.048494454,0.04088748,0.04183835,0.12995246,0.11568938,0.035816167,0.05451664,0.018383518,0.0836767,0.026941363,0.025356578,0.026307449,0.05451664,0.10903328,0.019651348,0.058320127,0.030427892,0.11980983,0.110935025,0.058320127,0.097305864,0.023137877,0.051664025,0.026624406,0.028209193,0.040253565,0.041204438,0.02377179,0.030744849,0.03993661,0.17591125,0.07797147,0.04532488,0.0770206,0.025039619,0.022187004
0.0725832,0.10681458,0.1955626,0.096038036,0.11283677,0.06339144,0.18098256,0.050079238,0.04881141,0.0770206,0.038034864,0.06909667,0.10491284,0.033597466,0.046909668,0.05673534,0.09825674,0.1096672,0.06497623,0.04754358,0.14992076,0.08557845,0.08431062,0.06782884,0.03518225,0.060855784,0.08209192,0.07226624,0.012044374,0.030744849,0.03993661,0.035816167,0.035816167,0.10396197,0.10396197,0.031378765,0.04183835,0.01711569,0.06846276,0.02155309,0.020919176,0.021236133,0.04532488,0.08684628,0.018383518,0.05134707,0.02725832,0.10079239,0.09001585,0.050079238,0.0792393,0.018700475,0.044374008,0.021870047,0.02282092,0.028209193,0.031061806,0.01806656,0.02725832,0.038351823,0.14104596,0.06402536,0.03993661,0.063074484,0.019651348,0.023137877
0.14770205,0.22313787,0.42313787,0.18954042,0.24025357,0.12995246,0.38637084,0.093819335,0.0770206,0.20253566,0.076703645,0.14453249,0.22028527,0.06909667,0.105229795,0.14167987,0.21901743,0.2576862,0.15752773,0.09413629,0.31093502,0.20126782,0.21521394,0.16481775,0.074484944,0.13438986,0.1755943,0.17242472,0.027892234,0.08494453,0.09667195,0.07733756,0.07385103,0.25451663,0.22694136,0.06244057,0.09793978,0.03613312,0.1755943,0.050713155,0.044374008,0.044690967,0.109350234,0.20697306,0.040570524,0.111568935,0.06402536,0.2437401,0.23169573,0.117274165,0.17876387,0.049445324,0.10491284,0.050713155,0.06497623,0.065293185,0.08209192,0.050396197,0.058637083,0.06909667,0.32678288,0.15340729,0.09413629,0.14896989,0.051980983,0.048494454
0.065293185,0.08748019,0.1740095,0.08177496,0.10047544,0.05134707,0.15087163,0.040570524,0.038034864,0.076703645,0.047226623,0.05800317,0.088114105,0.03201268,0.03613312,0.061806656,0.09508716,0.10713154,0.07068146,0.04342314,0.13977814,0.0792393,0.08494453,0.06656101,0.02947702,0.057686213,0.07385103,0.07606973,0.011093502,0.032329634,0.038985737,0.027575277,0.03391442,0.107448496,0.09191759,0.025673535,0.037083995,0.012361331,0.061172742,0.021870047,0.015213946,0.018383518,0.04564184,0.07321712,0.015213946,0.046275754,0.021236133,0.09191759,0.08938193,0.04912837,0.07797147,0.017749604,0.03993661,0.019651348,0.023454834,0.02282092,0.028843107,0.018700475,0.024722662,0.030744849,0.13090333,0.059904914,0.03740095,0.055784468,0.018383518,0.020919176
0.1274168,0.2,0.3445325,0.16640253,0.1911252,0.105863705,0.31505546,0.08209192,0.06909667,0.14453249,0.05800317,0.12995246,0.18605389,0.052931853,0.08335975,0.10332805,0.17686212,0.20760697,0.11822504,0.080190174,0.24976228,0.15816166,0.1473851,0.120760694,0.06339144,0.10237718,0.13248812,0.13248812,0.022187004,0.059270997,0.0725832,0.06656101,0.057686213,0.19366086,0.1755943,0.0548336,0.08716323,0.031378765,0.12773375,0.042472266,0.03993661,0.031378765,0.08431062,0.16608557,0.032329634,0.08843106,0.05103011,0.18573692,0.16893819,0.08716323,0.15340729,0.03740095,0.08082409,0.038985737,0.05103011,0.05800317,0.05673534,0.035816167,0.044690967,0.058320127,0.2548336,0.1251981,0.0681458,0.12931854,0.041204438,0.038034864
0.18827258,0.2931854,0.525832,0.25610143,0.29572108,0.16164818,0.503645,0.12044374,0.10491284,0.22028527,0.088114105,0.18605389,0.29984152,0.08906498,0.13058637,0.16196513,0.2643423,0.30522978,0.18415214,0.11822504,0.39239302,0.24057053,0.22725832,0.18922345,0.09477021,0.15594295,0.21616481,0.19873217,0.03391442,0.099524565,0.10776545,0.10618067,0.08526149,0.28748018,0.27163234,0.082408875,0.12171157,0.044690967,0.19302694,0.06244057,0.06402536,0.047226623,0.12551506,0.23645008,0.051664025,0.13090333,0.07385103,0.28335974,0.24944532,0.13343899,0.21077655,0.055150554,0.12931854,0.059270997,0.07575277,0.08431062,0.08938193,0.052931853,0.06751189,0.09508716,0.3806656,0.1866878,0.10903328,0.19080824,0.06465927,0.060855784
0.06053883,0.08684628,0.16069731,0.08209192,0.094453245,0.050079238,0.14484945,0.03740095,0.033597466,0.06909667,0.03201268,0.052931853,0.08906498,0.03296355,0.03993661,0.050713155,0.08177496,0.08969889,0.06022187,0.038985737,0.12488114,0.0725832,0.07733756,0.057686213,0.027892234,0.048177496,0.07004754,0.06212361,0.010776545,0.029160064,0.033597466,0.030744849,0.027575277,0.08843106,0.08431062,0.024722662,0.035499208,0.011727417,0.059270997,0.019968305,0.019651348,0.015530903,0.040253565,0.06687797,0.014896989,0.041521393,0.01933439,0.08082409,0.07955626,0.041204438,0.06275753,0.01584786,0.038351823,0.01584786,0.020285262,0.022187004,0.029793978,0.015530903,0.020602219,0.02852615,0.1163233,0.054199684,0.034548335,0.052614897,0.017432647,0.018700475
