0.15087163,0.20855784,0.35879555,0.17717908,0.20253566,0.110935025,0.2985737,0.091600634,0.0725832,0.14770205,0.065293185,0.1274168,0.18827258,0.06053883,0.0836767,0.10681458,0.18161649,0.20633915,0.12266244,0.08779715,0.26180667,0.16450079,0.15974644,0.11980983,0.06022187,0.11283677,0.14992076,0.13090333,0.021870047,0.10681458,0.16418384,0.09255151,0.063074484,0.07290016,0.04183835,0.053882726,0.08716323,0.030427892,0.1251981,0.17052297,0.08494453,0.049445324,0.040253565,0.025673535,0.06053883,0.06561014,0.1096672,0.06022187,0.031378765,0.041521393,0.05356577,0.07543582,0.02852615,0.065293185,0.051980983,0.036767036,0.026941363,0.057686213,0.07131537,0.08431062,0.03613312,0.044374008,0.050079238,0.05134707,0.08399366,0.058637083,0.056101426,0.05134707,0.07004754,0.08526149,0.021236133,0.056418385,0.046909668,0.045007925,0.021870047,0.07955626
0.20855784,0.33946118,0.53090334,0.26275754,0.30237716,0.162916,0.47290015,0.13692552,0.10681458,0.22313787,0.08748019,0.2,0.2931854,0.08684628,0.13502377,0.15625991,0.2732171,0.31885895,0.18098256,0.13312203,0.38541996,0.24057053,0.23137876,0.17527734,0.097305864,0.16006339,0.20570523,0.19270998,0.03740095,0.17812996,0.24659272,0.12646593,0.09350238,0.11283677,0.0659271,0.082408875,0.12900159,0.050713155,0.18098256,0.24627575,0.12678288,0.07068146,0.055784468,0.03740095,0.09255151,0.09793978,0.17622821,0.08209192,0.04786054,0.068779714,0.081458,0.1141046,0.041521393,0.09635499,0.078922346,0.05324881,0.03961965,0.08938193,0.10681458,0.120126784,0.050713155,0.07543582,0.0770206,0.083042786,0.12393027,0.088748015,0.08969889,0.06782884,0.1118859,0.12614897,0.029793978,0.09572108,0.06465927,0.061489698,0.03740095,0.12678288
0.35879555,0.53090334,1.0,0.47385103,0.5540412,0.30903327,0.90047544,0.22567354,0.1955626,0.42313787,0.1740095,0.3445325,0.525832,0.16069731,0.23740095,0.31061807,0.49667194,0.58573693,0.34421554,0.21648178,0.7318542,0.45546752,0.44786054,0.36164817,0.1784469,0.29984152,0.40507132,0.38510302,0.06465927,0.31568938,0.45198098,0.24500792,0.17876387,0.20412044,0.12868463,0.15530904,0.23454833,0.08938193,0.35277337,0.46117273,0.22345483,0.11695721,0.09350238,0.06656101,0.14801902,0.16640253,0.30174327,0.16608557,0.07860539,0.11061807,0.15721078,0.20412044,0.08272583,0.17527734,0.13977814,0.093819335,0.08335975,0.15942948,0.20031695,0.22916007,0.10079239,0.12868463,0.14643423,0.14611727,0.22472267,0.15974644,0.15467513,0.1451664,0.1828843,0.22884311,0.05800317,0.17749603,0.107448496,0.14009508,0.06465927,0.23169573
0.17717908,0.26275754,0.47385103,0.2608558,0.26117274,0.1518225,0.4133122,0.107448496,0.096038036,0.18954042,0.08177496,0.16640253,0.25610143,0.08209192,0.11251981,0.13914421,0.24088748,0.27004755,0.15530904,0.10713154,0.35309035,0.21299525,0.20031695,0.16038035,0.08684628,0.124564186,0.18415214,0.18066561,0.030110935,0.14453249,0.20190175,0.113153726,0.08177496,0.09223455,0.057369255,0.07068146,0.10554675,0.041204438,0.17147385,0.22789223,0.11061807,0.050396197,0.050713155,0.032329634,0.06497623,0.07955626,0.14136292,0.07765452,0.04088748,0.051980983,0.07606973,0.08177496,0.037083995,0.09128368,0.05895404,0.044057053,0.03391442,0.07511886,0.09793978,0.1118859,0.046275754,0.063074484,0.068779714,0.06465927,0.11347068,0.07955626,0.06782884,0.065293185,0.08557845,0.10839937,0.03169572,0.07828843,0.048494454,0.06053883,0.030110935,0.09793978
0.20253566,0.30237716,0.5540412,0.26117274,0.33977813,0.17971474,0.5004754,0.13058637,0.11283677,0.24025357,0.10047544,0.1911252,0.29572108,0.094453245,0.13755943,0.17971474,0.27448493,0.32678288,0.19461173,0.12868463,0.41521394,0.25007924,0.26751187,0.20602219,0.10142631,0.17083994,0.23232964,0.21965134,0.039302696,0.17686212,0.24849445,0.13565768,0.107448496,0.114421554,0.07416799,0.08843106,0.13343899,0.050079238,0.19841522,0.25071314,0.13090333,0.06497623,0.05356577,0.038034864,0.08272583,0.08779715,0.16069731,0.08969889,0.044057053,0.059904914,0.09001585,0.12424722,0.04532488,0.09286846,0.07860539,0.0570523,0.044690967,0.08906498,0.10554675,0.1274168,0.058637083,0.06782884,0.088114105,0.078922346,0.11917591,0.08843106,0.085895404,0.080190174,0.10047544,0.12868463,0.033280507,0.10110935,0.06053883,0.07543582,0.039302696,0.1274168
0.110935025,0.162916,0.30903327,0.1518225,0.17971474,0.10776545,0.281458,0.07226624,0.06339144,0.12995246,0.05134707,0.105863705,0.16164818,0.050079238,0.0770206,0.09223455,0.1518225,0.17432646,0.10459588,0.06973059,0.23232964,0.14263074,0.14326467,0.110935025,0.058637083,0.08969889,0.12805071,0.12329636,0.020919176,0.09572108,0.13724247,0.07987322,0.05800317,0.058637083,0.041521393,0.04754358,0.07226624,0.024722662,0.108716324,0.13787639,0.06909667,0.033597466,0.03169572,0.022187004,0.040570524,0.048494454,0.09064976,0.048494454,0.025039619,0.031061806,0.050396197,0.063074484,0.026941363,0.050396197,0.04215531,0.029793978,0.025039619,0.04881141,0.0659271,0.07290016,0.03613312,0.039302696,0.048177496,0.044057053,0.06719493,0.04754358,0.04532488,0.04564184,0.052931853,0.0703645,0.019017432,0.055467512,0.035499208,0.04310618,0.020919176,0.07004754
0.2985737,0.47290015,0.90047544,0.4133122,0.5004754,0.281458,0.9125198,0.2,0.18098256,0.38637084,0.15087163,0.31505546,0.503645,0.14484945,0.2244057,0.28209192,0.4472266,0.52393025,0.32773376,0.19270998,0.673851,0.4155309,0.39429477,0.33438987,0.16608557,0.27226624,0.3749604,0.34896988,0.06244057,0.32107764,0.40316957,0.22472267,0.16640253,0.18827258,0.120126784,0.13438986,0.21204437,0.08399366,0.31568938,0.40760696,0.20729001,0.09223455,0.07606973,0.061489698,0.125832,0.13882726,0.27670366,0.14548336,0.06751189,0.09825674,0.14580032,0.18890649,0.08082409,0.1467512,0.12424722,0.08748019,0.08177496,0.14801902,0.18066561,0.22155309,0.088748015,0.11473851,0.14041205,0.125832,0.18700476,0.1451664,0.1451664,0.13026941,0.16133122,0.20792393,0.05324881,0.17020603,0.08621236,0.13597465,0.06244057,0.21965134
0.091600634,0.13692552,0.22567354,0.107448496,0.13058637,0.07226624,0.2,0.06434231,0.050079238,0.093819335,0.040570524,0.08209192,0.12044374,0.03740095,0.055784468,0.06561014,0.114421554,0.13217115,0.0770206,0.0570523,0.1673534,0.10142631,0.10047544,0.07511886,0.038351823,0.07511886,0.096038036,0.080190174,0.015530903,0.07638669,0.109350234,0.061172742,0.041521393,0.04754358,0.027892234,0.03391442,0.058637083,0.019651348,0.07321712,0.10459588,0.055150554,0.030427892,0.023454834,0.017432647,0.037083995,0.04183835,0.07163233,0.035499208,0.01933439,0.025356578,0.035816167,0.05134707,0.019017432,0.03740095,0.03391442,0.024722662,0.019651348,0.038351823,0.04532488,0.053882726,0.022503963,0.028209193,0.03169572,0.033280507,0.050713155,0.03518225,0.03645008,0.03201268,0.041521393,0.0548336,0.011727417,0.03993661,0.030744849,0.02852615,0.015530903,0.055784468
0.0725832,0.10681458,0.1955626,0.096038036,0.11283677,0.06339144,0.18098256,0.050079238,0.04881141,0.0770206,0.038034864,0.06909667,0.10491284,0.033597466,0.046909668,0.05673534,0.09825674,0.1096672,0.06497623,0.04754358,0.14992076,0.08557845,0.08431062,0.06782884,0.03518225,0.060855784,0.08209192,0.07226624,0.013946117,0.0681458,0.090332806,0.051664025,0.035816167,0.03866878,0.026624406,0.028209193,0.048494454,0.014896989,0.06465927,0.093819335,0.04912837,0.019968305,0.01806656,0.01584786,0.025990492,0.030110935,0.05673534,0.029793978,0.01584786,0.018700475,0.03296355,0.03961965,0.01584786,0.031378765,0.024088748,0.021236133,0.01806656,0.030744849,0.03961965,0.045958795,0.01933439,0.024088748,0.027892234,0.026941363,0.041204438,0.030427892,0.027575277,0.030744849,0.031378765,0.045007925,0.012995246,0.035499208,0.021870047,0.028843107,0.013946117,0.04532488
0.14770205,0.22313787,0.42313787,0.18954042,0.24025357,0.12995246,0.38637084,0.093819335,0.0770206,0.20253566,0.076703645,0.14453249,0.22028527,0.06909667,0.105229795,0.14167987,0.21901743,0.2576862,0.15752773,0.09413629,0.31093502,0.20126782,0.21521394,0.16481775,0.074484944,0.13438986,0.1755943,0.17242472,0.029160064,0.13248812,0.19714738,0.103645004,0.082408875,0.09128368,0.055784468,0.07194929,0.10079239,0.042789225,0.15625991,0.19207607,0.09223455,0.052931853,0.040570524,0.028209193,0.06782884,0.07226624,0.13248812,0.07385103,0.031061806,0.04754358,0.06687797,0.09984152,0.034548335,0.07226624,0.065293185,0.041521393,0.03771791,0.06941363,0.08209192,0.09793978,0.045958795,0.053882726,0.0637084,0.06275753,0.09920761,0.06687797,0.07004754,0.061489698,0.08050713,0.09857369,0.022503963,0.07860539,0.044374008,0.05895404,0.029160064,0.10206022
0.065293185,0.08748019,0.1740095,0.08177496,0.10047544,0.05134707,0.15087163,0.040570524,0.038034864,0.076703645,0.047226623,0.05800317,0.088114105,0.03201268,0.03613312,0.061806656,0.09508716,0.10713154,0.07068146,0.04342314,0.13977814,0.0792393,0.08494453,0.06656101,0.02947702,0.057686213,0.07385103,0.07606973,0.014263075,0.051664025,0.081458,0.049445324,0.03423138,0.03518225,0.021236133,0.030427892,0.043740094,0.014896989,0.06561014,0.08526149,0.03771791,0.019651348,0.01584786,0.013312203,0.02282092,0.027892234,0.04659271,0.03296355,0.012361331,0.019651348,0.026307449,0.034548335,0.01362916,0.02947702,0.023137877,0.017749604,0.016481776,0.03169572,0.028209193,0.045007925,0.017432647,0.017749604,0.02282092,0.020285262,0.035499208,0.03296355,0.025039619,0.025990492,0.02725832,0.04310618,0.011093502,0.029793978,0.016798733,0.025673535,0.014263075,0.03866878
0.1274168,0.2,0.3445325,0.16640253,0.1911252,0.105863705,0.31505546,0.08209192,0.06909667,0.14453249,0.05800317,0.12995246,0.18605389,0.052931853,0.08335975,0.10332805,0.17686212,0.20760697,0.11822504,0.080190174,0.24976228,0.15816166,0.1473851,0.120760694,0.06339144,0.10237718,0.13248812,0.13248812,0.02377179,0.113153726,0.16196513,0.084627576,0.06244057,0.07226624,0.04310618,0.05103011,0.08399366,0.030427892,0.12171157,0.16386688,0.080190174,0.040570524,0.033280507,0.02377179,0.055150554,0.058637083,0.11030111,0.0548336,0.030110935,0.04183835,0.05451664,0.07226624,0.026941363,0.06212361,0.04786054,0.03391442,0.028209193,0.056101426,0.07068146,0.07987322,0.034865294,0.04881141,0.048494454,0.052931853,0.07606973,0.057369255,0.058320127,0.048177496,0.06909667,0.080190174,0.020285262,0.063074484,0.03866878,0.044374008,0.02377179,0.08272583
0.18827258,0.2931854,0.525832,0.25610143,0.29572108,0.16164818,0.503645,0.12044374,0.10491284,0.22028527,0.088114105,0.18605389,0.29984152,0.08906498,0.13058637,0.16196513,0.2643423,0.30522978,0.18415214,0.11822504,0.39239302,0.24057053,0.22725832,0.18922345,0.09477021,0.15594295,0.21616481,0.19873217,0.035499208,0.1828843,0.2310618,0.12773375,0.09508716,0.11125198,0.06656101,0.07828843,0.122979395,0.049762283,0.18827258,0.24532488,0.12709984,0.05673534,0.04881141,0.034865294,0.07955626,0.08748019,0.1622821,0.08684628,0.042789225,0.06053883,0.08399366,0.1096672,0.044690967,0.091600634,0.07226624,0.05324881,0.04342314,0.08621236,0.10332805,0.1274168,0.04912837,0.0681458,0.082408875,0.07290016,0.11695721,0.088114105,0.08526149,0.07385103,0.09920761,0.122979395,0.032329634,0.093819335,0.05356577,0.07290016,0.035499208,0.12171157
0.06053883,0.08684628,0.16069731,0.08209192,0.094453245,0.050079238,0.14484945,0.03740095,0.033597466,0.06909667,0.03201268,0.052931853,0.08906498,0.03296355,0.03993661,0.050713155,0.08177496,0.08969889,0.06022187,0.038985737,0.12488114,0.0725832,0.07733756,0.057686213,0.027892234,0.048177496,0.07004754,0.06212361,0.011093502,0.052614897,0.06687797,0.038985737,0.028843107,0.03201268,0.019651348,0.026941363,0.035816167,0.015530903,0.059270997,0.0748019,0.03993661,0.017749604,0.01711569,0.011093502,0.023137877,0.02725832,0.046275754,0.028209193,0.012361331,0.016164817,0.025039619,0.03296355,0.012995246,0.027575277,0.02155309,0.01711569,0.012678289,0.025356578,0.029793978,0.03993661,0.014580032,0.01806656,0.024722662,0.019017432,0.037083995,0.026624406,0.022503963,0.022187004,0.026624406,0.038034864,0.010459588,0.026307449,0.01584786,0.02155309,0.011093502,0.033597466
0.0836767,0.13502377,0.23740095,0.11251981,0.13755943,0.0770206,0.2244057,0.055784468,0.046909668,0.105229795,0.03613312,0.08335975,0.13058637,0.03993661,0.06624406,0.07004754,0.11917591,0.1340729,0.081458,0.05451664,0.17242472,0.11061807,0.113787636,0.08652932,0.044374008,0.07163233,0.09793978,0.08652932,0.01584786,0.08114105,0.10649762,0.05451664,0.044690967,0.049762283,0.032329634,0.03771791,0.05451664,0.022503963,0.08082409,0.10396197,0.056101426,0.027892234,0.02377179,0.016798733,0.037083995,0.039302696,0.076703645,0.03613312,0.018700475,0.024722662,0.038351823,0.055150554,0.019968305,0.039302696,0.034865294,0.024088748,0.019651348,0.03645008,0.05103011,0.053882726,0.024405705,0.032329634,0.03771791,0.035816167,0.055784468,0.035499208,0.038034864,0.03423138,0.044374008,0.053882726,0.01362916,0.044057053,0.026307449,0.03201268,0.01584786,0.05673534
0.10681458,0.15625991,0.31061807,0.13914421,0.17971474,0.09223455,0.28209192,0.06561014,0.05673534,0.14167987,0.061806656,0.10332805,0.16196513,0.050713155,0.07004754,0.11568938,0.15721078,0.19524564,0.11537243,0.06719493,0.23676704,0.1429477,0.15340729,0.124564186,0.055150554,0.09793978,0.13026941,0.13343899,0.021870047,0.096038036,0.14358161,0.078922346,0.061172742,0.06719493,0.040253565,0.05229794,0.07353407,0.03201268,0.11854199,0.14453249,0.06719493,0.037083995,0.026307449,0.018700475,0.045958795,0.049445324,0.088114105,0.056101426,0.021870047,0.03645008,0.04912837,0.06751189,0.025990492,0.055784468,0.04564184,0.029160064,0.027575277,0.054199684,0.056418385,0.07226624,0.032646593,0.03771791,0.04881141,0.04342314,0.06846276,0.05324881,0.050079238,0.046275754,0.05895404,0.07194929,0.016798733,0.058320127,0.029160064,0.045958795,0.021870047,0.07194929
0.18161649,0.2732171,0.49667194,0.24088748,0.27448493,0.1518225,0.4472266,0.114421554,0.09825674,0.21901743,0.09508716,0.17686212,0.2643423,0.08177496,0.11917591,0.15721078,0.2697306,0.29572108,0.177813,0.116640255,0.37527734,0.23423138,0.23137876,0.1822504,0.08748019,0.15150554,0.20126782,0.19809826,0.034548335,0.15816166,0.2282092,0.12709984,0.093819335,0.10427892,0.061172742,0.07828843,0.120126784,0.04532488,0.18161649,0.23645008,0.113153726,0.057369255,0.049445324,0.03518225,0.07575277,0.08431062,0.15467513,0.084627576,0.03961965,0.057686213,0.08050713,0.105229795,0.038985737,0.08906498,0.06973059,0.04881141,0.044057053,0.08177496,0.09920761,0.120760694,0.05134707,0.065293185,0.06941363,0.0703645,0.1141046,0.08431062,0.07987322,0.07163233,0.09350238,0.11695721,0.029793978,0.08652932,0.052614897,0.0681458,0.034548335,0.11568938
0.20633915,0.31885895,0.58573693,0.27004755,0.32678288,0.17432646,0.52393025,0.13217115,0.1096672,0.2576862,0.10713154,0.20760697,0.30522978,0.08969889,0.1340729,0.19524564,0.29572108,0.37432647,0.20792393,0.1251981,0.4259905,0.2659271,0.2697306,0.22091918,0.10427892,0.1800317,0.22567354,0.23803486,0.04088748,0.18415214,0.27955627,0.14358161,0.105229795,0.1251981,0.07606973,0.09667195,0.1423138,0.05800317,0.21584786,0.2754358,0.125832,0.07226624,0.04881141,0.037083995,0.09128368,0.10332805,0.18098256,0.10237718,0.046275754,0.07385103,0.090332806,0.12107766,0.04786054,0.10554675,0.08779715,0.052931853,0.049762283,0.103645004,0.10998415,0.13153724,0.058320127,0.07955626,0.08431062,0.090332806,0.13153724,0.09857369,0.09762282,0.07987322,0.115055464,0.1385103,0.030427892,0.11283677,0.06053883,0.07733756,0.04088748,0.1429477
0.12266244,0.18098256,0.34421554,0.15530904,0.19461173,0.10459588,0.32773376,0.0770206,0.06497623,0.15752773,0.07068146,0.11822504,0.18415214,0.06022187,0.081458,0.11537243,0.177813,0.20792393,0.14484945,0.07987322,0.2643423,0.16513471,0.16513471,0.12773375,0.061489698,0.10903328,0.14548336,0.1451664,0.025039619,0.10903328,0.15594295,0.09096672,0.06402536,0.06909667,0.042472266,0.058637083,0.08082409,0.033597466,0.12773375,0.15562598,0.07416799,0.042472266,0.03423138,0.02282092,0.05229794,0.058637083,0.10491284,0.063074484,0.025990492,0.04088748,0.04912837,0.07353407,0.030744849,0.056418385,0.05324881,0.03296355,0.02947702,0.06022187,0.06434231,0.09064976,0.035499208,0.040253565,0.050713155,0.044057053,0.07194929,0.06022187,0.054199684,0.044690967,0.0637084,0.084627576,0.01933439,0.059904914,0.03518225,0.047226623,0.025039619,0.08399366
0.08779715,0.13312203,0.21648178,0.10713154,0.12868463,0.06973059,0.19270998,0.0570523,0.04754358,0.09413629,0.04342314,0.080190174,0.11822504,0.038985737,0.05451664,0.06719493,0.116640255,0.1251981,0.07987322,0.0637084,0.17147385,0.101743266,0.10427892,0.074484944,0.040570524,0.06909667,0.09286846,0.08779715,0.016798733,0.0703645,0.10079239,0.059587955,0.042472266,0.043740094,0.026307449,0.034548335,0.052931853,0.018700475,0.07733756,0.10427892,0.05451664,0.027575277,0.026624406,0.016798733,0.035816167,0.03645008,0.0681458,0.03423138,0.01933439,0.024722662,0.034548335,0.050079238,0.016798733,0.03740095,0.030427892,0.025039619,0.017749604,0.03613312,0.04532488,0.054199684,0.024722662,0.02852615,0.032329634,0.029793978,0.048494454,0.03740095,0.03423138,0.03169572,0.043740094,0.05229794,0.014263075,0.03740095,0.02725832,0.027575277,0.016798733,0.048494454
0.26180667,0.38541996,0.7318542,0.35309035,0.41521394,0.23232964,0.673851,0.1673534,0.14992076,0.31093502,0.13977814,0.24976228,0.39239302,0.12488114,0.17242472,0.23676704,0.37527734,0.4259905,0.2643423,0.17147385,0.58161646,0.33946118,0.33914423,0.27099842,0.13502377,0.22282092,0.31220284,0.30332804,0.051664025,0.23740095,0.33026943,0.19429477,0.13755943,0.14580032,0.09413629,0.11695721,0.1711569,0.06497623,0.26529318,0.3423138,0.1673534,0.07987322,0.07004754,0.04881141,0.10110935,0.11854199,0.21458003,0.12329636,0.056418385,0.07987322,0.11695721,0.14928685,0.063074484,0.12805071,0.100158475,0.07163233,0.06275753,0.12139461,0.14865293,0.17908083,0.07797147,0.09223455,0.11283677,0.097305864,0.15942948,0.12361331,0.10998415,0.108082406,0.1296355,0.16988906,0.044690967,0.12868463,0.07765452,0.10618067,0.051664025,0.16767037
0.16450079,0.24057053,0.45546752,0.21299525,0.25007924,0.14263074,0.4155309,0.10142631,0.08557845,0.20126782,0.0792393,0.15816166,0.24057053,0.0725832,0.11061807,0.1429477,0.23423138,0.2659271,0.16513471,0.101743266,0.33946118,0.22028527,0.21267828,0.16925515,0.08114105,0.13977814,0.18890649,0.1828843,0.029160064,0.14136292,0.20982568,0.11822504,0.08526149,0.09286846,0.057369255,0.07194929,0.10618067,0.041204438,0.16640253,0.21014263,0.100158475,0.05451664,0.04532488,0.029793978,0.06941363,0.07765452,0.14104596,0.07860539,0.035816167,0.05103011,0.0703645,0.09762282,0.039302696,0.07955626,0.06719493,0.04342314,0.03866878,0.0748019,0.09508716,0.10998415,0.049445324,0.059587955,0.0681458,0.06497623,0.10554675,0.074484944,0.0725832,0.06687797,0.08684628,0.10618067,0.025990492,0.078922346,0.05103011,0.0637084,0.029160064,0.107448496
0.15974644,0.23137876,0.44786054,0.20031695,0.26751187,0.14326467,0.39429477,0.10047544,0.08431062,0.21521394,0.08494453,0.1473851,0.22725832,0.07733756,0.113787636,0.15340729,0.23137876,0.2697306,0.16513471,0.10427892,0.33914423,0.21267828,0.25641838,0.18034865,0.078922346,0.14580032,0.19175911,0.18510301,0.030427892,0.13280506,0.20855784,0.11220285,0.08843106,0.09191759,0.060855784,0.080190174,0.10554675,0.043740094,0.16767037,0.20063391,0.09667195,0.059270997,0.04564184,0.03201268,0.07004754,0.07638669,0.13724247,0.07733756,0.03201268,0.04659271,0.07131537,0.109350234,0.03645008,0.07290016,0.07131537,0.04342314,0.03993661,0.07321712,0.09001585,0.10110935,0.05324881,0.05673534,0.06973059,0.06656101,0.10554675,0.06751189,0.068779714,0.06656101,0.08399366,0.10427892,0.025990492,0.08272583,0.049445324,0.061806656,0.030427892,0.10554675
0.11980983,0.17527734,0.36164817,0.16038035,0.20602219,0.110935025,0.33438987,0.07511886,0.06782884,0.16481775,0.06656101,0.120760694,0.18922345,0.057686213,0.08652932,0.124564186,0.1822504,0.22091918,0.12773375,0.074484944,0.27099842,0.16925515,0.18034865,0.1518225,0.06434231,0.115055464,0.15150554,0.15150554,0.024722662,0.11568938,0.1711569,0.09128368,0.07163233,0.07797147,0.049762283,0.06022187,0.085895404,0.034865294,0.13914421,0.16893819,0.080190174,0.038351823,0.027575277,0.022503963,0.050713155,0.057686213,0.10427892,0.06465927,0.025039619,0.038351823,0.059587955,0.08114105,0.030744849,0.06244057,0.051664025,0.03518225,0.033280507,0.060855784,0.06973059,0.08209192,0.03866878,0.04659271,0.057369255,0.051980983,0.08177496,0.058320127,0.059587955,0.058320127,0.0637084,0.083042786,0.019968305,0.0703645,0.034865294,0.055150554,0.024722662,0.08431062
0.06022187,0.097305864,0.1784469,0.08684628,0.10142631,0.058637083,0.16608557,0.038351823,0.03518225,0.074484944,0.02947702,0.06339144,0.09477021,0.027892234,0.044374008,0.055150554,0.08748019,0.10427892,0.061489698,0.040570524,0.13502377,0.08114105,0.078922346,0.06434231,0.037083995,0.04881141,0.068779714,0.07353407,0.012995246,0.056101426,0.07987322,0.04215531,0.032646593,0.03391442,0.025039619,0.028209193,0.03993661,0.015213946,0.06339144,0.08050713,0.03866878,0.019017432,0.01711569,0.011727417,0.024088748,0.026941363,0.053882726,0.02725832,0.014580032,0.019968305,0.027892234,0.034865294,0.014896989,0.031378765,0.02377179,0.01584786,0.013312203,0.028209193,0.03866878,0.03961965,0.020285262,0.025356578,0.028209193,0.026941363,0.03771791,0.029160064,0.02725832,0.025673535,0.033597466,0.039302696,0.01141046,0.03423138,0.018383518,0.024722662,0.012995246,0.040253565
0.11283677,0.16006339,0.29984152,0.124564186,0.17083994,0.08969889,0.27226624,0.07511886,0.060855784,0.13438986,0.057686213,0.10237718,0.15594295,0.048177496,0.07163233,0.09793978,0.15150554,0.1800317,0.10903328,0.06909667,0.22282092,0.13977814,0.14580032,0.115055464,0.04881141,0.10776545,0.13280506,0.115055464,0.019968305,0.09984152,0.1473851,0.08177496,0.057369255,0.06624406,0.038985737,0.048494454,0.076703645,0.027892234,0.103645004,0.1385103,0.06909667,0.03993661,0.025673535,0.020919176,0.049762283,0.052614897,0.091600634,0.051980983,0.021870047,0.033280507,0.04659271,0.07290016,0.026307449,0.048494454,0.046909668,0.03201268,0.028843107,0.05134707,0.0570523,0.070998415,0.030110935,0.035816167,0.044057053,0.043740094,0.06624406,0.046909668,0.049762283,0.046909668,0.055150554,0.07226624,0.014580032,0.05451664,0.036767036,0.044374008,0.019968305,0.07606973
0.14992076,0.20570523,0.40507132,0.18415214,0.23232964,0.12805071,0.3749604,0.096038036,0.08209192,0.1755943,0.07385103,0.13248812,0.21616481,0.07004754,0.09793978,0.13026941,0.20126782,0.22567354,0.14548336,0.09286846,0.31220284,0.18890649,0.19175911,0.15150554,0.068779714,0.13280506,0.18795563,0.15657686,0.025673535,0.13375594,0.18129952,0.10903328,0.07797147,0.08399366,0.05103011,0.06244057,0.09667195,0.03613312,0.14199683,0.18415214,0.097305864,0.047226623,0.03961965,0.027575277,0.059587955,0.065293185,0.116640255,0.068779714,0.02947702,0.039302696,0.06624406,0.09223455,0.03613312,0.06719493,0.057686213,0.04310618,0.037083995,0.063074484,0.08114105,0.100158475,0.042472266,0.04532488,0.06339144,0.052614897,0.08969889,0.063074484,0.06212361,0.06434231,0.06846276,0.093819335,0.02282092,0.06782884,0.04659271,0.06244057,0.025673535,0.09350238
0.13090333,0.19270998,0.38510302,0.18066561,0.21965134,0.12329636,0.34896988,0.080190174,0.07226624,0.17242472,0.07606973,0.13248812,0.19873217,0.06212361,0.08652932,0.13343899,0.19809826,0.23803486,0.1451664,0.08779715,0.30332804,0.1828843,0.18510301,0.15150554,0.07353407,0.115055464,0.15657686,0.17908083,0.029160064,0.11600634,0.17717908,0.10332805,0.0748019,0.07638669,0.050079238,0.0659271,0.08969889,0.03518225,0.15118858,0.18161649,0.08177496,0.040570524,0.035499208,0.023137877,0.051980983,0.06053883,0.11030111,0.068779714,0.029793978,0.044690967,0.060855784,0.07797147,0.032646593,0.06782884,0.05356577,0.03613312,0.03296355,0.06687797,0.07575277,0.09350238,0.045007925,0.050396197,0.059587955,0.052614897,0.08209192,0.0681458,0.06022187,0.056101426,0.07131537,0.09001585,0.022503963,0.07194929,0.03771791,0.055150554,0.029160064,0.08843106
0.021870047,0.03740095,0.06465927,0.030110935,0.039302696,0.020919176,0.06244057,0.015530903,0.013946117,0.029160064,0.014263075,0.02377179,0.035499208,0.011093502,0.01584786,0.021870047,0.034548335,0.04088748,0.025039619,0.016798733,0.051664025,0.029160064,0.030427892,0.024722662,0.012995246,0.019968305,0.025673535,0.029160064,0.0063391444,0.023137877,0.030427892,0.016798733,0.013312203,0.01362916,0.008874802,0.01141046,0.016481776,0.006022187,0.024088748,0.029793978,0.014896989,0.006022187,0.0053882725,0.004754358,0.008557845,0.009825674,0.019017432,0.010459588,0.0050713154,0.00792393,0.010776545,0.014263075,0.0050713154,0.010142631,0.008557845,0.0069730585,0.006022187,0.011727417,0.011093502,0.015530903,0.0069730585,0.008240888,0.009825674,0.008874802,0.012361331,0.012044374,0.011093502,0.008874802,0.011093502,0.015530903,0.0038034865,0.01362916,0.006022187,0.008874802,0.0063391444,0.015530903
