92.0,27.0,25.0,24.0,28.0,12.0,26.0,11.0,9.0,8.0,3.0,10.0,16.0,2.0,7.0,2.0,10.0,20.0,13.0,5.0,13.0,10.0,1.0,1.0,2.0,15.0,13.0,4.0,29.0,1.0,28.0,0.0,12.0
27.0,119.0,33.0,29.0,23.0,10.0,28.0,11.0,9.0,18.0,5.0,19.0,21.0,1.0,13.0,11.0,11.0,30.0,14.0,3.0,20.0,8.0,5.0,9.0,5.0,16.0,16.0,10.0,40.0,3.0,41.0,0.0,48.0
25.0,33.0,297.0,52.0,33.0,21.0,60.0,12.0,15.0,45.0,15.0,29.0,35.0,1.0,25.0,20.0,21.0,40.0,34.0,10.0,35.0,28.0,21.0,25.0,12.0,20.0,39.0,26.0,79.0,11.0,63.0,2.0,82.0
24.0,29.0,52.0,121.0,37.0,31.0,38.0,26.0,16.0,13.0,10.0,26.0,39.0,2.0,24.0,4.0,21.0,35.0,22.0,1.0,27.0,19.0,9.0,7.0,3.0,12.0,14.0,15.0,61.0,3.0,36.0,1.0,32.0
28.0,23.0,33.0,37.0,138.0,32.0,43.0,26.0,18.0,10.0,10.0,18.0,33.0,7.0,30.0,10.0,16.0,29.0,21.0,4.0,31.0,18.0,17.0,14.0,10.0,8.0,12.0,13.0,54.0,4.0,35.0,2.0,13.0
12.0,10.0,21.0,31.0,32.0,70.0,23.0,15.0,9.0,22.0,1.0,14.0,20.0,2.0,13.0,1.0,7.0,15.0,15.0,1.0,20.0,20.0,16.0,7.0,2.0,9.0,6.0,13.0,38.0,7.0,21.0,0.0,14.0
26.0,28.0,60.0,38.0,43.0,23.0,249.0,25.0,26.0,23.0,10.0,47.0,37.0,9.0,27.0,26.0,19.0,72.0,33.0,10.0,41.0,25.0,19.0,21.0,6.0,25.0,25.0,21.0,65.0,11.0,65.0,0.0,46.0
11.0,11.0,12.0,26.0,26.0,15.0,25.0,53.0,16.0,5.0,4.0,11.0,20.0,0.0,14.0,1.0,8.0,19.0,10.0,0.0,10.0,4.0,4.0,3.0,3.0,5.0,6.0,0.0,29.0,0.0,28.0,0.0,9.0
9.0,9.0,15.0,16.0,18.0,9.0,26.0,16.0,42.0,5.0,2.0,15.0,9.0,0.0,9.0,1.0,4.0,15.0,9.0,1.0,6.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,16.0,0.0,10.0,0.0,4.0
8.0,18.0,45.0,13.0,10.0,22.0,23.0,5.0,5.0,91.0,3.0,12.0,17.0,0.0,8.0,12.0,9.0,17.0,19.0,3.0,16.0,27.0,26.0,14.0,4.0,16.0,12.0,14.0,38.0,13.0,34.0,0.0,56.0
