78.0,7.0,5.0,8.0,14.0,6.0,9.0,3.0,4.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,9.0,0.0,3.0,0.0,0.0,0.0,7.0,4.0,3.0,3.0,12.0,3.0,0.0,0.0,6.0,3.0,3.0,7.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
7.0,107.0,7.0,12.0,7.0,5.0,6.0,3.0,4.0,5.0,0.0,9.0,4.0,0.0,4.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,4.0,20.0,1.0,4.0,2.0,4.0,0.0,5.0,4.0,3.0,3.0,7.0,5.0,4.0,0.0,5.0,4.0,8.0,4.0,1.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0
5.0,7.0,243.0,13.0,8.0,3.0,14.0,4.0,6.0,7.0,2.0,6.0,6.0,0.0,6.0,6.0,2.0,14.0,9.0,0.0,2.0,2.0,3.0,5.0,1.0,2.0,9.0,2.0,0.0,3.0,8.0,30.0,5.0,15.0,43.0,21.0,6.0,9.0,3.0,3.0,14.0,4.0,2.0,0.0,6.0,3.0,5.0,3.0,15.0,10.0,9.0,4.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,0.0,3.0,4.0,4.0
8.0,12.0,13.0,101.0,18.0,21.0,13.0,12.0,7.0,2.0,4.0,9.0,10.0,0.0,10.0,0.0,6.0,8.0,11.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,16.0,10.0,0.0,6.0,1.0,3.0,0.0,12.0,7.0,12.0,9.0,27.0,6.0,0.0,0.0,10.0,18.0,17.0,27.0,0.0,7.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
14.0,7.0,8.0,18.0,126.0,19.0,22.0,10.0,7.0,2.0,1.0,8.0,20.0,2.0,21.0,3.0,2.0,9.0,9.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,13.0,15.0,1.0,7.0,2.0,1.0,0.0,7.0,10.0,21.0,12.0,20.0,8.0,0.0,5.0,8.0,12.0,15.0,20.0,1.0,8.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
6.0,5.0,3.0,21.0,19.0,64.0,10.0,9.0,5.0,7.0,0.0,6.0,8.0,0.0,8.0,0.0,0.0,5.0,6.0,0.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,5.0,2.0,15.0,8.0,2.0,4.0,2.0,0.0,0.0,7.0,6.0,3.0,14.0,20.0,4.0,4.0,0.0,4.0,12.0,15.0,21.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0
9.0,6.0,14.0,13.0,22.0,10.0,205.0,8.0,7.0,7.0,1.0,23.0,16.0,3.0,13.0,9.0,4.0,30.0,9.0,2.0,12.0,2.0,2.0,2.0,0.0,3.0,4.0,5.0,1.0,10.0,14.0,5.0,3.0,4.0,3.0,4.0,4.0,6.0,3.0,4.0,40.0,4.0,5.0,0.0,11.0,10.0,16.0,16.0,8.0,14.0,10.0,0.0,1.0,4.0,1.0,2.0,1.0,4.0,0.0,0.0,4.0,6.0,10.0
3.0,3.0,4.0,12.0,10.0,9.0,8.0,43.0,8.0,1.0,0.0,3.0,8.0,0.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,3.0,0.0,0.0,0.0,11.0,3.0,4.0,3.0,20.0,5.0,0.0,0.0,3.0,8.0,11.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4.0,4.0,6.0,7.0,7.0,5.0,7.0,8.0,40.0,3.0,0.0,7.0,4.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,0.0,1.0,10.0,5.0,3.0,3.0,8.0,7.0,0.0,0.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,7.0,2.0,2.0,7.0,7.0,1.0,3.0,83.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,2.0,10.0,0.0,7.0,14.0,5.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,10.0,0.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0,7.0,1.0,3.0,0.0,0.0,5.0,2.0,10.0
0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,1.0,2.0,1.0,12.0,10.0,2.0,13.0,2.0,13.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,3.0,10.0,3.0,11.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0
3.0,9.0,6.0,9.0,8.0,6.0,23.0,3.0,7.0,4.0,0.0,70.0,7.0,0.0,4.0,1.0,0.0,12.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,5.0,6.0,1.0,6.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,19.0,4.0,1.0,0.0,15.0,4.0,9.0,5.0,5.0,21.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,2.0,3.0
3.0,4.0,6.0,10.0,20.0,8.0,16.0,8.0,4.0,1.0,1.0,7.0,110.0,10.0,18.0,3.0,1.0,5.0,5.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,12.0,6.0,0.0,0.0,5.0,38.0,10.0,24.0,1.0,5.0,4.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,34.0,1.0,0.0,3.0,1.0,1.0,1.0,9.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0
