78.0,7.0,5.0,8.0,14.0,6.0,9.0,3.0,4.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,22.0,10.0,4.0,5.0,8.0,4.0,8.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,107.0,7.0,12.0,7.0,5.0,6.0,3.0,4.0,5.0,0.0,9.0,4.0,0.0,4.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,0.0,4.0,0.0,4.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,7.0,243.0,13.0,8.0,3.0,14.0,4.0,6.0,7.0,2.0,6.0,6.0,0.0,6.0,6.0,2.0,14.0,9.0,0.0,2.0,2.0,3.0,5.0,1.0,2.0,9.0,2.0,4.0,0.0,3.0,2.0,0.0,35.0,0.0,5.0,8.0,9.0,2.0,0.0,0.0,0.0,2.0,5.0
8.0,12.0,13.0,101.0,18.0,21.0,13.0,12.0,7.0,2.0,4.0,9.0,10.0,0.0,10.0,0.0,6.0,8.0,11.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,6.0,2.0,14.0,0.0,6.0,6.0,10.0,6.0,2.0,15.0,8.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0
14.0,7.0,8.0,18.0,126.0,19.0,22.0,10.0,7.0,2.0,1.0,8.0,20.0,2.0,21.0,3.0,2.0,9.0,9.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,12.0,1.0,28.0,7.0,4.0,7.0,0.0,6.0,11.0,6.0,2.0,1.0,0.0,0.0,1.0,7.0
6.0,5.0,3.0,21.0,19.0,64.0,10.0,9.0,5.0,7.0,0.0,6.0,8.0,0.0,8.0,0.0,0.0,5.0,6.0,0.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,5.0,12.0,0.0,4.0,5.0,10.0,3.0,2.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0
9.0,6.0,14.0,13.0,22.0,10.0,205.0,8.0,7.0,7.0,1.0,23.0,16.0,3.0,13.0,9.0,4.0,30.0,9.0,2.0,12.0,2.0,2.0,2.0,0.0,3.0,4.0,5.0,15.0,1.0,3.0,34.0,4.0,9.0,0.0,10.0,6.0,15.0,6.0,1.0,0.0,3.0,1.0,3.0
3.0,3.0,4.0,12.0,10.0,9.0,8.0,43.0,8.0,1.0,0.0,3.0,8.0,0.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,10.0,6.0,3.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,4.0,6.0,7.0,7.0,5.0,7.0,8.0,40.0,3.0,0.0,7.0,4.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,0.0,3.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,7.0,2.0,2.0,7.0,7.0,1.0,3.0,83.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,2.0,10.0,0.0,7.0,14.0,5.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,7.0,0.0,0.0,2.0,2.0
0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,1.0,2.0,1.0,12.0,10.0,2.0,13.0,2.0,13.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0
3.0,9.0,6.0,9.0,8.0,6.0,23.0,3.0,7.0,4.0,0.0,70.0,7.0,0.0,4.0,1.0,0.0,12.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,4.0,3.0,0.0,7.0,0.0,7.0,4.0,8.0,0.0,2.0,0.0,0.0,5.0,3.0
3.0,4.0,6.0,10.0,20.0,8.0,16.0,8.0,4.0,1.0,1.0,7.0,110.0,10.0,18.0,3.0,1.0,5.0,5.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,7.0,5.0,4.0,0.0,3.0,5.0,4.0,1.0,1.0,5.0,3.0,3.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,34.0,1.0,0.0,3.0,1.0,1.0,1.0,9.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0
3.0,4.0,6.0,10.0,21.0,8.0,13.0,7.0,4.0,1.0,1.0,4.0,18.0,1.0,45.0,3.0,2.0,5.0,5.0,0.0,1.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,8.0,1.0,6.0,9.0,4.0,6.0,0.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,6.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,12.0,1.0,3.0,0.0,3.0,75.0,1.0,19.0,4.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,2.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,2.0,1.0,117.0,3.0,7.0,5.0,13.0,3.0,3.0,1.0,3.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,0.0,8.0,2.0,0.0
3.0,6.0,14.0,8.0,9.0,5.0,30.0,3.0,5.0,2.0,2.0,12.0,5.0,1.0,5.0,19.0,3.0,139.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,5.0,5.0,3.0,0.0,6.0,3.0,0.0,11.0,0.0,8.0,7.0,45.0,1.0,0.0,3.0,0.0,1.0,2.0
5.0,5.0,9.0,11.0,9.0,6.0,9.0,4.0,4.0,10.0,13.0,6.0,5.0,1.0,5.0,4.0,7.0,7.0,77.0,1.0,19.0,23.0,6.0,1.0,1.0,5.0,10.0,9.0,4.0,0.0,4.0,0.0,0.0,6.0,0.0,3.0,5.0,21.0,3.0,9.0,0.0,0.0,5.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,49.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0
0.0,0.0,2.0,8.0,3.0,3.0,12.0,0.0,0.0,7.0,13.0,1.0,7.0,9.0,1.0,5.0,13.0,3.0,19.0,1.0,165.0,17.0,16.0,5.0,4.0,5.0,6.0,7.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,16.0,5.0,14.0,0.0,8.0,6.0,1.0
1.0,0.0,2.0,3.0,5.0,5.0,2.0,1.0,0.0,14.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,23.0,2.0,17.0,119.0,11.0,0.0,5.0,13.0,0.0,9.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,19.0,6.0,22.0,0.0,0.0,8.0,6.0
0.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,4.0,2.0,0.0,3.0,1.0,6.0,1.0,16.0,11.0,109.0,33.0,9.0,3.0,1.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,28.0,1.0
0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,33.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,23.0,0.0
0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,3.0,1.0,1.0,2.0,4.0,5.0,9.0,2.0,33.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0
3.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0,5.0,13.0,3.0,0.0,1.0,58.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,9.0,2.0
4.0,5.0,9.0,6.0,1.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,7.0,5.0,10.0,0.0,6.0,0.0,1.0,0.0,0.0,14.0,87.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
