476.0,658.0,1132.0,559.0,639.0,350.0,942.0,289.0,229.0,466.0,206.0,402.0,594.0,191.0,264.0,337.0,573.0,651.0,387.0,277.0,826.0,519.0,504.0,378.0,190.0,356.0,473.0,413.0,459.0,1020.0,444.0,610.0,728.0,528.0,210.0,375.0,379.0,442.0,257.0,321.0,558.0,589.0,432.0,311.0,538.0,316.0,64.0,236.0,451.0,369.0
658.0,1071.0,1675.0,829.0,954.0,514.0,1492.0,432.0,337.0,704.0,276.0,631.0,925.0,274.0,426.0,493.0,862.0,1006.0,571.0,420.0,1216.0,759.0,730.0,553.0,307.0,505.0,649.0,608.0,697.0,1476.0,682.0,961.0,1134.0,794.0,271.0,558.0,571.0,628.0,358.0,486.0,850.0,862.0,625.0,464.0,726.0,444.0,87.0,314.0,627.0,621.0
1132.0,1675.0,3155.0,1495.0,1748.0,975.0,2841.0,712.0,617.0,1335.0,549.0,1087.0,1659.0,507.0,749.0,980.0,1567.0,1848.0,1086.0,683.0,2309.0,1437.0,1413.0,1141.0,563.0,946.0,1278.0,1215.0,1211.0,2945.0,1199.0,1594.0,1942.0,1423.0,518.0,1015.0,1039.0,1195.0,773.0,923.0,1538.0,1554.0,1187.0,843.0,1448.0,863.0,194.0,673.0,1172.0,1033.0
559.0,829.0,1495.0,823.0,824.0,479.0,1304.0,339.0,303.0,598.0,258.0,525.0,808.0,259.0,355.0,439.0,760.0,852.0,490.0,338.0,1114.0,672.0,632.0,506.0,274.0,393.0,581.0,570.0,569.0,1389.0,579.0,765.0,916.0,675.0,226.0,516.0,502.0,560.0,341.0,445.0,737.0,722.0,576.0,414.0,698.0,418.0,86.0,288.0,509.0,449.0
639.0,954.0,1748.0,824.0,1072.0,567.0,1579.0,412.0,356.0,758.0,317.0,603.0,933.0,298.0,434.0,567.0,866.0,1031.0,614.0,406.0,1310.0,789.0,844.0,650.0,320.0,539.0,733.0,693.0,663.0,1609.0,674.0,935.0,1099.0,793.0,302.0,569.0,597.0,698.0,453.0,499.0,854.0,874.0,675.0,472.0,878.0,492.0,123.0,375.0,665.0,563.0
350.0,514.0,975.0,479.0,567.0,340.0,888.0,228.0,200.0,410.0,162.0,334.0,510.0,158.0,243.0,291.0,479.0,550.0,330.0,220.0,733.0,450.0,452.0,350.0,185.0,283.0,404.0,389.0,363.0,912.0,375.0,508.0,574.0,445.0,154.0,331.0,329.0,379.0,239.0,289.0,472.0,460.0,370.0,260.0,488.0,264.0,67.0,210.0,348.0,302.0
942.0,1492.0,2841.0,1304.0,1579.0,888.0,2879.0,631.0,571.0,1219.0,476.0,994.0,1589.0,457.0,708.0,890.0,1411.0,1653.0,1034.0,608.0,2126.0,1311.0,1244.0,1055.0,524.0,859.0,1183.0,1101.0,1105.0,2712.0,1058.0,1469.0,1739.0,1283.0,415.0,964.0,941.0,1096.0,735.0,894.0,1384.0,1392.0,1062.0,751.0,1243.0,764.0,180.0,603.0,979.0,950.0
289.0,432.0,712.0,339.0,412.0,228.0,631.0,203.0,158.0,296.0,128.0,259.0,380.0,118.0,176.0,207.0,361.0,417.0,243.0,180.0,528.0,320.0,317.0,237.0,121.0,237.0,303.0,253.0,292.0,629.0,289.0,413.0,460.0,333.0,129.0,244.0,231.0,277.0,156.0,207.0,353.0,364.0,269.0,185.0,327.0,183.0,42.0,146.0,271.0,249.0
229.0,337.0,617.0,303.0,356.0,200.0,571.0,158.0,154.0,243.0,120.0,218.0,331.0,106.0,148.0,179.0,310.0,346.0,205.0,150.0,473.0,270.0,266.0,214.0,111.0,192.0,259.0,228.0,253.0,563.0,238.0,338.0,378.0,267.0,113.0,227.0,197.0,233.0,138.0,196.0,296.0,306.0,239.0,160.0,281.0,157.0,40.0,121.0,205.0,190.0
466.0,704.0,1335.0,598.0,758.0,410.0,1219.0,296.0,243.0,639.0,242.0,456.0,695.0,218.0,332.0,447.0,691.0,813.0,497.0,297.0,981.0,635.0,679.0,520.0,235.0,424.0,554.0,544.0,498.0,1274.0,525.0,675.0,862.0,632.0,231.0,415.0,448.0,524.0,356.0,401.0,681.0,674.0,504.0,367.0,655.0,399.0,91.0,311.0,537.0,479.0
