476.0,658.0,1132.0,559.0,639.0,350.0,942.0,289.0,229.0,466.0,206.0,402.0,594.0,191.0,264.0,337.0,573.0,651.0,387.0,277.0,826.0,519.0,504.0,378.0,190.0,356.0,473.0,413.0,333.0,671.0,1030.0,478.0,609.0,343.0,848.0,294.0,229.0,466.0,143.0,441.0,577.0
658.0,1071.0,1675.0,829.0,954.0,514.0,1492.0,432.0,337.0,704.0,276.0,631.0,925.0,274.0,426.0,493.0,862.0,1006.0,571.0,420.0,1216.0,759.0,730.0,553.0,307.0,505.0,649.0,608.0,480.0,1068.0,1496.0,707.0,904.0,520.0,1319.0,426.0,337.0,704.0,191.0,693.0,907.0
1132.0,1675.0,3155.0,1495.0,1748.0,975.0,2841.0,712.0,617.0,1335.0,549.0,1087.0,1659.0,507.0,749.0,980.0,1567.0,1848.0,1086.0,683.0,2309.0,1437.0,1413.0,1141.0,563.0,946.0,1278.0,1215.0,875.0,1743.0,2879.0,1285.0,1656.0,955.0,2528.0,735.0,617.0,1335.0,368.0,1222.0,1640.0
559.0,829.0,1495.0,823.0,824.0,479.0,1304.0,339.0,303.0,598.0,258.0,525.0,808.0,259.0,355.0,439.0,760.0,852.0,490.0,338.0,1114.0,672.0,632.0,506.0,274.0,393.0,581.0,570.0,377.0,839.0,1364.0,673.0,793.0,484.0,1177.0,332.0,303.0,598.0,155.0,573.0,803.0
639.0,954.0,1748.0,824.0,1072.0,567.0,1579.0,412.0,356.0,758.0,317.0,603.0,933.0,298.0,434.0,567.0,866.0,1031.0,614.0,406.0,1310.0,789.0,844.0,650.0,320.0,539.0,733.0,693.0,503.0,962.0,1591.0,734.0,1003.0,537.0,1388.0,427.0,356.0,758.0,231.0,685.0,914.0
350.0,514.0,975.0,479.0,567.0,340.0,888.0,228.0,200.0,410.0,162.0,334.0,510.0,158.0,243.0,291.0,479.0,550.0,330.0,220.0,733.0,450.0,452.0,350.0,185.0,283.0,404.0,389.0,260.0,526.0,908.0,410.0,529.0,324.0,791.0,228.0,200.0,410.0,111.0,374.0,511.0
942.0,1492.0,2841.0,1304.0,1579.0,888.0,2879.0,631.0,571.0,1219.0,476.0,994.0,1589.0,457.0,708.0,890.0,1411.0,1653.0,1034.0,608.0,2126.0,1311.0,1244.0,1055.0,524.0,859.0,1183.0,1101.0,762.0,1550.0,2637.0,1130.0,1484.0,842.0,2468.0,627.0,571.0,1219.0,315.0,1138.0,1582.0
289.0,432.0,712.0,339.0,412.0,228.0,631.0,203.0,158.0,296.0,128.0,259.0,380.0,118.0,176.0,207.0,361.0,417.0,243.0,180.0,528.0,320.0,317.0,237.0,121.0,237.0,303.0,253.0,210.0,427.0,648.0,297.0,386.0,214.0,550.0,201.0,158.0,296.0,92.0,290.0,367.0
229.0,337.0,617.0,303.0,356.0,200.0,571.0,158.0,154.0,243.0,120.0,218.0,331.0,106.0,148.0,179.0,310.0,346.0,205.0,150.0,473.0,270.0,266.0,214.0,111.0,192.0,259.0,228.0,174.0,332.0,568.0,265.0,337.0,185.0,494.0,156.0,154.0,243.0,84.0,248.0,331.0
466.0,704.0,1335.0,598.0,758.0,410.0,1219.0,296.0,243.0,639.0,242.0,456.0,695.0,218.0,332.0,447.0,691.0,813.0,497.0,297.0,981.0,635.0,679.0,520.0,235.0,424.0,554.0,544.0,393.0,730.0,1209.0,528.0,724.0,395.0,1079.0,319.0,243.0,639.0,175.0,524.0,683.0
