190.0,307.0,563.0,274.0,320.0,185.0,524.0,121.0,111.0,235.0,93.0,200.0,299.0,88.0,140.0,174.0,276.0,329.0,194.0,128.0,426.0,256.0,249.0,203.0,117.0,154.0,217.0,232.0,190.0,168.0,401.0,360.0,548.0,453.0,109.0
356.0,505.0,946.0,393.0,539.0,283.0,859.0,237.0,192.0,424.0,182.0,323.0,492.0,152.0,226.0,309.0,478.0,568.0,344.0,218.0,703.0,441.0,460.0,363.0,154.0,340.0,419.0,363.0,308.0,303.0,680.0,608.0,984.0,820.0,174.0
473.0,649.0,1278.0,581.0,733.0,404.0,1183.0,303.0,259.0,554.0,233.0,418.0,682.0,221.0,309.0,411.0,635.0,712.0,459.0,293.0,985.0,596.0,605.0,478.0,217.0,419.0,593.0,494.0,382.0,405.0,933.0,863.0,1270.0,1092.0,238.0
413.0,608.0,1215.0,570.0,693.0,389.0,1101.0,253.0,228.0,544.0,240.0,418.0,627.0,196.0,273.0,421.0,625.0,751.0,458.0,277.0,957.0,577.0,584.0,478.0,232.0,363.0,494.0,565.0,396.0,352.0,922.0,780.0,1246.0,1008.0,242.0
391.0,623.0,1038.0,501.0,591.0,299.0,896.0,238.0,196.0,441.0,176.0,386.0,563.0,164.0,250.0,333.0,522.0,658.0,350.0,237.0,734.0,466.0,462.0,376.0,190.0,308.0,382.0,396.0,419.0,315.0,705.0,613.0,1054.0,875.0,208.0
361.0,558.0,945.0,447.0,548.0,303.0,894.0,245.0,200.0,409.0,160.0,341.0,528.0,163.0,245.0,278.0,474.0,542.0,347.0,234.0,706.0,444.0,423.0,329.0,168.0,303.0,405.0,352.0,315.0,340.0,671.0,614.0,954.0,785.0,178.0
743.0,1104.0,2212.0,1008.0,1246.0,687.0,2124.0,464.0,419.0,991.0,407.0,750.0,1197.0,370.0,535.0,733.0,1119.0,1311.0,833.0,476.0,1673.0,1041.0,1040.0,868.0,401.0,680.0,933.0,922.0,705.0,671.0,1714.0,1447.0,2261.0,1846.0,427.0
709.0,1009.0,1991.0,942.0,1113.0,635.0,1852.0,446.0,405.0,835.0,346.0,668.0,1064.0,329.0,476.0,622.0,975.0,1116.0,687.0,436.0,1512.0,916.0,878.0,737.0,360.0,608.0,863.0,780.0,613.0,614.0,1447.0,1348.0,1921.0,1669.0,380.0
1096.0,1668.0,3098.0,1384.0,1762.0,939.0,2830.0,703.0,571.0,1410.0,557.0,1072.0,1637.0,499.0,752.0,1025.0,1568.0,1903.0,1148.0,681.0,2285.0,1449.0,1500.0,1178.0,548.0,984.0,1270.0,1246.0,1054.0,954.0,2261.0,1921.0,3255.0,2623.0,576.0
939.0,1359.0,2613.0,1205.0,1474.0,798.0,2312.0,590.0,504.0,1150.0,452.0,876.0,1359.0,426.0,625.0,850.0,1283.0,1553.0,885.0,557.0,1910.0,1194.0,1247.0,1002.0,453.0,820.0,1092.0,1008.0,875.0,785.0,1846.0,1669.0,2623.0,2290.0,503.0
227.0,319.0,606.0,316.0,332.0,188.0,514.0,132.0,125.0,251.0,122.0,207.0,317.0,109.0,142.0,183.0,313.0,351.0,212.0,141.0,455.0,280.0,279.0,223.0,109.0,174.0,238.0,242.0,208.0,178.0,427.0,380.0,576.0,503.0,144.0
