476.0,658.0,1132.0,559.0,639.0,350.0,942.0,289.0,229.0,466.0,206.0,402.0,594.0,191.0,264.0,337.0,573.0,651.0,387.0,277.0,826.0,519.0,504.0,378.0,190.0,356.0,473.0,413.0,202.0,170.0,252.0,506.0,509.0,299.0,208.0,726.0,508.0,202.0,112.0,232.0,422.0,216.0
658.0,1071.0,1675.0,829.0,954.0,514.0,1492.0,432.0,337.0,704.0,276.0,631.0,925.0,274.0,426.0,493.0,862.0,1006.0,571.0,420.0,1216.0,759.0,730.0,553.0,307.0,505.0,649.0,608.0,299.0,231.0,369.0,768.0,804.0,411.0,300.0,1031.0,691.0,324.0,158.0,331.0,567.0,335.0
1132.0,1675.0,3155.0,1495.0,1748.0,975.0,2841.0,712.0,617.0,1335.0,549.0,1087.0,1659.0,507.0,749.0,980.0,1567.0,1848.0,1086.0,683.0,2309.0,1437.0,1413.0,1141.0,563.0,946.0,1278.0,1215.0,522.0,411.0,734.0,1403.0,1464.0,851.0,583.0,2023.0,1410.0,593.0,304.0,639.0,1147.0,605.0
559.0,829.0,1495.0,823.0,824.0,479.0,1304.0,339.0,303.0,598.0,258.0,525.0,808.0,259.0,355.0,439.0,760.0,852.0,490.0,338.0,1114.0,672.0,632.0,506.0,274.0,393.0,581.0,570.0,275.0,193.0,336.0,701.0,663.0,388.0,295.0,993.0,641.0,267.0,135.0,304.0,499.0,272.0
639.0,954.0,1748.0,824.0,1072.0,567.0,1579.0,412.0,356.0,758.0,317.0,603.0,933.0,298.0,434.0,567.0,866.0,1031.0,614.0,406.0,1310.0,789.0,844.0,650.0,320.0,539.0,733.0,693.0,295.0,247.0,417.0,781.0,802.0,498.0,343.0,1177.0,851.0,342.0,183.0,334.0,664.0,330.0
350.0,514.0,975.0,479.0,567.0,340.0,888.0,228.0,200.0,410.0,162.0,334.0,510.0,158.0,243.0,291.0,479.0,550.0,330.0,220.0,733.0,450.0,452.0,350.0,185.0,283.0,404.0,389.0,159.0,144.0,217.0,433.0,432.0,274.0,195.0,637.0,452.0,182.0,94.0,191.0,365.0,187.0
942.0,1492.0,2841.0,1304.0,1579.0,888.0,2879.0,631.0,571.0,1219.0,476.0,994.0,1589.0,457.0,708.0,890.0,1411.0,1653.0,1034.0,608.0,2126.0,1311.0,1244.0,1055.0,524.0,859.0,1183.0,1101.0,456.0,373.0,683.0,1293.0,1332.0,795.0,539.0,1803.0,1240.0,572.0,261.0,555.0,1097.0,543.0
289.0,432.0,712.0,339.0,412.0,228.0,631.0,203.0,158.0,296.0,128.0,259.0,380.0,118.0,176.0,207.0,361.0,417.0,243.0,180.0,528.0,320.0,317.0,237.0,121.0,237.0,303.0,253.0,122.0,107.0,152.0,317.0,326.0,183.0,138.0,440.0,319.0,131.0,68.0,141.0,275.0,138.0
229.0,337.0,617.0,303.0,356.0,200.0,571.0,158.0,154.0,243.0,120.0,218.0,331.0,106.0,148.0,179.0,310.0,346.0,205.0,150.0,473.0,270.0,266.0,214.0,111.0,192.0,259.0,228.0,106.0,91.0,127.0,282.0,260.0,162.0,128.0,403.0,272.0,113.0,57.0,112.0,233.0,111.0
466.0,704.0,1335.0,598.0,758.0,410.0,1219.0,296.0,243.0,639.0,242.0,456.0,695.0,218.0,332.0,447.0,691.0,813.0,497.0,297.0,981.0,635.0,679.0,520.0,235.0,424.0,554.0,544.0,218.0,181.0,330.0,612.0,646.0,399.0,242.0,870.0,659.0,272.0,141.0,292.0,514.0,268.0
206.0,276.0,549.0,258.0,317.0,162.0,476.0,128.0,120.0,242.0,149.0,183.0,278.0,101.0,114.0,195.0,300.0,338.0,223.0,137.0,441.0,250.0,268.0,210.0,93.0,182.0,233.0,240.0,100.0,70.0,146.0,277.0,254.0,198.0,117.0,414.0,286.0,112.0,67.0,132.0,216.0,105.0
402.0,631.0,1087.0,525.0,603.0,334.0,994.0,259.0,218.0,456.0,183.0,410.0,587.0,167.0,263.0,326.0,558.0,655.0,373.0,253.0,788.0,499.0,465.0,381.0,200.0,323.0,418.0,418.0,183.0,146.0,248.0,503.0,526.0,288.0,194.0,688.0,454.0,213.0,104.0,223.0,378.0,219.0
594.0,925.0,1659.0,808.0,933.0,510.0,1589.0,380.0,331.0,695.0,278.0,587.0,946.0,281.0,412.0,511.0,834.0,963.0,581.0,373.0,1238.0,759.0,717.0,597.0,299.0,492.0,682.0,627.0,287.0,222.0,393.0,762.0,767.0,440.0,309.0,1071.0,719.0,324.0,151.0,324.0,617.0,307.0
191.0,274.0,507.0,259.0,298.0,158.0,457.0,118.0,106.0,218.0,101.0,167.0,281.0,104.0,126.0,160.0,258.0,283.0,190.0,123.0,394.0,229.0,244.0,182.0,88.0,152.0,221.0,196.0,100.0,74.0,119.0,238.0,216.0,150.0,104.0,349.0,249.0,93.0,50.0,98.0,198.0,87.0
264.0,426.0,749.0,355.0,434.0,243.0,708.0,176.0,148.0,332.0,114.0,263.0,412.0,126.0,209.0,221.0,376.0,423.0,257.0,172.0,544.0,349.0,359.0,273.0,140.0,226.0,309.0,273.0,125.0,111.0,160.0,334.0,335.0,189.0,137.0,458.0,335.0,145.0,69.0,134.0,278.0,145.0
337.0,493.0,980.0,439.0,567.0,291.0,890.0,207.0,179.0,447.0,195.0,326.0,511.0,160.0,221.0,365.0,496.0,616.0,364.0,212.0,747.0,451.0,484.0,393.0,174.0,309.0,411.0,421.0,161.0,118.0,277.0,449.0,489.0,306.0,187.0,704.0,494.0,207.0,111.0,221.0,383.0,191.0
573.0,862.0,1567.0,760.0,866.0,479.0,1411.0,361.0,310.0,691.0,300.0,558.0,834.0,258.0,376.0,496.0,851.0,933.0,561.0,368.0,1184.0,739.0,730.0,575.0,276.0,478.0,635.0,625.0,271.0,209.0,375.0,771.0,729.0,456.0,296.0,1056.0,726.0,311.0,159.0,345.0,580.0,309.0
651.0,1006.0,1848.0,852.0,1031.0,550.0,1653.0,417.0,346.0,813.0,338.0,655.0,963.0,283.0,423.0,616.0,933.0,1181.0,656.0,395.0,1344.0,839.0,851.0,697.0,329.0,568.0,712.0,751.0,302.0,213.0,466.0,831.0,953.0,515.0,330.0,1201.0,839.0,376.0,187.0,410.0,633.0,367.0
387.0,571.0,1086.0,490.0,614.0,330.0,1034.0,243.0,205.0,497.0,223.0,373.0,581.0,190.0,257.0,364.0,561.0,656.0,457.0,252.0,834.0,521.0,521.0,403.0,194.0,344.0,459.0,458.0,188.0,147.0,283.0,513.0,530.0,372.0,211.0,740.0,527.0,221.0,119.0,242.0,423.0,214.0
277.0,420.0,683.0,338.0,406.0,220.0,608.0,180.0,150.0,297.0,137.0,253.0,373.0,123.0,172.0,212.0,368.0,395.0,252.0,201.0,541.0,321.0,329.0,235.0,128.0,218.0,293.0,277.0,128.0,117.0,157.0,335.0,305.0,208.0,139.0,478.0,321.0,139.0,75.0,145.0,276.0,139.0
826.0,1216.0,2309.0,1114.0,1310.0,733.0,2126.0,528.0,473.0,981.0,441.0,788.0,1238.0,394.0,544.0,747.0,1184.0,1344.0,834.0,541.0,1835.0,1071.0,1070.0,855.0,426.0,703.0,985.0,957.0,395.0,319.0,567.0,1085.0,1055.0,688.0,462.0,1631.0,1099.0,457.0,239.0,487.0,901.0,437.0
