476.0,658.0,1132.0,559.0,639.0,350.0,942.0,289.0,229.0,466.0,206.0,402.0,594.0,191.0,264.0,337.0,573.0,651.0,387.0,277.0,826.0,519.0,504.0,378.0,190.0,356.0,473.0,413.0,204.0,436.0,375.0,588.0,300.0,328.0,344.0,589.0,645.0,379.0,459.0,250.0,258.0,326.0,266.0,296.0,435.0,163.0,125.0,294.0,447.0,175.0
658.0,1071.0,1675.0,829.0,954.0,514.0,1492.0,432.0,337.0,704.0,276.0,631.0,925.0,274.0,426.0,493.0,862.0,1006.0,571.0,420.0,1216.0,759.0,730.0,553.0,307.0,505.0,649.0,608.0,268.0,649.0,560.0,861.0,458.0,484.0,529.0,817.0,971.0,601.0,685.0,335.0,420.0,515.0,384.0,467.0,632.0,238.0,211.0,396.0,635.0,253.0
1132.0,1675.0,3155.0,1495.0,1748.0,975.0,2841.0,712.0,617.0,1335.0,549.0,1087.0,1659.0,507.0,749.0,980.0,1567.0,1848.0,1086.0,683.0,2309.0,1437.0,1413.0,1141.0,563.0,946.0,1278.0,1215.0,548.0,1240.0,1027.0,1595.0,810.0,871.0,937.0,1451.0,1753.0,1050.0,1283.0,684.0,765.0,931.0,736.0,839.0,1179.0,424.0,386.0,825.0,1230.0,461.0
559.0,829.0,1495.0,823.0,824.0,479.0,1304.0,339.0,303.0,598.0,258.0,525.0,808.0,259.0,355.0,439.0,760.0,852.0,490.0,338.0,1114.0,672.0,632.0,506.0,274.0,393.0,581.0,570.0,267.0,578.0,530.0,780.0,389.0,436.0,441.0,699.0,838.0,467.0,601.0,293.0,361.0,399.0,334.0,389.0,517.0,162.0,183.0,389.0,562.0,254.0
639.0,954.0,1748.0,824.0,1072.0,567.0,1579.0,412.0,356.0,758.0,317.0,603.0,933.0,298.0,434.0,567.0,866.0,1031.0,614.0,406.0,1310.0,789.0,844.0,650.0,320.0,539.0,733.0,693.0,302.0,677.0,594.0,904.0,452.0,503.0,512.0,799.0,951.0,603.0,728.0,384.0,439.0,537.0,416.0,481.0,660.0,270.0,231.0,464.0,703.0,256.0
350.0,514.0,975.0,479.0,567.0,340.0,888.0,228.0,200.0,410.0,162.0,334.0,510.0,158.0,243.0,291.0,479.0,550.0,330.0,220.0,733.0,450.0,452.0,350.0,185.0,283.0,404.0,389.0,176.0,387.0,327.0,506.0,245.0,290.0,269.0,459.0,505.0,326.0,403.0,214.0,239.0,291.0,230.0,257.0,351.0,129.0,127.0,262.0,385.0,153.0
942.0,1492.0,2841.0,1304.0,1579.0,888.0,2879.0,631.0,571.0,1219.0,476.0,994.0,1589.0,457.0,708.0,890.0,1411.0,1653.0,1034.0,608.0,2126.0,1311.0,1244.0,1055.0,524.0,859.0,1183.0,1101.0,496.0,1153.0,931.0,1401.0,684.0,741.0,803.0,1232.0,1491.0,979.0,1172.0,607.0,722.0,828.0,679.0,765.0,1052.0,385.0,401.0,757.0,1082.0,403.0
289.0,432.0,712.0,339.0,412.0,228.0,631.0,203.0,158.0,296.0,128.0,259.0,380.0,118.0,176.0,207.0,361.0,417.0,243.0,180.0,528.0,320.0,317.0,237.0,121.0,237.0,303.0,253.0,126.0,271.0,229.0,360.0,175.0,200.0,212.0,375.0,381.0,253.0,293.0,153.0,175.0,214.0,174.0,197.0,277.0,117.0,92.0,179.0,282.0,100.0
229.0,337.0,617.0,303.0,356.0,200.0,571.0,158.0,154.0,243.0,120.0,218.0,331.0,106.0,148.0,179.0,310.0,346.0,205.0,150.0,473.0,270.0,266.0,214.0,111.0,192.0,259.0,228.0,124.0,229.0,209.0,307.0,139.0,173.0,161.0,294.0,301.0,208.0,256.0,127.0,150.0,168.0,151.0,172.0,216.0,85.0,89.0,161.0,246.0,87.0
466.0,704.0,1335.0,598.0,758.0,410.0,1219.0,296.0,243.0,639.0,242.0,456.0,695.0,218.0,332.0,447.0,691.0,813.0,497.0,297.0,981.0,635.0,679.0,520.0,235.0,424.0,554.0,544.0,219.0,554.0,442.0,685.0,368.0,371.0,421.0,591.0,772.0,469.0,536.0,294.0,347.0,444.0,320.0,364.0,529.0,214.0,164.0,364.0,555.0,179.0
206.0,276.0,549.0,258.0,317.0,162.0,476.0,128.0,120.0,242.0,149.0,183.0,278.0,101.0,114.0,195.0,300.0,338.0,223.0,137.0,441.0,250.0,268.0,210.0,93.0,182.0,233.0,240.0,124.0,211.0,186.0,265.0,125.0,134.0,157.0,255.0,297.0,191.0,218.0,120.0,143.0,165.0,125.0,157.0,200.0,78.0,67.0,159.0,239.0,77.0
402.0,631.0,1087.0,525.0,603.0,334.0,994.0,259.0,218.0,456.0,183.0,410.0,587.0,167.0,263.0,326.0,558.0,655.0,373.0,253.0,788.0,499.0,465.0,381.0,200.0,323.0,418.0,418.0,188.0,430.0,358.0,549.0,285.0,309.0,335.0,517.0,624.0,379.0,440.0,223.0,273.0,328.0,253.0,300.0,411.0,146.0,136.0,280.0,429.0,168.0
594.0,925.0,1659.0,808.0,933.0,510.0,1589.0,380.0,331.0,695.0,278.0,587.0,946.0,281.0,412.0,511.0,834.0,963.0,581.0,373.0,1238.0,759.0,717.0,597.0,299.0,492.0,682.0,627.0,285.0,668.0,567.0,859.0,426.0,458.0,485.0,749.0,920.0,558.0,685.0,347.0,412.0,471.0,392.0,449.0,615.0,225.0,227.0,437.0,629.0,251.0
191.0,274.0,507.0,259.0,298.0,158.0,457.0,118.0,106.0,218.0,101.0,167.0,281.0,104.0,126.0,160.0,258.0,283.0,190.0,123.0,394.0,229.0,244.0,182.0,88.0,152.0,221.0,196.0,92.0,200.0,188.0,275.0,131.0,139.0,143.0,225.0,271.0,167.0,205.0,105.0,123.0,140.0,118.0,132.0,176.0,72.0,70.0,138.0,193.0,77.0
264.0,426.0,749.0,355.0,434.0,243.0,708.0,176.0,148.0,332.0,114.0,263.0,412.0,126.0,209.0,221.0,376.0,423.0,257.0,172.0,544.0,349.0,359.0,273.0,140.0,226.0,309.0,273.0,116.0,302.0,248.0,389.0,204.0,219.0,212.0,332.0,398.0,263.0,311.0,156.0,189.0,234.0,183.0,201.0,271.0,112.0,104.0,191.0,294.0,100.0
337.0,493.0,980.0,439.0,567.0,291.0,890.0,207.0,179.0,447.0,195.0,326.0,511.0,160.0,221.0,365.0,496.0,616.0,364.0,212.0,747.0,451.0,484.0,393.0,174.0,309.0,411.0,421.0,171.0,392.0,332.0,501.0,249.0,260.0,318.0,429.0,576.0,330.0,399.0,224.0,249.0,304.0,229.0,280.0,402.0,151.0,121.0,270.0,409.0,141.0
