476.0,658.0,1132.0,559.0,639.0,350.0,942.0,289.0,229.0,466.0,206.0,402.0,594.0,191.0,264.0,337.0,573.0,651.0,387.0,277.0,826.0,519.0,504.0,378.0,190.0,356.0,473.0,413.0,217.0,306.0,474.0,108.0,46.0,187.0,477.0,87.0,423.0,571.0,241.0,440.0,251.0,253.0,806.0,204.0,585.0,415.0
658.0,1071.0,1675.0,829.0,954.0,514.0,1492.0,432.0,337.0,704.0,276.0,631.0,925.0,274.0,426.0,493.0,862.0,1006.0,571.0,420.0,1216.0,759.0,730.0,553.0,307.0,505.0,649.0,608.0,322.0,470.0,669.0,142.0,70.0,253.0,696.0,127.0,592.0,840.0,363.0,619.0,373.0,387.0,1106.0,300.0,872.0,578.0
1132.0,1675.0,3155.0,1495.0,1748.0,975.0,2841.0,712.0,617.0,1335.0,549.0,1087.0,1659.0,507.0,749.0,980.0,1567.0,1848.0,1086.0,683.0,2309.0,1437.0,1413.0,1141.0,563.0,946.0,1278.0,1215.0,583.0,888.0,1218.0,298.0,133.0,543.0,1266.0,244.0,1181.0,1552.0,711.0,1162.0,711.0,696.0,2205.0,549.0,1447.0,1171.0
559.0,829.0,1495.0,823.0,824.0,479.0,1304.0,339.0,303.0,598.0,258.0,525.0,808.0,259.0,355.0,439.0,760.0,852.0,490.0,338.0,1114.0,672.0,632.0,506.0,274.0,393.0,581.0,570.0,293.0,405.0,568.0,147.0,60.0,255.0,609.0,117.0,593.0,774.0,341.0,545.0,342.0,328.0,996.0,293.0,702.0,510.0
639.0,954.0,1748.0,824.0,1072.0,567.0,1579.0,412.0,356.0,758.0,317.0,603.0,933.0,298.0,434.0,567.0,866.0,1031.0,614.0,406.0,1310.0,789.0,844.0,650.0,320.0,539.0,733.0,693.0,317.0,503.0,703.0,169.0,81.0,305.0,667.0,144.0,666.0,873.0,390.0,664.0,390.0,392.0,1266.0,320.0,811.0,703.0
350.0,514.0,975.0,479.0,567.0,340.0,888.0,228.0,200.0,410.0,162.0,334.0,510.0,158.0,243.0,291.0,479.0,550.0,330.0,220.0,733.0,450.0,452.0,350.0,185.0,283.0,404.0,389.0,179.0,294.0,399.0,90.0,44.0,178.0,381.0,83.0,396.0,511.0,225.0,362.0,220.0,208.0,694.0,177.0,427.0,361.0
942.0,1492.0,2841.0,1304.0,1579.0,888.0,2879.0,631.0,571.0,1219.0,476.0,994.0,1589.0,457.0,708.0,890.0,1411.0,1653.0,1034.0,608.0,2126.0,1311.0,1244.0,1055.0,524.0,859.0,1183.0,1101.0,470.0,829.0,1030.0,245.0,108.0,507.0,1110.0,225.0,1084.0,1429.0,637.0,1109.0,665.0,641.0,1993.0,514.0,1220.0,1045.0
289.0,432.0,712.0,339.0,412.0,228.0,631.0,203.0,158.0,296.0,128.0,259.0,380.0,118.0,176.0,207.0,361.0,417.0,243.0,180.0,528.0,320.0,317.0,237.0,121.0,237.0,303.0,253.0,127.0,205.0,307.0,57.0,30.0,117.0,291.0,58.0,265.0,365.0,143.0,286.0,149.0,159.0,503.0,131.0,360.0,271.0
229.0,337.0,617.0,303.0,356.0,200.0,571.0,158.0,154.0,243.0,120.0,218.0,331.0,106.0,148.0,179.0,310.0,346.0,205.0,150.0,473.0,270.0,266.0,214.0,111.0,192.0,259.0,228.0,104.0,177.0,252.0,49.0,27.0,109.0,238.0,55.0,251.0,324.0,131.0,245.0,142.0,130.0,440.0,121.0,292.0,232.0
466.0,704.0,1335.0,598.0,758.0,410.0,1219.0,296.0,243.0,639.0,242.0,456.0,695.0,218.0,332.0,447.0,691.0,813.0,497.0,297.0,981.0,635.0,679.0,520.0,235.0,424.0,554.0,544.0,262.0,396.0,512.0,137.0,62.0,234.0,521.0,101.0,471.0,659.0,302.0,484.0,299.0,308.0,960.0,227.0,648.0,560.0
206.0,276.0,549.0,258.0,317.0,162.0,476.0,128.0,120.0,242.0,149.0,183.0,278.0,101.0,114.0,195.0,300.0,338.0,223.0,137.0,441.0,250.0,268.0,210.0,93.0,182.0,233.0,240.0,115.0,136.0,223.0,54.0,35.0,122.0,207.0,49.0,222.0,268.0,119.0,234.0,140.0,128.0,446.0,110.0,287.0,263.0
402.0,631.0,1087.0,525.0,603.0,334.0,994.0,259.0,218.0,456.0,183.0,410.0,587.0,167.0,263.0,326.0,558.0,655.0,373.0,253.0,788.0,499.0,465.0,381.0,200.0,323.0,418.0,418.0,211.0,301.0,421.0,95.0,46.0,181.0,444.0,83.0,397.0,569.0,246.0,405.0,261.0,250.0,750.0,198.0,550.0,377.0
594.0,925.0,1659.0,808.0,933.0,510.0,1589.0,380.0,331.0,695.0,278.0,587.0,946.0,281.0,412.0,511.0,834.0,963.0,581.0,373.0,1238.0,759.0,717.0,597.0,299.0,492.0,682.0,627.0,293.0,470.0,617.0,152.0,61.0,282.0,662.0,126.0,624.0,840.0,368.0,643.0,383.0,381.0,1141.0,305.0,760.0,595.0
191.0,274.0,507.0,259.0,298.0,158.0,457.0,118.0,106.0,218.0,101.0,167.0,281.0,104.0,126.0,160.0,258.0,283.0,190.0,123.0,394.0,229.0,244.0,182.0,88.0,152.0,221.0,196.0,88.0,143.0,195.0,53.0,21.0,89.0,194.0,41.0,201.0,245.0,109.0,194.0,112.0,114.0,357.0,96.0,239.0,208.0
264.0,426.0,749.0,355.0,434.0,243.0,708.0,176.0,148.0,332.0,114.0,263.0,412.0,126.0,209.0,221.0,376.0,423.0,257.0,172.0,544.0,349.0,359.0,273.0,140.0,226.0,309.0,273.0,127.0,235.0,286.0,67.0,28.0,114.0,297.0,59.0,273.0,371.0,165.0,260.0,158.0,161.0,489.0,126.0,337.0,270.0
337.0,493.0,980.0,439.0,567.0,291.0,890.0,207.0,179.0,447.0,195.0,326.0,511.0,160.0,221.0,365.0,496.0,616.0,364.0,212.0,747.0,451.0,484.0,393.0,174.0,309.0,411.0,421.0,194.0,268.0,378.0,106.0,49.0,189.0,372.0,73.0,368.0,484.0,226.0,392.0,227.0,231.0,756.0,172.0,465.0,437.0
573.0,862.0,1567.0,760.0,866.0,479.0,1411.0,361.0,310.0,691.0,300.0,558.0,834.0,258.0,376.0,496.0,851.0,933.0,561.0,368.0,1184.0,739.0,730.0,575.0,276.0,478.0,635.0,625.0,321.0,442.0,610.0,154.0,72.0,290.0,627.0,121.0,590.0,828.0,344.0,615.0,370.0,355.0,1133.0,300.0,797.0,615.0
